"","X1ayWM2CHIPOOB100705","oAVVM2CHIPOOB051360","X3xfYM2CHIPOOA051365","jYxWM2CHIPOOB051110","hoQoM2CHIPOOA051115","eBCjM2CHIPOOBXX1180","j1iWM2CHIPOOBXX1561","nodos","degrees","closeness","betweenness"
"Brevibacterium",0.00113686182178596,0.00130706280724055,0.00133061337071729,0.0013884025158105,0.0016692115810822,0.00143880083057163,0.00137038644089706,"v_842",19,8.03664711082536e-05,23200.148947175
"Thermobispora",0.000307168049555328,0.0004257223480266,0.000599649292491459,0.00059852782092533,0.000611904472128841,0.000613453534099158,0.00074852042462732,"v_931",19,9.03668895716609e-05,143.31081428123
"Eggerthella",0.000180368211354484,0.000253362417401472,0.000257713352889533,0.000250072811494508,0.000283963357323371,0.000257647239394198,0.000247843429487713,"v_978",19,0.000107227107012653,791.601513325228
"Coriobacterium",2.17328910402535e-05,3.16494252456025e-05,3.31197883231529e-05,2.55707034283812e-05,3.49776582764605e-05,3.56130787449789e-05,2.47130552892829e-05,"v_995",19,0.000118962645729241,3388.59633672396
"Latilactobacillus",5.76586905149581e-06,8.51778726926504e-06,8.53869542706285e-06,1.40855569732608e-05,6.03415742196249e-06,1.09516301379776e-05,3.56438297441581e-06,"v_1091",19,0.000109637101195044,1195.21698433337
"Secundilactobacillus",3.44966524448468e-06,5.17747853621993e-06,7.76245038823896e-06,5.63422278930434e-06,8.1819083687627e-06,5.84086940692137e-06,5.22776169580985e-06,"v_1096",19,0.000105108261509355,2755.4747137648
"Fastidiosipila",2.80901312765181e-06,2.58873926810996e-06,2.19936094333437e-06,0,2.40343558332404e-06,2.02807965518103e-06,0,"v_1141",19,7.82778864970646e-05,197.704970815136
"Candidatus_Formimonas",7.63854446993035e-06,9.93741848080922e-06,1.24199206211823e-05,1.04016420725619e-05,1.33978749538489e-05,1.3790941655231e-05,1.04555233916197e-05,"v_1189",19,0.000108849461195167,6076.28436312435
"Thermanaerosceptrum",4.48456481783008e-06,6.68061746609023e-06,8.40932125392554e-06,7.80123155442139e-06,7.46599138649596e-06,8.76130411038205e-06,7.36639148045934e-06,"v_1190",19,0.000105954651409197,2040.71718049737
"Dehalobacterium",3.79463176893314e-06,4.5094167896109e-06,4.65747023294337e-06,8.66803506046821e-06,6.75007440422923e-06,4.70514480001999e-06,5.94063829069302e-06,"v_1191",19,0.000100715077047034,7789.65549453048
"Desulfitobacterium",1.80368211354484e-05,2.18790222014455e-05,2.27698544721676e-05,1.88529762565184e-05,2.37786711967166e-05,2.88798542897779e-05,1.92476680618454e-05,"v_1203",19,0.000115340253748558,4924.99013304534
"Allobaculum",6.94861142103342e-06,1.0438464790766e-05,1.25492947943196e-05,1.38688560967491e-05,1.50853935549062e-05,9.6536591586617e-06,1.35446553027801e-05,"v_1262",19,0.000115460108532502,8497.02050934319
"Intestinibaculum",2.16836101081894e-06,2.58873926810996e-06,4.01059936725679e-06,0,1.94320323758114e-06,2.43369558621724e-06,0,"v_1265",19,8.66400970369087e-05,6099.26593336327
"Faecalibacillus",1.72483262224234e-06,0,0,0,1.38069703722871e-06,3.24492744828965e-06,0,"v_1269",19,6.7118598563662e-05,38.4836474515628
"Phototrophicus",3.91783409909331e-05,7.87477783815386e-05,8.3963838366118e-05,6.65271690890935e-05,5.81426863455199e-05,4.21029336415582e-05,3.35051999595086e-05,"v_1363",19,0.000121550990640574,1200.36367375962
"Isosphaera",0.000144738097472164,0.000134029887913435,0.000153308395167719,0.000179861727504715,0.000190075958791819,0.000180742458869733,9.5287838182716e-05,"v_1411",19,0.000116918040453642,5791.11916264169
"Lacunisphaera",0.000344818681652275,0.000364344175056896,0.00040921050963333,0.000556054449129036,0.000409095418438135,0.000282714303932236,0.00037948797400947,"v_1435",19,0.000103241792277514,201.268415306335
"Candidatus_Velamenicoccus",1.65091122414624e-05,1.47808661437246e-05,2.09586160482452e-05,2.94713192055919e-05,2.78184884537932e-05,2.3201231255271e-05,1.56832850874296e-05,"v_1458",19,0.000125250501002004,4842.04076844879
"Zunongwangia",2.17821719723175e-05,9.77040304415696e-06,7.50370204196432e-06,8.45133418395651e-06,4.03981725707658e-06,4.21840568277654e-06,7.12876594883162e-06,"v_1522",19,9.79240109674892e-05,3085.55098619507
"Candidatus_Absconditicoccus",2.80901312765181e-06,5.76203256450282e-06,7.63307621510164e-06,3.03381227116387e-06,2.91480485637171e-06,2.67706514483896e-06,2.85150637953265e-06,"v_1673",19,9.85901607019619e-05,912.138137305835
"Desulfurobacterium",2.02051821462674e-06,2.67224698643609e-06,3.49310267470753e-06,4.33401753023411e-06,4.44891267551472e-06,1.78471009655931e-06,0,"v_1694",19,9.45805353258299e-05,973.030774912867
"Mucispirillum",2.11908007875487e-06,2.92277014141448e-06,2.97560598215827e-06,4.33401753023411e-06,3.01707871098125e-06,3.32605063449689e-06,0,"v_1708",19,9.06043308870164e-05,3428.24096159563
"Lachancea",3.15397965210027e-06,3.84135504300188e-06,3.36372850157021e-06,6.50102629535116e-06,5.67619893082912e-06,4.05615931036206e-06,4.03963403767125e-06,"v_1750",19,9.80584428319278e-05,1761.51736259419
"Lentilitoribacter",5.37162159498328e-06,4.59292450793703e-06,3.10498015529558e-06,6.71772717186286e-06,3.88640647516228e-06,3.40717382070413e-06,0,"v_26",18,9.24727205474385e-05,3204.20038234403
"Ehrlichia",3.40038431242061e-06,4.00837047965414e-06,5.30434109862995e-06,4.98412015976922e-06,5.26710351239099e-06,4.78626798622723e-06,4.75251063255441e-06,"v_235",18,0.000102051229717318,678.200407362707
"Candidatus_Symbiopectobacterium",9.51121988836489e-06,1.02714493541137e-05,1.09968047166719e-05,1.30020525907023e-05,1.20171779166202e-05,9.81590553107618e-06,1.1881276581386e-05,"v_439",18,0.00011482374555058,3873.47675476641
"Malaciobacter",2.41476567113927e-06,3.08978557806673e-06,3.49310267470753e-06,2.81711139465217e-06,3.06821563828601e-06,3.32605063449689e-06,0,"v_757",18,9.21064750851985e-05,9780.67348881663
"Pseudoarcobacter",7.39213980961002e-07,0,0,0,9.71601618790571e-07,1.70358691035206e-06,0,"v_759",18,6.5556575324505e-05,1011.64815133805
"Xylanimonas",0.000629514626186389,0.000677247595624897,0.000723848498703283,0.00071793000388328,0.000842889972764472,0.000881809034072712,0.000758025445892429,"v_835",18,8.56751199451679e-05,3440.26394649573
"Kitasatospora",0.0010981270091836,0.00138046609164922,0.00141742344089243,0.00163414130977477,0.00193231107206523,0.0016222203545862,0.00186393467008784,"v_862",18,7.92330243245385e-05,929.98070343547
"Bifidobacterium",0.000725464600915127,0.0010067690521398,0.000995404888118509,0.0010627010984134,0.00126303096750044,0.000986701313838674,0.000983532075407136,"v_955",18,8.64827466920349e-05,567.141554002073
"Scardovia",2.56260846733147e-06,3.34030873304511e-06,3.10498015529558e-06,4.1173166537224e-06,3.57958491133368e-06,2.67706514483896e-06,0,"v_958",18,9.3562874251497e-05,2327.49878056709
"Halalkalibacterium",7.73710633405849e-06,1.0438464790766e-05,1.41017848719674e-05,1.38688560967491e-05,1.3602422663068e-05,3.47207236966992e-05,1.35446553027801e-05,"v_1034",18,0.000108178277801817,778.860605208566
"Weissella",9.41265802423676e-06,1.31107117772021e-05,1.30667914868689e-05,1.58191639853545e-05,1.19660409893155e-05,1.66302531724844e-05,7.60401701208706e-06,"v_1087",18,0.000111831804965332,2908.20792856399
"Vagococcus",1.12360525106072e-05,1.31942194955282e-05,1.59130232958899e-05,9.75153944302674e-06,1.43694765726395e-05,3.71544192829165e-05,9.98027232836427e-06,"v_1110",18,0.00010873110796999,3021.52916457229
"Alkalibacter",4.58312668195821e-06,6.5971097477641e-06,5.56308944490458e-06,4.98412015976922e-06,7.7216760230198e-06,7.38220994485895e-06,3.56438297441581e-06,"v_1208",18,0.00010612331529237,6313.33213432589
"Syntrophothermus",6.70220676071308e-06,1.00209261991353e-05,1.09968047166719e-05,1.49523604793077e-05,1.39603811542014e-05,8.59905773796757e-06,1.1881276581386e-05,"v_1212",18,0.00011482374555058,3873.47675476641
"Candidatus_Contubernalis",2.56260846733147e-06,3.42381645137124e-06,5.6924636180419e-06,3.68391490069899e-06,4.55118653012425e-06,4.1372824965693e-06,3.08913191116037e-06,"v_1214",18,0.00010067451927917,2341.24699727734
"Longicatena",1.7741135543064e-06,0,0,0,1.73865552836207e-06,3.08268107587517e-06,0,"v_1268",18,6.80966973101805e-05,355.598828058391
"Gudongella",1.82339448637047e-06,2.25470839480545e-06,3.2343543284329e-06,0,2.96594178367648e-06,1.70358691035206e-06,0,"v_1280",18,8.62068965517241e-05,8440.00361056187
"Pontibacter",0.000881192346237578,0.000427977056421405,0.000341030320389965,0.000459839259957839,0.000441567367276662,0.00014172220630405,0.000162535863633361,"v_1460",18,9.73520249221184e-05,2687.29487716857
"Flagellimonas",1.00040292090056e-05,6.17957115613346e-06,5.17496692549264e-06,4.33401753023411e-06,3.06821563828601e-06,2.92043470346068e-06,4.51488510092669e-06,"v_1524",18,9.04486251808972e-05,6096.0276053605
"Croceimicrobium",5.66730718736768e-06,5.34449397287218e-06,4.26934771353143e-06,4.1173166537224e-06,3.37503720211461e-06,3.65054337932585e-06,3.80200850604353e-06,"v_1563",18,9.12159080543647e-05,1691.79222089734
"Phreatobacter",0.00127534124088598,0.00136501716375889,0.00129956356916434,0.0016272068817264,0.00155952287201348,0.0014216838382819,0.00147517930034489,"v_64",17,7.93398920977467e-05,2064.75042226435
"Candidatus_Profftia",1.13346143747354e-06,1.92067752150094e-06,0,0,1.27842318261917e-06,9.73478234486894e-07,0,"v_456",17,6.70196367535688e-05,925.100387658973
"Candidatus_Fukatsuia",2.71045126352367e-06,2.42172383145771e-06,3.62247684784485e-06,3.9006157772107e-06,3.42617412941938e-06,2.02807965518103e-06,0,"v_468",17,9.24470740501063e-05,3385.88296192039
"Alteromonas",5.48003964552423e-05,7.40713461552754e-05,5.29140368131622e-05,6.26265533118828e-05,5.41540060157481e-05,4.47799987863971e-05,3.8257710592063e-05,"v_589",17,0.00011986096128491,3623.72471850473
"Aliivibrio",3.44966524448468e-06,4.5094167896109e-06,7.11557952255238e-06,0,2.86366792906695e-06,2.92043470346068e-06,0,"v_623",17,8.8487744447394e-05,5455.90804740566
"Gilliamella",5.42090252704735e-06,6.26307887445959e-06,6.08058613745385e-06,8.2346333074448e-06,5.06255580317192e-06,5.27300710347068e-06,0,"v_680",17,0.000103103412722961,1914.51460546653
"Hoyosella",4.49442100424289e-05,4.78499226008713e-05,4.91621857921801e-05,5.8075834905137e-05,6.54552669501016e-05,6.21403606347468e-05,5.65548765273975e-05,"v_870",17,0.000121124031007752,4980.20487274115
"Trueperella",9.1465409910908e-05,0.000129019424813868,0.000131832282426925,0.00013088732941307,0.00015029142934871,0.000121035793821204,0.000130931667926874,"v_941",17,0.000119817876827223,1070.35167436486
"Brevibacillus",0.000194166872332423,0.000360419312295568,0.000357202092032129,0.000359506754132919,0.000388947469080057,0.000882701389120991,0.000816718952204476,"v_1045",17,8.92777430586555e-05,2281.6107840904
"Paucilactobacillus",2.36548473907521e-06,1.67015436652256e-06,3.2343543284329e-06,3.25051314767558e-06,2.50570943793358e-06,4.94851435864171e-06,0,"v_1097",17,8.87705281846427e-05,4178.20835402882
"Anaerotignum",3.44966524448468e-06,5.01046309956767e-06,6.08058613745385e-06,3.03381227116387e-06,5.11369273047669e-06,4.78626798622723e-06,3.32675744278809e-06,"v_1174",17,0.000101533150573662,8825.20268519674
"Sellimonas",2.56260846733147e-06,3.92486276132801e-06,4.26934771353143e-06,4.1173166537224e-06,4.55118653012425e-06,5.67862303450688e-06,0,"v_1177",17,9.60707080411183e-05,13473.6974264656
"Alkalicella",2.16836101081894e-06,2.17120067647932e-06,1.55249007764779e-06,0,1.17614932800964e-06,3.00155788966792e-06,0,"v_1222",17,7.73215804531045e-05,6774.08134516351
"Anoxybacter",5.27305973085515e-06,7.76621780432989e-06,7.89182456137627e-06,1.4735659602796e-05,9.05123613294374e-06,5.92199259312861e-06,7.84164254371478e-06,"v_1239",17,0.000110766504209127,3067.38326747485
"Calothrix",6.59378871017214e-05,9.26100596236758e-05,0.000105957447799462,9.64318900477089e-05,0.000105546617957039,0.000142371191793708,7.46144169311043e-05,"v_1304",17,0.000114718366410462,3938.54469022823
"Dolichospermum",2.74001982276211e-05,2.8726655104188e-05,3.81653810755082e-05,3.31552341062909e-05,4.17277326806898e-05,8.5422715076225e-05,1.63961616823127e-05,"v_1307",17,0.000118357202035744,9298.17321041022
"Crinalium",4.13959829338161e-06,5.76203256450282e-06,6.4687086568658e-06,3.9006157772107e-06,6.08529434926726e-06,8.2745649931386e-06,2.85150637953265e-06,"v_1333",17,0.000101194090265129,381.715574606695
"Tepidiforma",0.000228762086641398,0.000410690958727897,0.000490069367844153,0.000404580536447354,0.000440084396384824,0.000404480206429305,0.000243566169918414,"v_1355",17,0.00010160536476326,135.982806098154
"Spiroplasma",5.81514998355988e-06,5.26098625454606e-06,7.89182456137627e-06,7.80123155442139e-06,8.84668842372467e-06,1.13572460690138e-05,6.65351488557618e-06,"v_1377",17,0.000104536901526239,352.943797187364
"Gilvibacter",6.06155464388022e-06,2.50523154978384e-06,3.36372850157021e-06,3.68391490069899e-06,2.60798329254311e-06,2.10920284138827e-06,0,"v_1538",17,9.19540229885057e-05,1367.27544225282
"Pseudopedobacter",3.63200469312172e-05,7.93323324098215e-06,8.53869542706285e-06,1.06183429490736e-05,5.16482965778146e-06,6.24648533795757e-06,7.36639148045934e-06,"v_1586",17,9.87361769352291e-05,4129.25584253404
"Butyricimonas",1.06446813258384e-05,1.1106526537375e-05,1.31961656600062e-05,1.17018473316321e-05,8.9489622783342e-06,6.65210126899378e-06,4.99013616418213e-06,"v_1603",17,0.000112866817155756,2558.24555672051
"Coprobacter",4.53384574989414e-06,4.34240135295865e-06,2.32873511647169e-06,0,3.11935256559078e-06,0,0,"v_1606",17,7.81066937436538e-05,120.872405004128
"Granulibacter",7.91451768948913e-05,9.25265519053497e-05,8.46107092318046e-05,0.000103799719849107,0.000113012609343535,0.000107163728979766,0.000102416604131548,"v_193",16,0.000114495076711701,3485.41459316431
"Magnetococcus",1.22709520839526e-05,1.5699451045312e-05,1.78536358929496e-05,1.62525657383779e-05,1.87672523208494e-05,1.41965575862672e-05,1.63961616823127e-05,"v_255",16,0.000117730162467624,3790.47362281145
"Pandoraea",0.00126188754643249,0.00180343268497106,0.0015722843261378,0.00204110555586375,0.00173211000166706,0.00147798332950973,0.00161799224485315,"v_295",16,7.94596742153357e-05,2028.7936702151
"Azospira",0.000721127878893489,0.00138313833863566,0.0010688894184605,0.0015106218101631,0.00130025865057831,0.000918152221493556,0.00104959197319964,"v_342",16,8.37310558486143e-05,4094.47515278144
"Enterovibrio",5.91371184768801e-07,2.42172383145771e-06,0,0,6.13643127657203e-07,1.29797097931586e-06,0,"v_625",16,6.6711140760507e-05,10.1768102784028
"Chondromyces",0.000461515928779985,0.000710817698392,0.000923084725334749,0.000997907536336403,0.000879759697351209,0.000825185050100057,0.000598103463106973,"v_694",16,9.00900900900901e-05,6488.21091339585
"Citrifermentans",0.000195201771905769,0.000300293755100756,0.000321753568592505,0.000358206548873849,0.000342412865232719,0.000376654953560221,0.000263526714575142,"v_701",16,0.00010307153164296,562.800487852902
"Gulosibacter",0.000114627447981019,0.000136201088589915,0.000146322189818304,0.000125686508376789,0.000144052724217528,0.000157865720359291,0.000130218791331991,"v_800",16,0.000108318890814558,1034.6240014853
"Pontimonas",7.09645421722562e-06,8.01674095930828e-06,8.40932125392554e-06,6.93442804837457e-06,8.74441456911514e-06,8.43681136555308e-06,3.56438297441581e-06,"v_807",16,0.000106507615294494,798.396700953717
"Serinicoccus",0.000862662715781489,0.000783970459645688,0.000809882323839598,0.00086918721568845,0.00108486991277063,0.000896005591658979,0.000895610628704879,"v_838",16,8.26719576719577e-05,2121.38382771534
"Evansella",3.79463176893314e-06,6.43009431111185e-06,7.24495369568969e-06,3.46721402418728e-06,7.51712831380073e-06,2.71762673794258e-05,6.65351488557618e-06,"v_1041",16,0.000101708706265256,1853.38849271225
"Abyssicoccus",8.37775845089135e-07,2.42172383145771e-06,0,0,1.27842318261917e-06,4.29952886898378e-06,0,"v_1077",16,7.45879018423212e-05,1924.43823407557
"Acetilactobacillus",1.1827423695376e-06,1.41963121154417e-06,0,0,1.0738754734001e-06,8.11231862072412e-07,0,"v_1102",16,6.68181210744354e-05,1280.38356247151
"Marinilactibacillus",2.85829405971587e-06,3.42381645137124e-06,2.458109289609e-06,0,2.25002480140974e-06,2.83931151725344e-06,0,"v_1115",16,7.93902826294062e-05,1650.52667610773
"Acetohalobium",1.478427961922e-06,1.33612349321805e-06,2.32873511647169e-06,0,2.09661401949544e-06,4.05615931036206e-06,0,"v_1241",16,8.22300797631774e-05,7213.68745871805
"Euhalothece",1.3305851657298e-06,1.41963121154417e-06,1.68186425078511e-06,0,2.30116172871451e-06,3.08268107587517e-06,0,"v_1338",16,8.19806525659944e-05,18347.3259992388
"Fulvivirga",4.89359655396183e-05,2.67224698643609e-05,2.4969215415502e-05,3.48888411183846e-05,2.20911525956593e-05,1.176286200005e-05,2.30496765678889e-05,"v_1475",16,0.000113096584483149,12910.7788151412
"Bergeyella",4.53384574989414e-06,3.5908318880235e-06,2.71685763588363e-06,3.9006157772107e-06,1.22728625531441e-06,2.27144921380275e-06,0,"v_1499",16,9.00009000090001e-05,1339.47964637622
"Gramella",5.48989583193704e-05,3.05638249073628e-05,3.06616790335439e-05,3.35886358593143e-05,2.33695757782785e-05,1.91450719449089e-05,2.16239233781226e-05,"v_1504",16,0.000112057373375168,8748.51856088615
"Maribacter",2.63160177222117e-05,1.1774588283984e-05,1.35842881794182e-05,1.27853517141906e-05,8.53986685989607e-06,8.11231862072412e-06,9.2673957334811e-06,"v_1511",16,0.000107376785139053,21789.6251456445
"Lacinutrix",1.59177410566936e-05,4.84344766291542e-06,4.65747023294337e-06,3.9006157772107e-06,2.30116172871451e-06,4.05615931036206e-06,3.08913191116037e-06,"v_1520",16,8.92299455697332e-05,1909.03726315428
"Mesoflavibacter",7.58926353786629e-06,2.25470839480545e-06,2.458109289609e-06,0,1.17614932800964e-06,2.35257240000999e-06,0,"v_1534",16,7.70416024653313e-05,3299.06951546718
"Crocinitomix",3.79463176893314e-06,4.09187819798027e-06,4.65747023294337e-06,3.9006157772107e-06,2.04547709219068e-06,2.02807965518103e-06,0,"v_1561",16,9.51927653498334e-05,4629.74258079237
"Haliscomenobacter",2.39505329831365e-05,1.97913292432923e-05,2.19936094333437e-05,2.47038999223344e-05,2.05570447765163e-05,1.59001444966193e-05,1.94852935934731e-05,"v_1617",16,0.00012156576707999,39317.5255116322
"Marinitoga",2.06979914669081e-06,2.17120067647932e-06,4.01059936725679e-06,3.25051314767558e-06,2.50570943793358e-06,1.3790941655231e-06,0,"v_1681",16,9.14662032379036e-05,424.375897952367
"Ustilago",2.3605566458688e-05,2.78915779209267e-05,2.35460995109915e-05,3.48888411183846e-05,3.03753348190315e-05,2.36068471863072e-05,2.61388084790493e-05,"v_1767",16,0.000124501992031873,828.294443924674
"Polymorphobacter",0.000322839385951702,0.000563343067828059,0.000397437459877835,0.000439469377565738,0.000420908048645536,0.000316380426208241,0.000472637182407536,"v_110",15,9.75895384014834e-05,2774.66041973366
"Herbaspirillum",0.00101410302001437,0.0013509878670801,0.00105336451768403,0.00129197062576279,0.00111345545513399,0.000952791822004048,0.00100182924134247,"v_262",15,8.29737802854298e-05,3435.83333313837
"Alicycliphilus",0.00097246063242023,0.00146773165730002,0.00103861586194637,0.00123757870575835,0.000982442647379181,0.000789166355424042,0.000979017190306209,"v_281",15,8.51933889930141e-05,25554.6794488937
"Candidatus_Mikella",1.28130423366574e-06,0,0,0,1.17614932800964e-06,8.92355048279653e-07,0,"v_443",15,6.38528829576655e-05,5144.05356563267
"Moritella",7.44142074167409e-06,9.6033876075047e-06,8.53869542706285e-06,1.12684455786087e-05,7.77281295032457e-06,8.92355048279653e-06,4.03963403767125e-06,"v_609",15,0.000111445447453472,1929.34085109881
"Coxiella",1.60163029208217e-05,2.48853000611861e-05,2.04411193556959e-05,1.88529762565184e-05,2.68980237623074e-05,1.98751806207741e-05,1.99605446567285e-05,"v_644",15,0.000120831319478009,4703.2095286654
"Plantactinospora",0.00131708219034425,0.00120184308214963,0.00122465592291783,0.00171107012093643,0.00166241036975067,0.00151205506771677,0.00216928347822946,"v_904",15,7.88830164865504e-05,5854.0272275166
"Ilumatobacter",0.000460086781750128,0.000338957828685753,0.000332879747482314,0.000365574378675247,0.00047920414577297,0.000337310208249709,0.000285150637953265,"v_976",15,9.85415845486795e-05,756.737111145872
"Cohnella",0.000127046242861164,0.000186890273613874,0.000211656147252649,0.000201315114279374,0.000206746597093173,0.000375275859394698,0.000315804331533241,"v_1046",15,9.70308558121483e-05,1985.47124159077
"Jeotgalibaca",9.11697243185236e-06,1.05219725090921e-05,1.20317981017704e-05,1.19185482081438e-05,8.7955514964199e-06,2.23088762069913e-05,5.70301275906529e-06,"v_1114",15,0.000104220948410631,2171.46318412178
"Dolosigranulum",2.46404660320334e-06,4.25889363463252e-06,4.39872188666874e-06,4.33401753023411e-06,3.06821563828601e-06,5.92199259312861e-06,2.85150637953265e-06,"v_1116",15,9.77899471934285e-05,4831.4335246128
"Novisyntrophococcus",1.9219563504986e-06,3.34030873304511e-06,1.94061259705974e-06,0,3.78413262055275e-06,3.48829700691137e-06,0,"v_1178",15,8.15328169588259e-05,7049.53283101336
"Paeniclostridium",5.12521693466295e-06,2.50523154978384e-06,0,0,1.27842318261917e-06,2.67706514483896e-06,0,"v_1196",15,7.15922107674685e-05,1229.65650872167
"Megamonas",2.41476567113927e-06,2.75575470476222e-06,3.10498015529558e-06,5.41752191279263e-06,6.49438976770539e-06,3.56942019311861e-06,2.85150637953265e-06,"v_1249",15,9.7570494682408e-05,579.719946265286
"Sedimentibacter",1.67555169017827e-06,2.00418523982707e-06,2.58748346274632e-06,3.03381227116387e-06,2.96594178367648e-06,2.02807965518103e-06,0,"v_1283",15,8.77808988764045e-05,534.819040328847
"Crocosphaera",3.35110338035654e-06,3.42381645137124e-06,5.04559275235532e-06,5.20082103628093e-06,4.34663882090518e-06,6.81434764140826e-06,4.99013616418213e-06,"v_1340",15,9.68616815187912e-05,7332.21730166014
"Haploplasma",6.40652116832868e-07,0,0,0,8.1819083687627e-07,1.70358691035206e-06,0,"v_1376",15,6.50237336627869e-05,772.191665492264
"Tuwongella",0.000132023616999635,0.000122255299629451,0.00013015041817614,0.000173144000332853,0.00017325190970855,0.000133934380428155,7.20005360831994e-05,"v_1387",15,0.000119246362985929,18549.0002668211
"Spirosoma",0.000351668731209181,0.000271066053686611,0.000288633780269352,0.000341953983135471,0.000305389729864068,0.000225197964911302,0.000277546620941178,"v_1470",15,9.70873786407767e-05,3446.83221958989
"Salegentibacter",3.00120876270167e-05,1.32777272138543e-05,1.28080431405943e-05,1.08350438255853e-05,8.1819083687627e-06,7.21996357244447e-06,1.06931489232474e-05,"v_1514",15,0.000100847115772489,4992.92266803824
"Costertonia",4.43528388576601e-06,3.67433960634963e-06,3.36372850157021e-06,0,3.57958491133368e-06,1.78471009655931e-06,2.85150637953265e-06,"v_1554",15,7.80883960643448e-05,925.681056480322
"Candidatus_Sulcia",2.41476567113927e-06,1.67015436652256e-06,2.32873511647169e-06,0,2.04547709219068e-06,2.7581883310462e-06,0,"v_1564",15,7.43881574053411e-05,4355.04688049056
"Phocaeicola",2.35562855266239e-05,2.84761319492096e-05,3.07910532066812e-05,3.20717297237324e-05,2.62332437073454e-05,2.10109052276755e-05,2.6376434010677e-05,"v_1590",15,0.000125596583772921,1179.73450204231
"Oceanispirochaeta",1.52770889398607e-06,2.42172383145771e-06,2.06998677019706e-06,0,2.14775094680021e-06,2.51481877242448e-06,0,"v_1651",15,8.38715088484442e-05,34611.7803659224
"Flexistipes",3.15397965210027e-06,5.76203256450282e-06,6.08058613745385e-06,4.33401753023411e-06,5.77847278543866e-06,2.83931151725344e-06,4.51488510092669e-06,"v_1706",15,0.000102459016393443,1599.72599870185
"Cohaesibacter",5.37654968818969e-05,4.57622296427181e-05,4.64453281562964e-05,5.50420226339732e-05,5.25687612693004e-05,4.83494189795157e-05,4.53864765408946e-05,"v_81",14,0.000118343195266272,3571.0332398742
"Sphingorhabdus",0.000304260474563548,0.000374365101256031,0.00029549061144563,0.000317466784089648,0.000310554559521849,0.000175226082207641,0.00031794296131789,"v_91",14,0.000101874490627547,2208.43807574414
"Blastomonas",0.00029336938857739,0.000380294149257186,0.000283717561690134,0.000317466784089648,0.000309889779466887,0.000171413292455901,0.000341467888949035,"v_92",14,0.000101874490627547,2208.43807574414
"Novacetimonas",4.13959829338161e-05,4.5094167896109e-05,5.01971791772786e-05,5.54754243869966e-05,6.23870513118156e-05,5.66239839726543e-05,5.18023658948431e-05,"v_197",14,0.000119990400767939,2155.90043398883
"Hyphobacterium",4.45499625859164e-05,4.42590907128478e-05,4.54103347711979e-05,6.00261427937424e-05,6.2949557512168e-05,4.28330423174233e-05,5.94063829069302e-05,"v_230",14,0.000122594090964815,748.180895096673
"Wolbachia",8.72272497533982e-06,1.01044339174615e-05,9.7030629852987e-06,9.75153944302674e-06,1.00739746790391e-05,1.08705069517703e-05,7.60401701208706e-06,"v_234",14,0.000108565845185105,754.765250529783
"Ephemeroptericola",9.60978175249302e-06,9.93741848080922e-06,9.31494046588675e-06,1.04016420725619e-05,8.43759300528654e-06,7.13884038623722e-06,8.55451913859794e-06,"v_304",14,0.000100908173562059,3193.15712677735
"Candidatus_Ichthyocystis",2.06979914669081e-06,3.0062778597406e-06,3.36372850157021e-06,3.25051314767558e-06,3.73299569324798e-06,2.27144921380275e-06,2.61388084790493e-06,"v_320",14,9.40114693992667e-05,546.128025913567
"Chromobacterium",0.000740593847058796,0.00121679096373001,0.000969400679317908,0.00120095625762787,0.00114020006811439,0.000914745047672852,0.000966898288193195,"v_373",14,8.56311012159616e-05,5681.98858682904
"Aquaspirillum",4.59298286837102e-05,8.44263032277153e-05,5.34315335057115e-05,6.30599550649063e-05,6.43813914767015e-05,5.88954331864571e-05,5.53667488692589e-05,"v_382",14,0.00012306177701206,221.814460697917
"Luteibacter",0.000883262145384269,0.000983136367853503,0.000945078334768093,0.0011699680322867,0.00101547710241806,0.000887893273038255,0.00138987173449054,"v_412",14,8.28775070445881e-05,593.459346890111
"Rheinheimera",2.44926232358412e-05,1.78706517217914e-05,1.74655133735376e-05,2.12366858981471e-05,1.92274846665923e-05,1.32230793517803e-05,1.40199063660355e-05,"v_512",14,0.000117274539697432,6430.34491566839
"Thalassolituus",2.03037440103955e-05,2.04593909899013e-05,1.81123842392242e-05,2.25368911572174e-05,2.00456755034686e-05,1.43588039586817e-05,1.59209106190573e-05,"v_537",14,0.000118821292775665,2504.64720796495
"Marinagarivorans",7.24429701341782e-06,5.42800169119831e-06,6.20996031059116e-06,6.06762454232775e-06,5.93188356735296e-06,3.48829700691137e-06,2.61388084790493e-06,"v_555",14,9.86777185711466e-05,4700.7687670587
"Grimontia",6.65292582864902e-06,1.38622812421372e-05,1.42311590451048e-05,1.04016420725619e-05,8.9489622783342e-06,6.8954708276155e-06,9.02977020185338e-06,"v_621",14,0.000111719360965255,4736.02288846364
"Humibacter",0.000139612880537501,0.000141295059407808,0.000158224613746937,0.000155157827582381,0.00016992800943374,0.000177578654607651,0.000192951931681709,"v_797",14,9.9770527786092e-05,67.5520086916766
"Marisediminicola",0.000112902615358777,0.0001147396049801,0.000122517341961038,0.00011181765228004,0.00013280260021048,0.00013409662680057,0.000120238519003627,"v_798",14,0.000107227107012653,1764.05904397786
