degrees , closeness , betweenness
1017270, 21, 1.13836871762764e-05, 24.7129127664932 
1331682, 1179, 1.08451635992929e-05, 28952.9681635739 
1802, 64, 1.08166576527853e-05, 2966.52470925462 
3024247, 4, 1.02627257799672e-05, 9701.27594788244 
1913979, 219, 1.04241590309702e-05, 2789.47901136013 
683047, 248, 1.05237679298696e-05, 123207.463684839 
2662261, 1206, 1.0743792773725e-05, 28777.4471151405 
501023, 852, 1.05628967688099e-05, 10668.6169074234 
2745504, 102, 1.03566842039853e-05, 5552.60073760519 
2758710, 1179, 1.08508121832919e-05, 28994.0844542574 
2793103, 9, 9.83535613824577e-06, 26900.8055358532 
2895559, 927, 1.05025468676154e-05, 14519.6443831706 
1812480, 1151, 1.05886214673712e-05, 22352.2944211097 
2815343, 898, 1.05853710172542e-05, 29656.6667893266 
376489, 1124, 1.06744091714524e-05, 30381.9998661373 
1463165, 7, 9.31619154089808e-06, 853.355418689754 
2942204, 14, 1.09667160168887e-05, 132087.571290944 
405212, 1232, 1.07261611069398e-05, 33670.6213635161 
2565914, 9, 8.54905447457511e-06, 1529.94763099263 
81032, 42, 1.05748487796625e-05, 70401.4103156645 
1118963, 9, 9.89256672536256e-06, 199.783897350982 
1536774, 28, 1.11675693785248e-05, 1338.11016959692 
2995140, 99, 1.05069608615708e-05, 44282.9737747324 
561184, 1152, 1.06938146975789e-05, 35418.4052080874 
95301, 5, 8.62351459961022e-06, 26.1872301995151 
2963431, 1145, 1.07562735965752e-05, 25991.2218943243 
61624, 1221, 1.06061409556133e-05, 29484.1223566793 
2971236, 19, 1.03965234025742e-05, 80246.1643691223 
409290, 597, 1.09339806249863e-05, 29752.2889677089 
1396826, 1125, 1.07098487769353e-05, 26686.2142788752 
2992441, 5, 1.01220721906189e-05, 2419.22504980386 
3024400, 1072, 1.07845780533837e-05, 28804.3126894955 
2575923, 1185, 1.07883011662154e-05, 31847.9387299202 
2662065, 1216, 1.06964455711367e-05, 27912.3304390059 
