"","vcXtM2TOMPOOB050180","iYASM2TOMPOOA050195","XR8LM2TOMPOOB051125","TECcM2TOMPOOA051310","FvY2M2TOMPOOB051329","abKIM2TOMPOOA051320","cuu6M2TOMPOOB051315","s9OmM2TOMPOOB051285","Nm8MM2TOMPOOA051300","IGpcM2TOMPOOB051290","a50wM2TOMPOOB051350","OeS0M2TOMPOOA051355","dSz8M2TOMPOOA051340","aFJgM2TOMPOOM090325","cSObM2TOMPOOM080315","wQqUM2TOMPOOA080335","X0n7bM2TOMPOOA100365","X1qGgM2TOMPOOM080340","X9JUZM2TOMPOOB100355","AYtCM2TOMPOOA100360","DYZgM2TOMPOOB100370","nG3jM2TOMPOOA051345","nodos","degrees","closeness","betweenness"
"Ereboglobus",0.000265046766715831,0.000179690608487089,0.000111742738888929,0.000141539372356822,0.00018345875472569,0.000124449744885588,0.000116378948413937,0.000148499257312184,0.000133542070013247,0.00016818701988111,0.000138597451939153,0.000158348002786583,0.000274284231581383,6.59292557469686e-05,0.000207976850693131,0.000249865569773813,0.000167083215805709,0.000479388325733594,0.000133256383364235,0.000106638841067245,0.000153400179386407,0.000215426395463342,"v_1438",16,0.000136239782016349,830.977433289754
"Kaistella",2.85262198075513e-05,2.87791968340014e-05,1.55298570530832e-05,1.90207970468634e-05,2.31218678476592e-05,2.06533619171827e-05,1.94073821891854e-05,2.01744476829966e-05,1.97126474048411e-05,2.21483475896566e-05,2.49572334785537e-05,2.28245098412785e-05,3.3121586406501e-05,2.75605905171754e-05,3.08029760669958e-05,2.6856299336233e-05,2.56469713043143e-05,5.49385925815877e-05,2.54049939507354e-05,1.65257757759382e-05,2.81332375322561e-05,1.99880160739183e-05,"v_1561",16,0.000126598303582732,16125.2068008028
"Pseudoprevotella",6.12078338390373e-06,8.05179745217212e-06,4.98400063564066e-06,8.6248148552579e-06,6.82284625012895e-06,5.06877380385071e-06,4.18206215524533e-06,5.10745510961939e-06,5.11343109373697e-06,6.95726192297571e-06,4.76529700723194e-06,5.26719457875659e-06,7.24925287387569e-06,3.96296072795986e-06,5.37349213945135e-06,4.84433247520658e-06,6.29837212777855e-06,6.27954660602113e-06,0,3.72046260924262e-06,5.84875201328481e-06,4.14566259310899e-06,"v_1586",16,0.000119674485399713,5643.74396696586
"Anseongella",2.0664663167675e-05,2.11260032160952e-05,1.79857414242685e-05,2.1408022587158e-05,2.24901228244991e-05,1.70976549204516e-05,1.37877361680745e-05,1.97913885497751e-05,1.86751396466916e-05,2.04249891316718e-05,2.28572720855363e-05,1.88385247546519e-05,7.69295714460428e-05,3.02626091953298e-05,2.48997030123873e-05,4.74234652836012e-05,1.90966642914246e-05,3.26774510588208e-05,1.82149013231688e-05,1.33244474842643e-05,2.02115101218576e-05,1.93957785606171e-05,"v_1613",16,0.000128122998078155,6181.63143059391
"Candida",9.54617591984986e-06,8.68956358699764e-06,5.92301524815267e-06,6.69963296792354e-06,7.39141677097303e-06,6.43053393025836e-06,5.68499074228663e-06,5.55435743171109e-06,6.37326194291855e-06,1.0084838383763e-05,1.26805361039901e-05,8.96846644490987e-06,1.35611023588881e-05,8.82659434863787e-06,9.76310543646795e-06,8.92377034906475e-06,1.07828130827569e-05,1.91660095463394e-05,1.15041482041066e-05,6.1430894245634e-06,1.02168073143456e-05,6.95879078129009e-06,"v_1757",16,0.000107330685843083,404.569639242705
"Xanthobacter",0.00129670761377161,0.00121335007150554,0.000990877111879979,0.00109411937020986,0.00117681462914261,0.000929703899634647,0.000976315479086259,0.00107052259097622,0.00115059610378783,0.00102080265994633,0.00102542730175961,0.000989805510975529,0.00112257180494335,0.000873832840515149,0.00110769621060578,0.000877419096035662,0.00143184672604066,0.00120135762011969,0.000944778171262254,0.000981120599011785,0.00136742341373887,0.00119661589562525,"v_32",15,9.93541977148535e-05,974.773758525617
"Filomicrobium",9.39456018465224e-05,0.000102520906173201,7.50489371076905e-05,9.00215050517543e-05,0.000109607761518275,5.91609121583769e-05,6.87426466768452e-05,8.14000658095591e-05,8.32229437429945e-05,6.79769169538452e-05,7.1156384124938e-05,6.62907281668735e-05,8.72410087235384e-05,0.00019004198036353,0.0001350184503772,7.84441907827311e-05,0.000144409076145707,0.00016487529951354,6.71075311906218e-05,7.78701476353107e-05,0.000131930077059159,8.98720426434699e-05,"v_43",15,0.000143988480921526,7160.50962784074
"Methylocystis",0.00128261296579583,0.00127696724345439,0.000912072116322241,0.00109442739931183,0.00119210285870309,0.000938630993796653,0.000912931099545822,0.00103611111217516,0.00108901260757195,0.00107933301942678,0.0010205004692606,0.000976756155037168,0.00117994089234178,0.00085401803687535,0.00105797248756888,0.000822601649605693,0.0013616576670487,0.000958270716432579,0.000920811195837032,0.000919213831641713,0.00134558313723356,0.00129492732283326,"v_57",15,9.93640699523053e-05,639.703784709465
"Pseudochrobactrum",5.24478135831751e-05,4.5042233272052e-05,3.51769320225652e-05,4.26620306233292e-05,4.59278631837384e-05,3.77510168376344e-05,3.83573513301408e-05,4.11788568213064e-05,4.02404794767997e-05,4.13606029916354e-05,4.50684022039902e-05,3.84837369673117e-05,5.53067999429309e-05,0.000120510033045688,6.78876401279981e-05,4.13892967618527e-05,6.17240468522298e-05,9.51455473907561e-05,3.78678211718509e-05,3.81131111481715e-05,5.98941820094609e-05,5.75950981685499e-05,"v_76",15,0.000146520146520147,14782.5472092408
"Granulibacter",0.000121629512014087,0.000115435670403418,8.91341562953707e-05,0.000104883909221975,0.000105248720858471,0.000101905049459506,9.23320910212759e-05,0.000101255297548204,0.000106048114422284,0.000118018140326441,0.000101848127561347,0.000107906310559392,0.000119612672418949,6.25066987546396e-05,9.12736833827934e-05,7.39398114636794e-05,0.000107223487103302,0.000148715139290462,8.72397905478084e-05,8.39699758667434e-05,0.000117493284114975,0.000118595562038582,"v_129",15,0.000146305779078274,727.425062426599
"Cognatishimia",2.28546682316405e-05,2.20029316514803e-05,1.79857414242685e-05,2.02529134547574e-05,2.59015459495636e-05,1.76272283029435e-05,1.86885902562526e-05,1.94721726054239e-05,2.31957091643431e-05,1.78080373991763e-05,2.15649881513717e-05,1.6703175601102e-05,2.26226684512327e-05,1.92743999041684e-05,2.02830407517319e-05,1.74225992529359e-05,2.5143101534092e-05,2.49693820021409e-05,1.86942408316732e-05,1.8299484694298e-05,2.5171844107808e-05,2.26530848837741e-05,"v_189",15,0.00015001500150015,1507.92302662713
"Candidatus_Fokinia",4.82924193592405e-06,1.67413610391698e-06,1.08347839905232e-06,1.46313823437411e-06,1.07396653937215e-06,3.63136033708708e-06,9.80170817635625e-07,1.72376609949655e-06,1.5562616372243e-06,4.85093491877205e-06,3.63454856483792e-06,1.47101830577887e-06,6.1243688072398e-06,3.06228783524171e-06,4.84371122429418e-06,4.41939103001302e-06,1.91470512684468e-06,5.38672007435936e-06,0,2.42262681532078e-06,4.81226431472801e-06,2.66506880985578e-06,"v_243",15,9.83187493855078e-05,625.821084206324
"Aquella",3.98693229593729e-06,4.30492141007222e-06,1.73356543848371e-06,2.69525464226809e-06,3.09555061348443e-06,2.19394687032344e-06,2.61378884702833e-06,3.00062987690139e-06,2.74198478939519e-06,2.42546745938603e-06,2.82687110598505e-06,2.84713220473329e-06,3.24966508139255e-06,0,4.3896132970166e-06,3.48451985058719e-06,3.62786234560045e-06,4.94030680852847e-06,0,1.6871865320984e-06,3.10946309567041e-06,2.36895005320514e-06,"v_396",15,0.000105097214923805,5200.8463616083
"Chromohalobacter",9.4226371726518e-05,0.000105470574546769,8.44390832328106e-05,9.448792703037e-05,0.000107080781425635,8.09490741808994e-05,8.67777897213407e-05,8.48475980085522e-05,8.52238515622829e-05,8.0870191343213e-05,8.00408361723196e-05,9.09658739412286e-05,9.59276134603377e-05,0.000100515094827346,0.000100355641928345,7.06252681911696e-05,0.000103948333596857,0.000142673679759551,6.75868706991263e-05,7.26788044596234e-05,0.000104759292389848,7.95078861606974e-05,"v_531",15,0.000148853825543316,2579.33781118014
"Endozoicomonas",7.18770892788695e-06,9.24760895496996e-06,5.77855146161236e-06,7.16167662088379e-06,8.33903430571317e-06,7.11141399346219e-06,6.86119572344938e-06,9.12957600844467e-06,7.26255430704672e-06,6.38280910364744e-06,6.46141967082297e-06,6.26369085041324e-06,9.62400812566255e-06,6.48484482757068e-06,9.91447141222715e-06,9.17873521618089e-06,9.67429958826786e-06,1.70529867547398e-05,6.23141361055774e-06,7.44092521848525e-06,1.01427724787344e-05,6.95879078129009e-06,"v_554",15,0.000128057369701626,6326.155206791
"Desulfomarina",6.96309302389048e-06,8.60984282014445e-06,6.57310228758406e-06,7.23868389637716e-06,9.9815713659294e-06,7.48968069524209e-06,6.92654044462509e-06,6.95890758685642e-06,5.85450806384378e-06,4.21265400840731e-06,8.23831008029929e-06,5.21974237534437e-06,6.1243688072398e-06,3.24242241378534e-06,7.79534775159844e-06,5.52423878751627e-06,9.27120377209003e-06,5.80337245580152e-06,0,6.09982823143267e-06,8.73611060212162e-06,6.66267202463945e-06,"v_732",15,0.000123350191192796,763.938439983861
"Kribbella",0.00106063629867132,0.00137653848125402,0.00329796378292871,0.00204015374964596,0.00159761998906955,0.00255549418388467,0.00384834666420099,0.00135449709507106,0.00139278005761873,0.00152964020168911,0.0016051781817242,0.00195579001583812,0.00104370493316033,0.000504737089079251,0.00122137205840093,0.00154066770369377,0.0016080499846874,0.000379481036840642,0.00177739089753447,0.00235081323472377,0.00154421860117841,0.000884802844872119,"v_911",15,9.00171032496174e-05,1221.91326297444
"Caldalkalibacillus",1.16238730318172e-05,1.75385687077017e-05,1.00402331645515e-05,1.61715278536086e-05,1.37720415048899e-05,1.11210410323292e-05,9.60567401282913e-06,1.15556171855139e-05,1.25242007948051e-05,1.0084838383763e-05,1.15497876615961e-05,8.73120542784876e-06,1.0811385751556e-05,8.82659434863787e-06,1.05199353152639e-05,8.66880548194862e-06,2.00036298778247e-05,1.32435935529829e-05,1.29421667296199e-05,9.69050726128311e-06,1.76202908754656e-05,5.77431575468752e-06,"v_1029",15,0.000139606310205221,2735.38311684659
"Pradoshia",7.74924868787812e-06,7.01542748308066e-06,5.5618557818019e-06,7.77773482483078e-06,5.49618170149277e-06,7.03576065310621e-06,4.77016464582671e-06,7.02275077572667e-06,6.37326194291855e-06,8.61679228992404e-06,8.88445204738159e-06,5.83662101970325e-06,9.37403388863235e-06,4.88164707853237e-05,1.2184961048615e-05,1.6232763206394e-05,7.96114236951209e-06,3.72606272546846e-05,8.62811115307995e-06,8.95506697806074e-06,5.40454299961761e-06,6.81073140296477e-06,"v_1039",15,0.000105218855218855,170.482393919466
"Exiguobacterium",8.85548201506072e-05,0.000118624501077546,8.55947935251331e-05,0.000114971862311607,0.000120789648428209,9.8198035782063e-05,0.000111020681277529,0.00010527741844703,0.000106418652907338,8.74444847199699e-05,8.94906624408982e-05,8.51292529215254e-05,8.64910860124478e-05,9.11480967430768e-05,8.18133098978439e-05,7.16451276596341e-05,9.90104098486788e-05,9.38063075932635e-05,0.000100181957277428,8.87719683042542e-05,0.000108461034170408,8.27651924838545e-05,"v_1077",15,0.000141542816702052,26.8130764728102
"Capnocytophaga",4.14416342873482e-05,4.24911687327499e-05,2.67258005099572e-05,3.83496231957003e-05,4.34008830910981e-05,3.64649100515827e-05,2.54190965373506e-05,3.63267744671679e-05,3.29038174727423e-05,3.21055297913466e-05,4.34530472862845e-05,3.46875606943339e-05,5.70566196021423e-05,5.78231997125052e-05,0.000126466272746806,4.21541913632011e-05,4.21738997676052e-05,8.7675565409186e-05,3.16364075612931e-05,2.69084621273129e-05,3.83500448466017e-05,3.76070820946316e-05,"v_1505",15,0.000142938822184105,13086.6680868205
"Lutibacter",4.09924024793553e-06,4.62380447748498e-06,2.3836524779151e-06,2.46423281578797e-06,2.90602710653641e-06,3.17744029495119e-06,1.50292858704129e-06,1.59607972175606e-06,2.74198478939519e-06,4.21265400840731e-06,4.28069053192022e-06,3.55891525591661e-06,7.37423999239078e-06,9.90740181989965e-06,9.23332452131078e-06,6.88405141213566e-06,4.7867628171117e-06,2.07730973033306e-05,7.66943213607106e-06,3.28785067793534e-06,4.14595079422721e-06,3.70148445813303e-06,"v_1533",15,0.000102817191034341,510.236039086589
"Mariniflexile",2.97616072795319e-06,3.26855144098076e-06,2.45588437118525e-06,2.61824736677472e-06,2.77967810190439e-06,4.76616044242679e-06,2.3524099623255e-06,3.25600263238236e-06,2.96430788042723e-06,3.06374836975077e-06,4.03838729426436e-06,2.75222779790885e-06,4.43704270728598e-06,2.21565531608665e-05,6.20600500612692e-06,4.67435589712915e-06,3.3759274604893e-06,1.97314663497252e-05,0,3.59067902985044e-06,5.25647332839521e-06,2.51700943153046e-06,"v_1541",15,0.000100857286938981,72.5087174817789
"Thermovirga",4.60462603192758e-06,7.73291438475937e-06,7.1509574337453e-06,8.23977847779102e-06,7.51776577560505e-06,7.41402735488611e-06,8.42946903166638e-06,4.6605527875277e-06,5.48396957879038e-06,5.4892158291368e-06,4.76529700723194e-06,4.36560271392438e-06,4.68701694431618e-06,0,5.07076018793297e-06,3.05957840539363e-06,6.1975981737341e-06,1.87493571648972e-06,0,5.66721630012539e-06,7.03330938306401e-06,7.10685015961541e-06,"v_1668",15,0.00010901558922926,127.930606248603
"Peteryoungia",8.42309639986752e-05,7.1589248634164e-05,6.2191660105603e-05,6.47631186899276e-05,6.4564341366961e-05,4.65268043189282e-05,5.37133608064323e-05,5.87995769494933e-05,6.60299580365166e-05,6.07005145756871e-05,6.04950416680801e-05,5.55665301957114e-05,8.54286955050695e-05,0.0001131245153254,8.93059256979239e-05,7.17301159486729e-05,8.18788376611212e-05,0.000155411338277926,5.46447039695063e-05,5.78402152157836e-05,7.11474770223633e-05,8.21729549705532e-05,"v_15",14,0.000141562853907135,6910.62334660459
"Porphyrobacter",0.000790535674115566,0.000700825261406388,0.00053769421350303,0.00066734504942558,0.000649560232813203,0.00052684986223905,0.000479107495660294,0.000690591774009412,0.000683717612620541,0.000690619945014653,0.000676106800805739,0.000634863029452112,0.00092477968989321,0.000786827839078576,0.000719669531747083,0.000630953057823397,0.000719324483969333,0.000694232150135805,0.000555075150848143,0.000535530309765284,0.000637439934612433,0.000987556053429892,"v_100",14,0.000103369857349597,646.850557833815
"Kozakia",6.14886037190329e-05,6.09066658758367e-05,4.47115419342256e-05,5.1671881856054e-05,5.40773739825036e-05,5.18225381438468e-05,4.5937338986523e-05,5.4522083295187e-05,5.46173726968717e-05,6.53599652213498e-05,5.17721251124691e-05,5.49971037547647e-05,5.85564650243234e-05,3.20639549807661e-05,4.60152566307947e-05,4.23241679412785e-05,5.86504412538739e-05,4.02069548091685e-05,4.40992347824086e-05,4.81929691476312e-05,6.67053868856913e-05,5.70028606552486e-05,"v_132",14,0.000153727901614143,1676.28310542825
"Aestuarium",2.49323653436079e-05,2.94169629688269e-05,2.73036556561184e-05,2.74145900756412e-05,3.01974121070522e-05,2.29229621278622e-05,2.7118059287919e-05,2.93678668803115e-05,2.9939509592315e-05,2.5020611686298e-05,2.55226076997508e-05,2.70952081483785e-05,3.03093762399113e-05,2.46784372604773e-05,3.51169063761328e-05,3.11907020772073e-05,3.1542247615915e-05,3.57428221508596e-05,2.44463149337265e-05,2.66056337753978e-05,3.66472436275441e-05,3.43497757714745e-05,"v_190",14,0.000146864444118079,851.869441106956
"Melaminivora",0.000667951544509494,0.000678104842853229,0.000501722730654493,0.000547059685104929,0.000624606304398379,0.000551739811216168,0.000589736108610768,0.00059776377739208,0.000584265083232207,0.000514965038482275,0.000521840406164841,0.000598467189434938,0.000543631471981419,0.000304787706895822,0.000622492575309682,0.00076735926173053,0.000766486694462139,0.000495608007725449,0.000618827305479234,0.000468778288764571,0.00067119981965114,0.000663454074275764,"v_286",14,0.000109745390693591,4911.95786688701
"Thiomonas",0.000550421272743343,0.00062190170222173,0.000365204452373901,0.000427159357161746,0.000542416276885252,0.000368204807512558,0.000388931780437816,0.00044760459716927,0.000431677335087216,0.000447498746256722,0.000592835254798008,0.00057246338196504,0.000553692935021884,0.000268400522030009,0.000445470066659305,0.00041831235864854,0.000611697901049853,0.000410164508645418,0.00041223197731382,0.000396315790270601,0.000538899568413926,0.000751993582514306,"v_327",14,0.000118133490844654,802.153445412006
"Citrobacter",0.000512180415087944,0.000506386311051459,0.000388535353900161,0.00044209876860746,0.000476083049453443,0.000413748118406859,0.000484008349748472,0.000422450380754394,0.00044627655139832,0.000394329946423339,0.000418942297906985,0.000404482581885776,0.000424831215832818,0.000461684924807324,0.000404525570216443,0.000353806247268158,0.000477416607285614,0.00037111822832741,0.00035183519924226,0.000364864902864562,0.000522241730401406,0.000373997989649761,"v_428",14,0.000122699386503067,303.826750934968
"Ignatzschineria",4.09924024793553e-06,2.47134377244887e-06,1.80579733175386e-06,2.46423281578797e-06,2.40063108800834e-06,2.11829352996746e-06,2.15637579879838e-06,2.106825232718e-06,3.33484636548063e-06,2.9999202787143e-06,2.01919364713218e-06,1.9929925433133e-06,4.56202982580108e-06,2.34174952106719e-06,3.02731951518386e-06,3.14456669443234e-06,2.41857489706696e-06,3.42250170470346e-06,0,1.73044772522913e-06,2.81332375322561e-06,2.22089067487982e-06,"v_644",14,0.000104199228925706,3162.19154840217
"Arcobacter",5.95232145590638e-06,4.94268754489774e-06,4.18944980966896e-06,3.69634922368196e-06,5.36983269686075e-06,4.61485376171483e-06,3.20189133760971e-06,3.63906176560382e-06,5.26164648775833e-06,6.38280910364744e-06,6.78449065436412e-06,4.46050712074882e-06,6.37434304427e-06,4.86363362067801e-06,5.44917512733095e-06,5.26927392040014e-06,5.03869770222284e-06,1.23210061369324e-05,0,4.54242527872646e-06,5.33050816400641e-06,2.96118756650642e-06,"v_756",14,0.00010756157900398,1125.12411660745
"Herbiconiux",0.000193618909244955,0.000202570468573954,0.000252089307512839,0.000199602858078826,0.000211445059251682,0.00022643044768545,0.000242428915561878,0.000205128165840089,0.00020579707459866,0.000197547941757888,0.000182292802463093,0.000183972192629183,0.000186980729298587,0.000206254092432456,0.000207068654838576,0.000172696203326663,0.000214900456999804,0.0002816570098549,0.000211388723250459,0.000251131226123877,0.000205594738492303,0.000161680841131251,"v_795",14,0.00010752688172043,674.005216901898
"Kocuria",0.00120394124542106,0.00135644884800702,0.00185180904776695,0.00166482028889125,0.00157772002084,0.00155989622479997,0.00169131741819086,0.00169433438942736,0.00175546312678901,0.00126788120034853,0.00128388408859253,0.00129103209823631,0.00111819725579532,0.0010065920249018,0.00113895328460005,0.00540100576841014,0.00146918347601414,0.000766432055662854,0.00293643382909821,0.00291952487962032,0.00142465234166632,0.000895611179489867,"v_814",14,8.35910724734598e-05,3025.30260422614
"Gordonia",0.00266652770429406,0.00316339974950141,0.00360314353199512,0.00317770522323408,0.00327818809968001,0.00367062442073183,0.00367688211583593,0.00329098869988326,0.00330883456382989,0.00309176890171578,0.00279876393041697,0.00288983918780429,0.00268172361485994,0.00167002767767799,0.00239143105101949,0.00254021497107806,0.00329077346932174,0.00153643541745235,0.00347856681321673,0.00374230951177364,0.00327293201269994,0.00227789353553507,"v_875",14,8.23587547356284e-05,13324.4750749259
"Companilactobacillus",4.38001012793111e-06,7.17486901678704e-06,2.52811626445541e-06,3.54233467269521e-06,4.04316814822457e-06,4.38789374064688e-06,2.67913356820404e-06,3.38368901012285e-06,3.92770794156608e-06,3.82968546218846e-06,4.44222602369079e-06,3.89108067980216e-06,5.62442033317941e-06,1.35100933907722e-05,4.4652962848962e-06,3.65449642866461e-06,5.4921804954229e-06,1.47018768880305e-05,0,3.76372380237335e-06,3.33156760250401e-06,4.14566259310899e-06,"v_1095",14,0.000105218855218855,1822.05127541938
"Sellimonas",5.61539759991168e-06,5.58045367972325e-06,5.12846442218097e-06,5.39050928453618e-06,6.57014824086492e-06,3.78266701779904e-06,6.07705906934088e-06,4.78823916526818e-06,7.41076970106808e-06,5.80835628431917e-06,4.76529700723194e-06,4.98248135828326e-06,4.81200406283127e-06,2.88215325669808e-06,4.16256433337781e-06,3.31454327250976e-06,5.74411538053404e-06,2.82728401692894e-06,0,4.41264169933428e-06,5.62664750645121e-06,2.96118756650642e-06,"v_1167",14,0.000112473287594196,711.671235454887
"Cellulosilyticum",8.42309639986752e-07,2.39162300559568e-06,1.30017407886278e-06,2.0791964383211e-06,1.76888606484825e-06,9.8349342462775e-07,1.37223914468988e-06,1.85145247723703e-06,1.25983084918157e-06,1.40421800280244e-06,1.69612266359103e-06,1.28120949212998e-06,2.62472948881706e-06,4.68349904213438e-06,2.95163652730427e-06,2.20969551500651e-06,2.16664001195582e-06,5.83313334019024e-06,0,1.25457460079112e-06,1.480696712224e-06,0,"v_1175",14,9.25754489909276e-05,6152.07299574384
"Syntrophomonas",5.05385783992051e-06,5.89933674713601e-06,5.63408767507205e-06,4.85145835608257e-06,6.38062473391689e-06,5.06877380385071e-06,5.35826713640809e-06,5.42667105397061e-06,5.26164648775833e-06,4.85093491877205e-06,4.68452926134666e-06,4.93502915487104e-06,4.81200406283127e-06,2.88215325669808e-06,5.37349213945135e-06,4.75934418616787e-06,6.04643724266741e-06,3.2439363983711e-06,0,3.50415664358898e-06,5.33050816400641e-06,2.8131281881811e-06,"v_1205",14,0.000110472823685373,84.5131169985718
"Trichormus",3.81847036793994e-06,1.08420242920338e-05,6.28417471450344e-06,8.6248148552579e-06,9.22347733813729e-06,3.32874697566315e-06,7.0572298869765e-06,7.08659396459691e-06,1.21536623097516e-05,3.70202928011551e-06,5.33067122842895e-06,1.02496759370398e-05,4.06208135174069e-06,0,2.95163652730427e-06,5.60922707655499e-06,7.75959446142318e-06,2.2023054447657e-06,4.79339508504442e-06,2.89849993975879e-06,5.62664750645121e-06,3.10924694483174e-06,"v_1296",14,0.000115513457317778,10.8619351171925
"Cyanobacterium",6.28924531190108e-06,4.94268754489774e-06,2.96150762407633e-06,4.69744380509582e-06,5.24348369222873e-06,4.46354708100286e-06,3.39792550113683e-06,3.95827770995503e-06,2.81609248640587e-06,3.82968546218846e-06,3.06917434364091e-06,3.89108067980216e-06,6.4993301627851e-06,2.16161494252356e-06,3.70846640610023e-06,3.05957840539363e-06,4.68598886306724e-06,4.34508912075396e-06,0,2.55241039471296e-06,4.96033398595041e-06,0,"v_1337",14,0.00011015642211941,1434.27927028868
"Alteracholeplasma",3.36923855994701e-06,6.77626518252109e-06,1.44463786540309e-06,6.08357476397655e-06,3.85364464127654e-06,3.933973698511e-06,4.37809631877246e-06,4.14980727656576e-06,4.07592333558744e-06,1.85101464005776e-06,3.39224532718206e-06,3.93853288321439e-06,1.43735186292363e-06,0,1.51365975759193e-06,0,3.32554048346708e-06,2.2023054447657e-06,0,2.72545516723588e-06,4.59015980789441e-06,2.36895005320514e-06,"v_1376",14,0.000105988341282459,7179.19288312027
"Gramella",3.3186999815478e-05,3.10910990727438e-05,1.9647074969482e-05,2.98788228914291e-05,3.24085196881125e-05,2.47386422964057e-05,1.89499691409554e-05,2.57288051147077e-05,2.51966169836315e-05,2.87864690574499e-05,3.6830092123691e-05,2.75697301825007e-05,4.93699118134637e-05,0.000153474660919173,4.76802823641458e-05,3.90946129578075e-05,3.58755276398266e-05,8.47589987390909e-05,3.97851792058686e-05,2.36638726425083e-05,3.45002333948193e-05,2.94638162867389e-05,"v_1506",14,0.000128402670775552,4784.42782991489
"Bacteroides",0.000168742697877346,0.000164145058950717,9.9102157566652e-05,0.000146236816161917,0.000151366107549157,0.000139202146255005,0.000115660156481004,0.000144030234091267,0.000127687561949403,0.000139783519369879,0.000166623859761347,0.000144586863797039,0.000157983717803084,0.000132218780651024,0.000160674983268383,0.000157568287877772,0.000158416655757886,0.000234932421364601,0.000129421667296199,9.76837740891843e-05,0.000162432429330973,0.000143913715732212,"v_1582",14,0.000133297787256732,2528.69167161976
"Dysgonomonas",2.86385277595496e-06,1.83357763762335e-06,1.73356543848371e-06,1.61715278536086e-06,2.40063108800834e-06,1.66437348783158e-06,1.69896275056842e-06,2.42604117706921e-06,2.07501551629906e-06,2.10632700420365e-06,2.82687110598505e-06,2.04044474672553e-06,3.56213287768029e-06,2.34174952106719e-06,4.84371122429418e-06,3.05957840539363e-06,2.36818792004474e-06,8.18424320689957e-06,0,1.60066414583694e-06,2.81332375322561e-06,3.55342507980771e-06,"v_1595",14,9.92260369120857e-05,231.729215788791
"Granulicella",0.000824564983571031,0.00110150183561052,0.000548095606133932,0.000863482580107203,0.000904722047667563,0.00091253059137384,0.000742381377277223,0.000797529115367068,0.000793397004196348,0.000908656703995249,0.000825607898439406,0.000847021830908154,0.000704927348425153,0.000235255759577981,0.00051956371179343,0.0004935269944478,0.000744114876664269,0.000286537794894651,0.00048892629867453,0.000553959578038974,0.00080135306065563,0.000800112880470035,"v_1633",14,0.000107933081489477,4235.18832103516
"Hyphomicrobium",0.00111370180599048,0.00110405290014982,0.000697760088989693,0.000960588754504348,0.00112728581932686,0.000618239097389075,0.000685008712084951,0.000727173921232061,0.000810219451417773,0.000703130250857802,0.0011824397997606,0.000712494834234506,0.000866285718428145,0.000915263793580184,0.00111859456086044,0.00067166244827294,0.00155312817973317,0.00205126895649292,0.000843158195459313,0.000808854527965225,0.00158138408865523,0.00113546737237689,"v_37",13,9.9265435775263e-05,1233.63220380603
"Citromicrobium",0.000246122876804129,0.00022170345261872,0.000169094862145432,0.00020815066565859,0.000209676173186833,0.000180206256727946,0.000151076995358238,0.000227026379622582,0.000227732952913822,0.000227419488362958,0.000241576327942894,0.000197875688228964,0.000291532453936466,0.000252548679118169,0.000247786102317799,0.000193688310719224,0.000205478092296647,0.000183237765181384,0.000180710994706174,0.000167593862188441,0.000195970209862847,0.000331356888692069,"v_95",13,0.000118680275338239,1303.41665259052
"Polymorphobacter",0.000452432584624884,0.000473939958942211,0.000347796566095794,0.000406367392778535,0.00041265584912817,0.000421767372484593,0.000361748376428721,0.00044236945568191,0.000443756889699956,0.000466008892657299,0.000435903524542895,0.00044643032970218,0.000444579180558204,0.000301004880746406,0.000402255080580056,0.000340378097600041,0.000355983992662044,0.000321744921126514,0.000358545952361322,0.00033925427653117,0.000382019751753793,0.000574470387902246,"v_110",13,0.00011986096128491,276.330209200574
"Pelagovum",0.000172392706317289,0.000171001044900091,0.000163027383110739,0.000175422573573906,0.000181816217665473,0.0001423039332096,0.000157219399148754,0.000176143358092999,0.000186529073375883,0.000167229598515563,0.00016727000172843,0.000154124756682895,0.00020016687030193,0.000169146369252469,0.000205554995080984,0.000208986202746193,0.000186129493120112,0.000183594895794049,0.000178314297163652,0.00018178353353532,0.00016961380838526,0.000172933353883975,"v_165",13,0.00012853470437018,174.535604714964
"Ponticoccus",0.00013735262529384,0.000134010609080211,0.000123155378025613,0.000120824415249104,0.000135825179979419,0.00011030257023902,0.000123566867743265,0.000140135799570182,0.000151105594204778,0.000133911334994523,0.000131732193538903,0.000128263305823235,0.000159421069666008,0.000141045374999662,0.000163475253819929,0.000148644517528707,0.000148238486399396,0.000165291951894983,0.000138049778449279,0.000133979915125865,0.00013570585367533,0.000132661202979488,"v_203",13,0.000127242651736862,103.315869397571
"Falsihalocynthiibacter",1.57231132797527e-05,1.61035949043442e-05,1.23516537491964e-05,1.46313823437411e-05,1.49723570488941e-05,1.36176012640765e-05,1.28729100716145e-05,1.30240105295295e-05,1.17831238246982e-05,1.02124945658359e-05,1.35689813087282e-05,1.17206942428187e-05,1.38735701551759e-05,9.18686350572513e-06,1.39256697698458e-05,1.15584073092648e-05,1.55695758998686e-05,2.03862058062771e-05,1.77355618146643e-05,1.06855147032899e-05,1.76943257110768e-05,1.22889284010017e-05,"v_218",13,0.000139899272523783,471.664631884861
