degrees , closeness , betweenness
192073, 2, 2.9244041526539e-05, 4201 
290110, 2, 2.89838270245203e-05, 4201 
3047542, 1, 2.67723281216535e-05, 0 
34067, 1, 2.31663809479683e-05, 0 
409322, 1, 2.83149757906957e-05, 0 
444051, 1, 2.9241476109714e-05, 0 
83771, 4, 3.23164426059979e-05, 2084.46584604137 
198467, 1, 2.63254883378087e-05, 0 
1296, 1, 3.00769971126083e-05, 0 
1740262, 2, 3.06692019873643e-05, 83.7272177489884 
2813371, 1, 2.94776559367999e-05, 0 
66969, 3, 3.01050666827227e-05, 3.63636363636364 
875932, 3, 2.7695460713989e-05, 8145.57992544967 
1191459, 1, 3.02480338777979e-05, 0 
1855909, 1, 2.86336043981216e-05, 0 
2744479, 1, 2.31862551879246e-05, 0 
2984951, 1, 2.90816029779561e-05, 0 
273528, 3, 3.13302838523717e-05, 12924.4998208249 
292566, 7, 3.41728462563647e-05, 21063.4284256378 
3070677, 1, 3.20759558634847e-05, 0 
38986, 24, 3.68296994696523e-05, 28770.0139438868 
452627, 2, 3.18400356608399e-05, 12.4296019351214 
930802, 7, 3.45542501727713e-05, 9313.1727156648 
1639, 1, 3.16125565074448e-05, 0 
1709477, 4, 3.36224867191177e-05, 4375.92743640349 
1740721, 2, 2.98801804762901e-05, 4201 
1798225, 10, 3.44269631975763e-05, 10539.9244985808 
2042057, 1, 2.69389294469438e-05, 0 
2898187, 1, 2.38663484486874e-05, 0 
2963092, 3, 2.76220202745629e-05, 4216.70316366102 
762954, 7, 3.37529955783576e-05, 18368.7161537672 
104267, 3, 3.2079042761364e-05, 27.0703951393707 
1405, 1, 3.18948744936689e-05, 0 
2093824, 3, 3.36439794098846e-05, 4456.4670092804 
2937786, 4, 3.29500148275067e-05, 23845.9100782409 
2996794, 1, 2.81309778327895e-05, 0 
59600, 3, 3.0269092229924e-05, 21.9963146512478 
71190, 2, 2.83254022207115e-05, 4201 
111781, 2, 3.23028717252964e-05, 43.1433598883516 
1357, 1, 2.85225328009127e-05, 0 
1790137, 1, 2.91061501295224e-05, 0 
1848904, 4, 3.38352224665877e-05, 4291.17444716422 
1850252, 1, 2.97115013221618e-05, 0 
191026, 2, 2.34329232571763e-05, 8400 
2527775, 4, 3.27503766293312e-05, 1057.13431459563 
2877527, 2, 3.26115314375163e-05, 46.5859113925891 
357276, 4, 3.57653791130186e-05, 40.7007256181979 
702745, 6, 3.27321527936892e-05, 8523.02810899792 
