"","Ia7iM2MAIPOOB100245","P0ZQM2MAIPOOA100240","qU3SM2MAIPOOM070605","B7zTM2MAIPOOA070610","c5isM2MAIPOOA070615","TgLUM2MAIPOOM070620","pse1M2MAIPOOA100685","AJwcM2MAIPOOA100700","nodos","degrees","closeness","betweenness"
"Halopseudomonas",0.000225738954073799,0.000252475243618885,0.000222976810020708,0.000305663461311586,0.000235551739448522,0.000293148611677048,0.000192944885151685,0.000243045958776924,"v_274",75,0.00011482374555058,1045.53584790331
"Oceanimonas",3.84920266516222e-05,3.45001682331488e-05,4.57528705233651e-05,5.57701753972016e-05,4.36552067328515e-05,5.63478665812911e-05,3.12116725980667e-05,4.44010708265057e-05,"v_417",75,0.000137061403508772,2666.5958899035
"Cnuibacter",0.000169393482778567,0.000167049671133064,0.000216798217249176,0.00022093569484276,0.000197917940540892,0.000232997652172226,0.000202521193789728,0.000227076679354511,"v_801",75,0.000122609122118686,4623.78061411851
"Lancefieldella",2.21382713580758e-06,3.08421462375343e-06,2.42451108756294e-06,0,2.867337059629e-06,3.02695151056523e-06,0,3.34491663577564e-06,"v_984",75,9.17852225791648e-05,1189.18871532596
"Sediminibacillus",2.35665469295646e-06,4.94908858230202e-06,6.49143291186206e-06,0,5.734674119258e-06,5.58821817335118e-06,4.25613717246364e-06,7.39118675969779e-06,"v_1030",75,0.000110107905747633,5848.68578889802
"Salinicoccus",3.21362003584972e-06,5.23599226823257e-06,4.53618203479518e-06,0,3.7275381775177e-06,5.74344645594427e-06,0,5.44897710021516e-06,"v_1063",75,0.000103220478943022,4698.59869561443
"Acutalibacter",7.92692942176264e-06,1.21934066520484e-05,1.48599066657083e-05,2.03775640874391e-05,1.57703538279595e-05,1.77736383569086e-05,1.59605143967387e-05,1.66706329105592e-05,"v_1117",75,0.000119803522223553,870.528707986906
"Thermaerobacter",0.000218597576216355,0.000294936989136607,0.000467539589724234,0.000554484243852947,0.000453039255421382,0.00047771503968023,0.000342973720481029,0.000467371174447168,"v_1128",75,0.000106439595529537,2409.75197824639
"Fuerstiella",8.62678445179213e-05,0.00010687162300913,8.26680070823879e-05,0.000113685357540449,9.29017207319795e-05,0.000130779828084677,8.33493529607464e-05,0.000114536419641156,"v_1395",75,0.00013204806549584,4174.90081083312
"Candidatus_Midichloria",0,2.0800517229965e-06,1.56420070165351e-06,0,2.36555307419392e-06,3.49263635834449e-06,0,2.96726475754291e-06,"v_1744",75,8.96458987001345e-05,3221.68229543586
"Methylosinus",0.000399988573795428,0.00048479550330115,0.00046128278691762,0.000618834446234333,0.000522858912823348,0.000556105322389739,0.000512864529281869,0.000540797489629275,"v_60",74,0.000103616205574552,1795.77505339617
"Elioraea",0.000229523884338244,0.000267250783444309,0.000396212037728834,0.000389318724407388,0.000367090827059002,0.00043952888216233,0.000322757068911826,0.000345443568046314,"v_151",74,0.000111769308147983,15689.7104605328
"Thalassococcus",4.44193702733005e-05,5.14274857030514e-05,5.88139463821719e-05,8.36552630958024e-05,5.37625698680437e-05,6.51958786890972e-05,5.74578518282592e-05,6.06401015905133e-05,"v_213",74,0.000134138162307176,1978.56218055446
"Pragia",3.14220625727528e-06,4.30355528895827e-06,4.37976196462982e-06,0,4.5877392954064e-06,6.05390302113045e-06,0,3.02121502586187e-06,"v_342",74,0.00010135819987837,3276.87349192425
"Idiomarina",1.82819273150562e-05,2.07287913084824e-05,1.783188799885e-05,2.35950742065084e-05,2.23652290651062e-05,2.59231231930458e-05,1.87979391783811e-05,1.97457982047401e-05,"v_457",74,0.000132872707945788,2897.5680468718
"Sulfurifustis",0.000360353926686615,0.000449147720324279,0.000476455533723659,0.000693909682345951,0.000577123266676827,0.000670819023226032,0.000414264018119795,0.000530708789453629,"v_460",74,0.000103305785123967,7422.25755132645
"Methylophaga",1.84961686507795e-05,1.81466581351074e-05,1.66587374726099e-05,2.57400809525546e-05,2.03580931233659e-05,2.42156120845218e-05,1.70245486898546e-05,2.02313506196107e-05,"v_497",74,0.000126646403242148,1908.87471560318
"Glaesserella",3.78493026444522e-06,3.65802199561453e-06,5.94396266628333e-06,0,5.66299069276727e-06,8.53755554261986e-06,0,6.42008192995647e-06,"v_515",74,0.000107376785139053,3959.17250898169
"Desulfocurvibacter",6.56292625099087e-05,8.44931355065475e-05,0.000101985885747809,9.75978069451028e-05,0.000124227378108426,0.00012263034324854,8.37040310584517e-05,0.000102505509806028,"v_703",74,0.00013111315064901,1470.95710917298
"Changpingibacter",8.49823965035814e-06,1.19065029661179e-05,1.58766371217831e-05,2.35950742065084e-05,1.5626986974978e-05,1.73079535091294e-05,1.48964801036228e-05,1.90444447165936e-05,"v_938",74,0.000119289037337469,771.171951333347
"Tumebacillus",0.000137542937534368,0.000135633717523668,0.00015290061858663,0.000180180566667882,0.000197344473128966,0.000164930050255156,0.000158541109674271,0.000179654393502143,"v_1050",74,0.000123655249165327,1951.76783070287
"Chloroherpeton",7.35561919316713e-06,9.75472532163876e-06,9.85446442041711e-06,1.60875505953466e-05,1.54836201219966e-05,1.46690727050469e-05,9.9309867357485e-06,1.37573184213353e-05,"v_1598",74,0.000121270919233568,1110.48348022316
"Oceanispirochaeta",1.71393068578652e-06,2.58213317337497e-06,1.72062077181886e-06,0,2.5806033536661e-06,2.17319595630324e-06,0,2.05011019612056e-06,"v_1625",74,8.98553329140084e-05,1344.67807517613
"Profundibacter",2.3637960708139e-05,2.76144797708156e-05,2.86248728402592e-05,5.04076585320861e-05,2.62361340956053e-05,3.49263635834449e-05,2.58915011324872e-05,3.18306583081876e-05,"v_186",73,0.000132961042414573,2339.98069651366
"Limnobaculum",2.4280684715309e-06,3.44284423116662e-06,1.87704084198421e-06,0,2.22218622121247e-06,4.34639191260648e-06,0,3.02121502586187e-06,"v_343",73,9.22849760059062e-05,1778.8528817995
"Coxiella",2.2495340250948e-05,2.15177764447914e-05,1.81447281391807e-05,2.57400809525546e-05,2.83866368903271e-05,3.02695151056522e-05,2.26993982531394e-05,2.50868747683173e-05,"v_492",73,0.000136612021857923,3634.45735723601
"Lautropia",0.000165679966292697,0.000179601707392525,0.000127873407360174,0.000200558130755321,0.000170463188194944,0.000205522246153249,0.000170600164996251,0.000187962734823264,"v_559",73,0.000122189638318671,2970.73065786079
"Salimicrobium",3.9277578215941e-06,4.80563673933674e-06,6.02217270136601e-06,0,5.1612067073322e-06,7.83902827095097e-06,6.38420575869547e-06,7.71488836961156e-06,"v_1027",73,0.000112346927311538,3889.86771749584
"Jeotgalibacillus",3.14220625727528e-06,4.7339108178541e-06,6.56964294694474e-06,0,5.4479404132951e-06,5.66583231464773e-06,5.32017146557955e-06,6.68983327155128e-06,"v_1048",73,0.000110180696342001,3950.71883562721
"Acetomicrobium",2.57089602867977e-06,3.37111830968398e-06,5.70933256103531e-06,0,5.01783985435075e-06,5.58821817335118e-06,4.61081527016895e-06,5.55687763685308e-06,"v_1640",73,0.000106394297265667,1013.0889730423
"Dictyoglomus",2.4280684715309e-06,3.5862960741319e-06,7.19532322760614e-06,0,6.80992551661887e-06,6.20913130372354e-06,4.61081527016895e-06,5.07132522198243e-06,"v_1684",73,0.000110180696342001,6509.46060636326
"Jinshanibacter",2.28524091438202e-06,3.01248870227079e-06,2.03346091214956e-06,0,2.07881936823102e-06,4.19116363001339e-06,0,2.37381180603433e-06,"v_344",72,9.16674305619214e-05,1997.72919380399
"Shewanella",0.000357354547986489,0.000398509219757536,0.000328716777452485,0.000508366598812953,0.000408308797291169,0.000472980577061141,0.000329495952768227,0.000393027704703638,"v_436",72,0.000106258633513973,2178.10057833609
"Hydrogenovibrio",1.43541694934621e-05,1.55645249617324e-05,1.32957059640548e-05,1.93050607144159e-05,1.56986704014688e-05,1.97916060306188e-05,1.06403429311591e-05,1.52139756659473e-05,"v_498",72,0.000126167045167802,2991.83232177602
"Desulfocapsa",3.9277578215941e-06,5.16426634674993e-06,4.69260210496053e-06,0,4.94615642786002e-06,7.14050099928207e-06,0,4.80157388038762e-06,"v_726",72,0.000103167234086454,3309.26107033275
"Silvanigrella",2.14241335723314e-06,2.15177764447914e-06,2.26809101739759e-06,0,2.15050279472175e-06,2.48365252148942e-06,0,2.48171234267225e-06,"v_762",72,8.96458987001345e-05,1944.75770542528
"Oscillibacter",1.32829628148455e-05,1.99398061721733e-05,2.52618413317042e-05,2.03775640874391e-05,2.80999031843642e-05,3.05023575295419e-05,1.52511582013281e-05,2.9726597843748e-05,"v_1116",72,0.000137419266181119,15911.9170210468
"Mahella",4.4990680501896e-06,6.45533293343741e-06,1.19661353676493e-05,0,1.50535195630522e-05,1.42033878572676e-05,7.09356195410607e-06,7.71488836961156e-06,"v_1216",72,0.000124084874053853,54150.0296629382
"Methylomusa",4.99896450021067e-06,7.3877699127117e-06,6.10038273644868e-06,0,9.82062942922932e-06,1.02450666511438e-05,8.15759624722198e-06,7.44513702801675e-06,"v_1242",72,0.000115141047783535,4414.70603041569
"Dialister",5.21320583593398e-06,6.59878477640269e-06,6.10038273644868e-06,0,7.81349348748902e-06,8.22709897743369e-06,3.90145907475834e-06,8.95574454094769e-06,"v_1245",72,0.000111395789239167,2332.01933707867
"Gilvibacter",6.28441251455056e-06,4.59045897488883e-06,2.97198133314167e-06,0,4.51605586891567e-06,4.7344626190892e-06,0,3.45281717241357e-06,"v_1512",72,9.77899471934285e-05,1846.63068758061
"Costertonia",6.57006762884831e-06,5.52289595416312e-06,2.65914119281097e-06,0,3.58417132453625e-06,4.88969090168229e-06,0,3.02121502586187e-06,"v_1515",72,9.78856695379796e-05,2272.6846696736
"Liberibacter",6.49865385027387e-06,7.17259214826379e-06,1.11840350168226e-05,1.60875505953466e-05,1.31180670478027e-05,1.4979529270233e-05,9.22163054033789e-06,1.06282028588355e-05,"v_16",71,0.000114181319936058,315.631982327126
"Rhodovulum",0.000276085667968778,0.000364511132974766,0.000400904639833794,0.000501931578574815,0.000368094395029873,0.000436657158934358,0.000423130970562427,0.000431062643868506,"v_158",71,0.00010842459069717,5261.23040760555
"Thiomonas",0.000400202815131151,0.000453953357063615,0.000364302343415102,0.000511584108932023,0.000513970167938498,0.000681141704018472,0.000414264018119795,0.000481398244210098,"v_599",71,0.000103831377842384,5710.12529782656
"Sulfurovum",1.28544801433989e-05,1.26237621809443e-05,1.36867561394682e-05,1.71600539683697e-05,1.61287709604131e-05,2.04125191609911e-05,1.56058362990334e-05,1.49442243243525e-05,"v_744",71,0.000126087504728281,960.788263027756
"Dermabacter",9.20523605824508e-05,0.000106369541558752,0.000129437608061828,0.000150150472223235,0.000136055143479396,0.000127209577585036,0.000108531497897823,0.000137842935554948,"v_851",71,0.000127437237160698,1959.53334259482
"Gardnerella",3.71351648587078e-06,4.87736266081938e-06,4.4579719997125e-06,0,8.88874488484989e-06,5.51060403205464e-06,6.38420575869547e-06,5.98847978340478e-06,"v_947",71,0.00010958904109589,4457.58742994129
"Weissella",9.71227388612359e-06,1.04002586149825e-05,1.02455145958305e-05,1.50150472223235e-05,1.04657802676458e-05,1.33496323030056e-05,8.51227434492729e-06,1.19230092984906e-05,"v_1075",71,0.0001185536455246,951.481088994983
"Bernardetia",5.35603339308286e-06,5.73807371861103e-06,1.72062077181886e-06,0,2.50891992717537e-06,3.49263635834449e-06,0,3.02121502586187e-06,"v_1475",71,9.54745083062822e-05,1743.02091384768
"Zobellia",6.07017117882724e-06,5.52289595416312e-06,2.34630105248026e-06,0,4.08595530997132e-06,6.6748161515028e-06,0,4.74762361206865e-06,"v_1509",71,9.8405825624877e-05,1986.06830911862
"Niveispirillum",0.000127330767198223,0.000141730420849693,0.000144766774938032,0.000196268117263229,0.000140642882774802,0.000168733143178687,0.000126620080880793,0.000143237962386844,"v_117",70,0.000127161749745676,1281.08459306537
"Rhodovastum",0.000392204471930814,0.00041084607825255,0.000526040695966075,0.000568426787702247,0.000549023363492462,0.000584900168810757,0.000456825389844431,0.000490839541165916,"v_119",70,0.000103188525435972,1190.09831963082
"Haematobacter",8.97671196680688e-05,0.00012752868839613,0.00012482321599195,0.000160875505953466,0.000109388908824846,0.000139783068475076,0.000128038793271615,0.000131854455771543,"v_170",70,0.000129332643559234,11284.120152445
"Bermanella",3.9277578215941e-06,2.43868133040969e-06,2.11167094723224e-06,0,2.65228678015682e-06,4.11354948871684e-06,0,3.93836958728422e-06,"v_392",70,9.59600806064677e-05,3709.93598962925
"Pelistega",1.4996893500632e-06,1.29106658668748e-06,1.01673045607478e-06,0,3.29743761857335e-06,2.6388808040825e-06,0,2.31986153771536e-06,"v_581",70,8.80514220304658e-05,3832.40876529627
"Vulgatibacter",0.00034064372380007,0.000429709995602484,0.0004437637390591,0.000616689439488287,0.000616262417540762,0.00058327027184353,0.000444411656424745,0.000483556254942856,"v_688",70,0.00010334849111203,1990.01094780023
"Lacticaseibacillus",1.67108241864185e-05,3.00531611012253e-05,2.3619430594968e-05,3.53926113097626e-05,2.67379180810404e-05,3.39949938878864e-05,2.02166515692023e-05,2.70290844277999e-05,"v_1074",70,0.000130531262237306,2410.03841677936
"Caproicibacterium",5.49886095023174e-06,9.25264387126029e-06,1.07929848414092e-05,0,1.20428156504418e-05,1.18749636183713e-05,1.09950210288644e-05,1.14914071519389e-05,"v_1121",70,0.00012386968908708,21640.8634377632
"Moorena",1.83533410936306e-05,2.82600130641593e-05,8.32936873630493e-05,4.9335155159063e-05,3.71320149221955e-05,4.4783359528106e-05,2.16353639600235e-05,3.24780615280151e-05,"v_1298",70,0.000133351113481798,1936.43937241268
"Crocosphaera",2.21382713580758e-06,3.5862960741319e-06,1.16532952273186e-05,0,5.1612067073322e-06,5.66583231464773e-06,0,4.36997173383592e-06,"v_1313",70,0.000101708706265256,462.533056187778
"Defluviitoga",1.4996893500632e-06,2.72558501634024e-06,2.11167094723224e-06,0,2.79565363313827e-06,2.09558181500669e-06,0,2.91331448922395e-06,"v_1655",70,8.97988505747126e-05,2095.70027886642
"Pikeienuella",0.000142684729591727,0.00019875252842839,0.000218909888196409,0.000296010930954378,0.000189387612788495,0.000261792498593244,0.000235506256876322,0.000259446840345888,"v_162",69,0.000118539592223803,5963.67100982555
"Candidatus_Fokinia",1.99958580008427e-06,3.5862960741319e-06,2.65914119281097e-06,0,3.94258845698987e-06,2.01796767371015e-06,0,4.10022039224111e-06,"v_241",69,9.51746454744456e-05,5672.46330914514
"Pantoea",0.000408986709895807,0.000486588651338216,0.000441886698217116,0.000508366598812953,0.000548019795521592,0.000566660845606069,0.000383407023619433,0.000468450179813547,"v_320",69,0.000103755965968043,5156.50831554226
"Parashewanella",3.35644759299859e-06,4.01665160302772e-06,2.50272112264561e-06,0,3.51248789804552e-06,3.18217979315831e-06,0,2.53566261099121e-06,"v_437",69,9.1726288754357e-05,699.188565349328
"Orrella",0.000216383749080548,0.000285325715657934,0.00022422817058203,0.000279923380359031,0.000308668834469062,0.000332498981314395,0.000239053037853375,0.000290684045702567,"v_572",69,0.000114168284050691,5850.71340592441
"Candidatus_Ichthyocystis",2.4280684715309e-06,3.01248870227079e-06,2.11167094723224e-06,0,1.7204022357774e-06,3.88070706482721e-06,0,3.29096636745668e-06,"v_607",69,9.16254352208173e-05,2531.54780316654
"Candidatus_Nitrotoga",3.30645794799649e-05,3.60064125842842e-05,3.2770004699641e-05,4.07551281748781e-05,4.10746033791854e-05,4.55595009410715e-05,3.40490973797091e-05,4.18114579471955e-05,"v_620",69,0.000138331719463273,4553.77477338399
"Aliarcobacter",4.42765427161517e-06,7.45949583419434e-06,2.89377129805899e-06,0,3.29743761857335e-06,3.80309292353067e-06,0,4.04627012392215e-06,"v_746",69,9.54653937947494e-05,1481.71676943662
"Egibacter",0.000166179862742718,0.000202410550424004,0.00030634870741884,0.000293865924208332,0.000270676618428977,0.000283136387449793,0.000277712950503253,0.000337674729408383,"v_989",69,0.000114955742039315,8810.63213843191
"Lactococcus",1.36400317077177e-05,1.20499548090832e-05,1.28264457535588e-05,2.35950742065084e-05,1.61287709604131e-05,2.41379979432253e-05,1.41871239082121e-05,1.65087821056024e-05,"v_1094",69,0.000127665007021575,676.173098299409
"Abiotrophia",1.35686179291432e-06,1.5062443511354e-06,1.87704084198421e-06,0,2.72397020664755e-06,2.01796767371015e-06,0,1.51060751293094e-06,"v_1104",69,8.76193814071673e-05,846.634846819571
"Hungatella",7.49844675031601e-06,8.60711057791655e-06,9.46341424500373e-06,0,1.34764841802563e-05,1.27287191726333e-05,9.9309867357485e-06,1.10058547370682e-05,"v_1139",69,0.00012385434728759,20380.4893878204
"Lachnoclostridium",2.80656149797542e-05,5.09971301741556e-05,4.45015099620423e-05,5.25526652781323e-05,4.7956212322295e-05,5.61150241574015e-05,3.19210287934773e-05,4.29983638502127e-05,"v_1155",69,0.00013846579894766,7674.73781097061
"Candidatus_Xiphinematobacter",9.71227388612359e-06,1.00416290075693e-05,1.02455145958305e-05,1.82325573413928e-05,1.89244245935514e-05,1.56780565419019e-05,8.86695244263259e-06,1.20848601034475e-05,"v_1421",69,0.000121728545343883,399.458834583234
"Bergeyella",3.35644759299859e-06,3.44284423116662e-06,1.72062077181886e-06,0,2.22218622121247e-06,3.80309292353067e-06,0,2.10406046443952e-06,"v_1545",69,9.16086478563576e-05,1580.27223298867
"Terriglobus",0.000280656149797542,0.000388754494435897,0.000419518628183471,0.00055555674722597,0.000799843672783509,0.000620447445524575,0.000353614063412188,0.000488411779091563,"v_1608",69,0.00010334849111203,3144.70926001712
"Cloacibacillus",1.85675824293539e-05,2.55344280478191e-05,3.19879043488143e-05,2.68125843255777e-05,3.82789497460471e-05,3.47711353008518e-05,2.41181106439606e-05,3.690198353017e-05,"v_1636",69,0.000136109976861304,2989.02927449339
"Ustilago",2.07099957865871e-05,2.38130059322358e-05,2.45579510159601e-05,3.75376180558088e-05,4.50171918361753e-05,3.15889555076935e-05,3.01476383049508e-05,2.85396919407309e-05,"v_1733",69,0.00013259082471493,885.786281390674
"Candidatus_Endolissoclinum",6.14158495740168e-06,6.59878477640269e-06,1.12622450519053e-05,0,9.17547859081279e-06,1.29615615965229e-05,7.44824005181138e-06,1.00887001756459e-05,"v_149",68,0.000118750742192139,8025.35575035349
"Hyphobacterium",4.69188525234059e-05,4.92757080585722e-05,4.15295286289007e-05,5.46976720241785e-05,4.98916648375446e-05,5.88315191027805e-05,4.64628307993948e-05,5.68635828081859e-05,"v_230",68,0.000136836343732895,1899.25121501011
"Methylocaldum",9.11953952395575e-05,0.000157653575418838,0.000111762140133143,0.00015873049920742,0.000133832957258183,0.000145371286648427,9.15069492079683e-05,0.000139946996019387,"v_410",68,0.000126135216952573,1102.50839734305
"Desulfuromonas",0.000361710788479529,0.000499786220891021,0.000605345671539908,0.000826900100600816,0.000727228361748405,0.0008534450976968,0.000495839980592014,0.000618324025203623,"v_696",68,9.8833761612967e-05,10731.3479615444
"Pseudodesulfovibrio",0.00033485920773554,0.000467581282145317,0.000539571032035378,0.000609181915877125,0.000616907568379179,0.000670819023226032,0.000453633286965083,0.000548620278535524,"v_700",68,0.000102522042239081,4077.54168144488
"Novisyntrophococcus",2.57089602867977e-06,2.22350356596178e-06,1.56420070165351e-06,0,2.72397020664755e-06,4.0359353474203e-06,0,2.42776207435329e-06,"v_1167",68,9.12991874372318e-05,1437.32389378272
"Dehalobacter",6.21299873597612e-06,7.45949583419434e-06,7.27353326268882e-06,0,8.74537803186844e-06,1.19525777596678e-05,4.96549336787425e-06,8.41624185775807e-06,"v_1187",68,0.000115420129270545,3440.3739106119
"Oxynema",1.33543765934199e-05,1.59948804906283e-05,3.8557547295759e-05,3.11025978176701e-05,2.35838473154485e-05,2.53022100626734e-05,1.73792267875599e-05,1.96918479364211e-05,"v_1302",68,0.000131527028804419,3236.80970444667
"Entomobacter",3.49927515014747e-06,1.93659988003122e-06,5.31828238562193e-06,0,4.51605586891567e-06,5.35537574946155e-06,0,3.07516529418083e-06,"v_138",67,0.00010078613182826,3884.18514473553
"Pseudohalocynthiibacter",2.93510629940941e-05,3.42132645472183e-05,3.77754469449322e-05,4.82626517860399e-05,4.10029199526947e-05,4.82759958864505e-05,4.4334762213163e-05,4.15956568739197e-05,"v_184",67,0.000137155397064874,8065.96269440315
"Ectothiorhodospira",0.000123331595598055,0.000129106658668748,0.000109728679220994,0.000146932962104166,0.000128958484256814,0.00015654772299513,9.2216305403379e-05,0.000117557634667018,"v_349",67,0.000124734938256206,1938.29821861665
"Agarilytica",3.49927515014747e-06,3.22766646671871e-06,2.97198133314167e-06,0,5.08952328084147e-06,4.11354948871684e-06,0,2.48171234267225e-06,"v_428",67,9.96710854181202e-05,4487.38204945473
"Candidatus_Vesicomyosocius",5.64168850738061e-06,4.66218489637146e-06,3.12840140330702e-06,0,4.3010055894435e-06,7.3733434231717e-06,0,4.31602146551696e-06,"v_475",67,9.83671060397403e-05,1903.76061478434
"Pigmentiphaga",0.000384491783844775,0.000483934792243358,0.000392849006220279,0.000553411740479924,0.000559775877466071,0.00056619516075829,0.000418874833389964,0.000490407939019364,"v_569",67,0.000103273778787566,3131.53636711148
"Slackia",1.63537552935463e-05,2.50323465974406e-05,2.80774025946805e-05,2.35950742065084e-05,3.1540707655919e-05,3.22874827793624e-05,1.77339048852652e-05,2.82699405991361e-05,"v_975",67,0.000139353400222965,34980.3096314607
"Polycladomyces",9.85510144327246e-06,1.39865546891144e-05,2.01781890513303e-05,3.43201079367395e-05,2.20068119326526e-05,1.95587636067291e-05,1.77339048852652e-05,2.29828143038778e-05,"v_1058",67,0.00012190661952944,858.579011387286
"Fenollaria",1.64251690721208e-06,1.64969619410067e-06,2.11167094723224e-06,0,2.22218622121247e-06,1.78512524982052e-06,0,2.10406046443952e-06,"v_1136",67,8.74278720055954e-05,1909.86717532729
"Carboxydothermus",6.28441251455056e-06,6.8139625408506e-06,9.77625438533443e-06,0,9.39052887028497e-06,9.93461008595766e-06,6.38420575869547e-06,1.06282028588355e-05,"v_1209",67,0.000118891927238141,11055.3813533736
"Zhaonella",3.71351648587078e-06,4.87736266081938e-06,6.88248308727544e-06,0,7.38339292854467e-06,6.90765857539244e-06,8.86695244263259e-06,7.82278890624949e-06,"v_1215",67,0.000111607142857143,4592.50413639841
"Biomaibacter",4.07058537874297e-06,6.2401551689895e-06,6.64785298202741e-06,0,6.8816089431096e-06,7.21811514057861e-06,8.15759624722198e-06,6.47403219827544e-06,"v_1225",67,0.00011154489682097,2139.62281835532
"Sporomusa",7.28420541459269e-06,9.25264387126029e-06,1.11840350168226e-05,1.39425438493004e-05,1.30463836213119e-05,1.40481595746745e-05,6.38420575869547e-06,1.17072082252147e-05,"v_1241",67,0.000118511495615075,640.991408869906
"Koinonema",8.06975697891151e-06,1.36996510031838e-05,3.30828448399717e-05,1.93050607144159e-05,1.7204022357774e-05,1.93259211828395e-05,1.27684115173909e-05,1.38112686896543e-05,"v_1305",67,0.000125612360256249,1094.83352787507
"Chondrocystis",2.21382713580758e-06,3.44284423116662e-06,8.915943999425e-06,0,3.79922160400842e-06,3.57025049964103e-06,0,2.96726475754291e-06,"v_1317",67,9.79719800137161e-05,2964.09604415582
"Limihaloglobus",7.49844675031601e-06,8.60711057791655e-06,1.16532952273186e-05,1.28700404762773e-05,1.25445996358769e-05,1.55228282593088e-05,8.51227434492729e-06,1.38112686896543e-05,"v_1404",67,0.000119660165131028,1287.0834401879
"Verrucomicrobium",0.000329931657013904,0.000337613912418777,0.000287969349174411,0.000426856342463197,0.000392036659477775,0.000442633447814192,0.000294028142997697,0.000329096636745668,"v_1410",67,0.000108885017421603,3657.62517701119
"Borrelia",3.28503381442416e-06,4.94908858230202e-06,7.19532322760614e-06,0,7.31170950205395e-06,7.68379998835788e-06,7.80291814951668e-06,6.0963803200427e-06,"v_1628",67,0.00011154489682097,2139.62281835532
"Saccharomycodes",1.42827557148876e-06,2.29522948744441e-06,9.38520420992105e-07,0,2.22218622121247e-06,1.94035353241361e-06,0,2.05011019612056e-06,"v_1730",67,8.51208716377256e-05,3257.31672047296
"Pythium",1.94245477722472e-05,2.30240207959268e-05,2.63567818228616e-05,2.68125843255777e-05,2.45874152863187e-05,2.75530201602732e-05,2.16353639600235e-05,2.89173438189636e-05,"v_1742",67,0.000133422281521014,1799.88258656453
"Candidatus_Symbiopectobacterium",8.28399831463483e-06,1.35561991602186e-05,1.1575085192236e-05,1.82325573413928e-05,1.46234190041079e-05,1.6687040378757e-05,1.38324458105068e-05,1.18151087618527e-05,"v_292",66,0.000122144863808477,3312.33310581807
"Hahella",5.26319548093609e-05,7.08652104248463e-05,4.98980023827469e-05,7.61477394846407e-05,6.33681490178009e-05,7.42767332207928e-05,4.11426593338152e-05,6.48482225193923e-05,"v_396",66,0.0001363698349925,5127.85278454664
"Candidatus_Methylospira",3.67780959658356e-05,4.54742342199924e-05,3.88703874360897e-05,5.46976720241785e-05,4.23649050560184e-05,5.38642140598017e-05,3.58224878682357e-05,4.13798558006438e-05,"v_411",66,0.000139024051160851,9208.68956844609
"Vibrio",0.000340143827350049,0.000398222316071606,0.000310493839278221,0.000405406275002735,0.000475046067354034,0.00046087277101888,0.000313890116469194,0.000374792514011829,"v_463",66,0.000106224771616741,2782.89051764526
"Miniimonas",0.000203886337830021,0.000224358682397691,0.000295790352682679,0.000316388495041817,0.000272181970385283,0.000279798979374042,0.000267072607572094,0.000324780615280151,"v_863",66,0.000116157509582995,7476.05709813749
"Acidimicrobium",7.6769811967521e-05,8.02613061390718e-05,0.000121694814588643,0.000125482894643704,0.000117847553150752,0.000121078060422609,0.00011633441604734,0.000132663709796327,"v_966",66,0.000132784490771478,29066.1341440029
"Staphylospora",1.8424754872205e-05,2.58213317337497e-05,3.23789545242276e-05,2.89575910716239e-05,3.65585475102697e-05,3.92727554960514e-05,3.08569945003614e-05,3.63624808469804e-05,"v_1056",66,0.000138312586445367,13161.5150332252
"Thermanaerosceptrum",5.78451606452949e-06,5.23599226823257e-06,6.49143291186206e-06,0,8.53032775239627e-06,8.61516968391641e-06,8.51227434492729e-06,6.0963803200427e-06,"v_1180",66,0.000113558937088349,2015.60885668532
"Rubinisphaera",0.000104621185611552,0.000118706400053766,0.000111840350168226,0.000146932962104166,0.000105661370647329,0.000154762597745309,0.000115270381754224,0.000125542274378225,"v_1392",66,0.000128783000643915,5995.33239336785
"Tichowtungia",1.87104099865028e-05,2.61799613411628e-05,2.01781890513303e-05,2.46675775795315e-05,3.1540707655919e-05,3.24427110619555e-05,2.16353639600235e-05,2.64895817446103e-05,"v_1424",66,0.0001404099971918,65700.0924371038
"Changchengzhania",4.21341293589185e-06,5.95325148305895e-06,1.64241073673618e-06,0,2.79565363313827e-06,3.80309292353067e-06,0,2.2659112693964e-06,"v_1524",66,9.58588957055215e-05,2267.94167091989
"Marinobacter",0.000433124567053967,0.000484580325536702,0.000421473879060538,0.000556629250598993,0.000509024011510638,0.00057473271630091,0.000405397065677162,0.000479833686428848,"v_278",65,0.000102553584247769,2505.70099400792
"Aquella",3.28503381442416e-06,3.87319976006245e-06,2.03346091214956e-06,0,4.44437244242495e-06,2.79410908667559e-06,0,2.75146368426706e-06,"v_667",65,9.1751536838242e-05,642.245170824072
"Fastidiosipila",1.57110312863764e-06,2.00832580151386e-06,2.18988098231491e-06,0,2.15050279472175e-06,3.10456565186177e-06,0,1.88825939116367e-06,"v_1126",65,8.96378630333453e-05,1816.38431712668
"Emergencia",5.64168850738061e-06,6.88568846233324e-06,9.85446442041711e-06,0,1.01073631351922e-05,9.77938180336457e-06,8.51227434492729e-06,1.15993076885768e-05,"v_1131",65,0.000119075970469159,11393.8104085577
"Erysipelatoclostridium",6.21299873597612e-06,5.80979964009367e-06,9.38520420992105e-06,0,8.60201117888699e-06,8.38232726002678e-06,6.73888385640077e-06,7.28328622305987e-06,"v_1233",65,0.000112994350282486,1340.68365436616
