Id,Label
1010,Lysinibacillus
1011,Mesobacillus
1012,Terribacillus
1013,Parageobacillus
1014,Virgibacillus
1015,Oceanobacillus
1016,Niallia
1017,Halobacillus
1018,Rossellomorea
1019,Heyndrickxia
1020,Weizmannia
1021,Salicibibacter
1022,Sutcliffiella
1023,Salisediminibacterium
1024,Gracilibacillus
1025,Lentibacillus
1026,Psychrobacillus
1027,Gottfriedia
1028,Fictibacillus
1029,Caldalkalibacillus
1030,Caldibacillus
1031,Pontibacillus
1032,Radiobacillus
1033,Anaerobacillus
1034,Lederbergia
1035,Aeribacillus
1036,Halalkalibacterium
1037,Salimicrobium
1038,Mangrovibacillus
1039,Pradoshia
1040,Sediminibacillus
1041,Alkalihalophilus
1042,Evansella
1043,Paraliobacillus
1044,Amphibacillus
1045,Paenibacillus
1046,Brevibacillus
1047,Cohnella
1048,Thermobacillus
1049,Saccharibacillus
1050,Aneurinibacillus
1051,Novibacillus
1052,Kroppenstedtia
1053,Staphylospora
1054,Polycladomyces
1055,Thermoactinomyces
1056,Laceyella
1057,Alicyclobacillus
1058,Tumebacillus
1059,Kyrpidia
1060,Effusibacillus
1061,Planococcus
1062,Sporosarcina
1063,Solibacillus
1064,Ureibacillus
1065,Jeotgalibacillus
1066,Paenisporosarcina
1067,Kurthia
1068,Viridibacillus
1069,Rummeliibacillus
1070,Staphylococcus
1071,Macrococcus
1072,Jeotgalicoccus
1073,Salinicoccus
1074,Mammaliicoccus
1075,Nosocomiicoccus
1076,Abyssicoccus
1077,Exiguobacterium
1078,Gemella
1079,Listeria
1080,Brochothrix
1081,Sporolactobacillus
1082,Limosilactobacillus
1083,Levilactobacillus
1084,Lactobacillus
1085,Lacticaseibacillus
1086,Lactiplantibacillus
1087,Schleiferilactobacillus
1088,Ligilactobacillus
1089,Weissella
1090,Leuconostoc
1091,Lentilactobacillus
1092,Pediococcus
1093,Loigolactobacillus
1094,Latilactobacillus
1095,Companilactobacillus
1096,Secundilactobacillus
1097,Oenococcus
1098,Paucilactobacillus
1099,Liquorilactobacillus
1100,Furfurilactobacillus
1101,Fructilactobacillus
1102,Amylolactobacillus
1103,Acetilactobacillus
1104,Apilactobacillus
1105,Periweissella
1106,Bombilactobacillus
1107,Lapidilactobacillus
1108,Streptococcus
1109,Lactococcus
1110,Floricoccus
1111,Enterococcus
1112,Vagococcus
1113,Tetragenococcus
1114,Melissococcus
1115,Jeotgalibaca
1116,Carnobacterium
1117,Dolosigranulum
1118,Marinilactibacillus
1119,Granulicatella
1120,Aerococcus
1121,Abiotrophia
1122,Suicoccus
1123,Ignavigranum
1124,Faecalibacterium
1125,Dysosmobacter
1126,Flavonifractor
1127,Ethanoligenens
1128,Vescimonas
1129,Ruthenibacterium
1130,Anaerotruncus
1131,Caproiciproducens
1132,Oscillibacter
1133,Acutalibacter
1134,Caproicibacter
1135,Ruminococcus
1136,Pusillibacter
1137,Solibaculum
1138,Acetivibrio
1139,Caproicibacterium
1140,Pseudoclostridium
1141,Thermoclostridium
1142,Ruminiclostridium
1143,Mageeibacillus
1144,Fastidiosipila
1145,Monoglobus
1146,Thermaerobacter
1147,Intestinimonas
1148,Flintibacter
1149,Aminipila
1150,Emergencia
1151,Mogibacterium
1152,Massilistercora
1153,Carboxydocella
1154,Fenollaria
1155,Symbiobacterium
1156,Lachnoclostridium
1157,Blautia
1158,Anaerocolumna
1159,Roseburia
1160,Enterocloster
1161,Lacrimispora
1162,Anaerostipes
1163,Coprococcus
1164,Herbinix
1165,Butyrivibrio
1166,Anaerotignum
1167,Sellimonas
1168,Mediterraneibacter
1169,Lachnospira
1170,Anaerobutyricum
1171,Novisyntrophococcus
1172,Faecalicatena
1173,Lachnoanaerobaculum
1174,Dorea
1175,Cellulosilyticum
1176,Pseudobutyrivibrio
1177,Clostridium
1178,Hungatella
1179,Alkaliphilus
1180,Geosporobacter
1181,Crassaminicella
1182,Caloramator
1183,Candidatus_Arthromitus
1184,Hathewaya
1185,Serpentinicella
1186,Paraclostridium
1187,Candidatus_Desulforudis
1188,Desulforamulus
1189,Acididesulfobacillus
1190,Candidatus_Formimonas
1191,Thermanaerosceptrum
1192,Dehalobacterium
1193,Desulfofarcimen
1194,Christensenella
1195,Heliomicrobium
1196,Heliorestis
1197,Desulfitobacterium
1198,Desulfosporosinus
1199,Dehalobacter
1200,Syntrophobotulus
1201,Eubacterium
1202,Acetobacterium
1203,Alkalibacter
1204,Syntrophothermus
1205,Syntrophomonas
1206,Candidatus_Contubernalis
1207,Candidatus_Syntrophocurvum
1208,Peptoclostridium
1209,Clostridioides
1210,Romboutsia
1211,Terrisporobacter
1212,Acetoanaerobium
1213,Tepidibacter
1214,Paeniclostridium
1215,Filifactor
1216,Desulfoscipio
1217,Thermincola
1218,Desulfotomaculum
1219,Vallitalea
1220,Petrocella
1221,Caloranaerobacter
1222,Alkalicella
1223,Moorella
1224,Ammonifex
1225,Gelria
1226,Thermacetogenium
1227,Carboxydothermus
1228,Thermanaeromonas
1229,Thermoanaerobacter
1230,Caldanaerobacter
1231,Caldicellulosiruptor
1232,Thermoanaerobacterium
1233,Mahella
1234,Zhaonella
1235,Thermodesulfobium
1236,Iocasia
1237,Halothermothrix
1238,Halanaerobium
1239,Anoxybacter
1240,Halobacteroides
1241,Acetohalobium
1242,Thermosediminibacter
1243,Biomaibacter
1244,Tepidanaerobacter
1245,Natranaerofaba
1246,Natranaerobius
1247,Koleobacter
1248,Selenomonas
1249,Megamonas
1250,Pectinatus
1251,Sporomusa
1252,Methylomusa
1253,Pelosinus
1254,Megasphaera
1255,Dialister
1256,Veillonella
1257,Acidaminococcus
1258,Phascolarctobacterium
1259,Limnochorda
1260,Allobaculum
1261,Faecalibaculum
1262,Erysipelatoclostridium
1263,Erysipelothrix
1264,Faecalibacillus
1265,Bulleidia
1266,Intestinibaculum
1267,Longicatena
1268,Faecalitalea
1269,Amedibacterium
1270,Turicibacter
1271,Peptoniphilus
1272,Murdochiella
1273,Anaerococcus
1274,Finegoldia
1275,Helcococcus
1276,Parvimonas
1277,Schnuerera
1278,Gudongella
1279,Tissierella
1280,Keratinibaculum
1281,Gottschalkia
1282,Ezakiella
1283,Sedimentibacter
1284,Ndongobacter
1285,Synechococcus
1286,Dactylococcopsis
1287,Cyanobium
1288,Parasynechococcus
1289,Prochlorococcus
1290,Acaryochloris
1291,Synechocystis
1292,Chamaesiphon
1293,Nostoc
1294,Anabaena
1295,Cylindrospermum
1296,Trichormus
1297,Richelia
1298,Calothrix
1299,Sphaerospermopsis
1300,Nodularia
1301,Anabaenopsis
1302,Dolichospermum
1303,Cylindrospermopsis
1304,Scytonema
1305,Brasilonema
1306,Fischerella
1307,Tolypothrix
1308,Rivularia
1309,Leptolyngbya
1310,Kovacikia
1311,Leptothermofonsia
1312,Leptodesmis
1313,Thermoleptolyngbya
1314,Thermosynechococcus
1315,Halomicronema
1316,Pseudanabaena
1317,Geitlerinema
1318,Allocoleopsis
1319,Moorena
1320,Oscillatoria
1321,Oxynema
1322,Microcoleus
1323,Planktothrix
1324,Koinonema
1325,Crinalium
1326,Limnospira
1327,Microcystis
1328,Gloeothece
1329,Halothece
1330,Euhalothece
1331,Rippkaea
1332,Crocosphaera
1333,Candidatus_Atelocyanobacterium
1334,Geminocystis
1335,Gloeocapsa
1336,Chondrocystis
1337,Cyanobacterium
1338,Gloeobacter
