Id,Label
239,Phyllobacterium_zundukense
240,Roseitalea_porphyridii
241,Hoeflea_sp._IMCC20628
242,Hoeflea_phototrophica
243,Oricola_thermophila
244,Salaquimonas_pukyongi
245,Lentilitoribacter_sp._Alg239-R112
246,Methylobacterium_nodulans
247,Methylobacterium_sp._17Sr1-1
248,Methylobacterium_sp._WL1
249,Methylobacterium_sp._C1
250,Methylobacterium_sp._XJLW
251,Methylobacterium_aquaticum
252,Methylobacterium_durans
253,Methylobacterium_radiodurans
254,Methylobacterium_currus
255,Methylobacterium_organophilum
256,Methylobacterium_terrae
257,Methylobacterium_brachiatum
258,Methylobacterium_tardum
259,Methylobacterium_mesophilicum
260,Methylobacterium_indicum
261,Methylobacterium_oryzae
262,Methylobacterium_radiotolerans
263,Methylobacterium_phyllosphaerae
264,Microvirga_sp._VF16
265,Microvirga_sp._17_mud_1-3
266,Microvirga_ossetica
267,Microvirga_thermotolerans
268,Methylorubrum_populi
269,Methylorubrum_extorquens
270,Methylorubrum_sp._B1-46
271,Methylorubrum_zatmanii
272,Brucella_intermedia
273,Brucella_anthropi
274,[Ochrobactrum]_quorumnocens
275,Brucella_pseudogrignonensis
276,Brucella_sp._BTU1
277,Brucella_sp._09RB8910
278,Brucella_sp._6810
279,Brucella_sp._10RB9215
280,Brucella_sp._2280
281,Brucella_sp._BO3
282,Brucella_sp._BO2
283,Brucella_sp._458
284,Brucella_sp._09RB8471
285,Brucella_pituitosa
286,Brucella_inopinata
287,Brucella_melitensis
288,Brucella_suis
289,Brucella_abortus
290,Brucella_ovis
291,Pseudochrobactrum_sp._XF203
292,Pseudochrobactrum_sp._Wa41.01b-1
293,Pseudochrobactrum_algeriensis
294,Pseudolabrys_sp._FHR47
295,Pseudolabrys_taiwanensis
296,Starkeya_sp._ORNL1
297,Starkeya_novella
298,Xanthobacter_dioxanivorans
299,Xanthobacter_sp._YC-JY1
300,Xanthobacter_autotrophicus
301,Ancylobacter_polymorphus
302,Ancylobacter_sp._TS-1
303,Ancylobacter_pratisalsi
304,Labrys_sp._KNU-23
305,Azorhizobium_caulinodans
306,Devosia_sp._A16
307,Devosia_sp._JXJ_CY_41
308,Devosia_sp._SL43
309,Devosia_sp._1566
310,Devosia_sp._I507
311,Devosia_sp._MC521
312,Devosia_ginsengisoli
313,Devosia_oryziradicis
314,Devosia_beringensis
