"","SRR5829603","SRR5829609"
"1617283",490,119
"2697032",490,489
"517",99,489
"3062782",488,280
"447792",372,488
"536",347,488
"66219",488,291
"1177216",486,120
"1254",486,353
"261302",288,486
"546",486,389
"257708",280,485
"2920939",485,197
"104087",246,483
"1874061",208,483
"2488560",215,483
"2763006",377,483
"3017784",463,483
"3059026",477,483
"347534",362,483
"74033",338,482
"1493872",481,370
"2735433",273,481
"2914041",360,481
"712357",481,177
"2068654",480,363
"166486",314,479
"2565926",403,479
"2898794",479,439
"291048",479,257
"445710",479,476
"472834",420,479
"485898",380,479
"68895",280,479
"82996",381,479
"107401",478,347
"1337936",478,442
"151416",336,478
"2665645",478,183
"3049799",106,478
"2021862",70,477
"2651167",477,247
"2830782",477,197
"129337",476,424
"2507161",476,356
"2546360",476,316
"2954771",274,476
"80842",170,476
"133924",49,475
"2172099",425,474
"2576307",474,237
"2704140",474,262
"2745198",474,274
"2916755",474,242
"3054208",474,142
"317936",474,308
"97084",474,347
"2133",473,233
"953",473,122
"1609758",256,472
"3058373",472,180
"1388755",471,119
"1419277",471,12
"1678728",470,371
"248039",470,162
"1587",469,224
"2602015",284,469
"2686366",469,345
"165779",468,98
"230361",468,295
"263",468,204
"2906077",468,225
"33028",468,256
"79883",362,468
"165695",164,467
"1196083",466,203
"1324352",466,191
"1564",311,466
"167642",466,217
"2497860",466,427
"2995161",417,466
"44000",466,307
"1574161",465,217
"171865",465,68
"1879050",465,179
"3070995",465,237
"204525",143,464
"2879119",464,191
"29391",464,176
"1094",9,463
"250",463,301
"2861765",463,284
"1981174",366,462
"2049881",293,462
"59600",462,185
"256",461,375
"1482",460,376
"1740721",460,182
"1870820",373,460
"203135",205,460
"2116",460,206
"2742195",460,148
"40576",460,191
"1850252",459,223
"1853278",387,459
"2591109",346,459
"2704465",459,334
"29555",459,149
"662548",127,459
"1124835",458,264
"2684212",441,458
"2934315",458,168
"36814",311,458
"1179672",457,224
"131318",295,457
"1679721",457,167
"3018315",457,209
"33959",457,274
"152268",456,277
"1563479",456,154
"216931",456,102
"2587163",382,456
"279359",456,139
"2865673",456,335
"448181",456,202
"656366",174,456
"1515",455,225
"2304600",58,455
"28189",455,421
"2962858",455,229
"1525371",276,454
"505249",454,237
"182710",453,217
"2678260",128,453
"2837511",453,264
"290",296,453
"195913",364,452
"2126985",452,214
"2731220",452,113
"2861284",269,452
"680",452,305
"83455",178,451
"3003258",450,117
"86664",450,435
"1563",449,212
"1592897",449,168
"1792508",269,449
"1464",448,251
"1505757",189,448
"1523415",295,448
"266749",448,290
"3047873",448,382
"426",371,448
"1437009",381,447
"1987921",447,125
"2062",406,447
"2419844",186,447
"2675877",233,447
"2895286",447,302
"656519",447,143
"2545455",446,218
"2546128",446,211
"2893889",219,446
"33993",145,446
"1608473",237,445
"1750527",339,445
"2686363",445,196
"296",393,445
"94132",409,445
"3032282",444,422
"2983606",443,210
"47715",120,443
"1702097",442,177
"1785996",442,128
"246432",442,156
"283734",442,193
"3028070",396,442
"313588",439,442
"60890",275,442
"2487064",441,284
"1505597",440,87
"2824673",440,138
"3003256",440,225
"3018314",440,243
"395598",440,382
"536441",356,440
"1817",318,439
"2038776",439,381
"2929799",439,295
"68",403,439
"1193095",438,119
"220687",438,247
"2762318",438,227
"2825844",438,243
"29510",250,438
"374432",359,438
"1604",437,348
"1612173",251,436
"168471",185,436
"2682810",436,159
"2870839",436,285
"1325114",158,435
"2943192",435,418
"398743",435,197
"53346",435,259
"54298",344,435
"90736",249,435
"2587852",248,434
"373672",434,228
"2686362",433,154
"55603",433,207
"69499",433,124
"1294143",224,432
"1768",365,432
"2512240",432,205
"2684468",432,345
"2795724",129,432
"2932268",432,195
"293387",432,241
"1111069",131,431
"29394",431,198
"3040348",431,139
"38313",431,136
"2725268",430,230
"3075430",430,341
"75",429,145
"1354726",428,184
"1550240",428,147
"1592101",147,428
"1842535",112,428
"2735434",271,428
"2742131",428,194
"2746225",428,189
"33047",382,428
"1395624",427,238
"1778678",427,339
"218144",427,243
"2762322",151,427
"89586",427,152
"1191912",344,426
"1193713",422,426
"1255",426,235
"1653480",217,426
"292462",43,426
"36863",389,426
"3070676",425,373
"1912871",424,115
"260714",424,205
"312306",331,424
"433286",424,208
"13689",23,423
"1813611",423,108
"2028345",132,423
"3057114",200,423
"549298",423,125
"134287",422,137
"77095",422,250
"291644",421,216
"2931983",160,421
"29438",421,180
"3058903",77,421
"3061626",252,421
"482564",421,297
"2740185",420,343
"3003263",420,303
"754409",420,294
"1071679",152,419
"1312072",419,255
"1660078",419,131
"1866885",208,419
"3050069",419,397
"1376",418,358
"1871076",418,147
"2547394",418,285
"2732161",291,418
"29552",418,212
"3070679",418,267
"487316",417,165
"2478663",416,195
"2714940",416,235
"642780",416,119
"1241981",415,270
"1442557",137,415
"2697569",70,415
"2792084",415,116
"2932259",207,415
"83637",415,311
"1046",319,414
"171286",414,228
"1790137",414,411
"2615203",103,414
"911092",212,414
"912",342,414
"106654",413,190
"142864",297,413
"1511",413,191
"165179",180,413
"2576922",124,413
"2578107",64,413
"282676",413,194
"2991972",203,413
"3002903",366,413
"46541",413,304
"1854492",412,237
"1919",412,195
"2835648",30,412
"34007",287,412
"1310418",411,156
"1848904",292,411
"2073078",411,361
"2585771",411,79
"2708053",411,164
"2715131",411,266
"2878153",129,411
"591197",411,389
"169427",98,410
"2812658",410,361
"712362",410,125
"745310",47,410
"75658",410,195
"766",403,410
"455432",239,409
"1114861",408,246
"114885",408,113
"1620816",394,408
"2775246",408,390
"2831106",192,408
"1359",407,227
"1517",407,224
"2483033",359,407
"28110",407,244
"2949630",246,407
"2024551",195,406
"3020716",406,332
"51669",406,232
"1004901",14,405
"1355330",405,280
"215578",405,145
"3050072",405,159
"46127",405,91
"2560053",43,404
"2762325",303,404
"617123",404,160
"76594",404,149
"1884913",162,403
"2930200",403,171
"31979",403,120
"54005",403,214
"1550024",402,388
"1836467",402,251
"2840371",402,123
"2963105",371,402
"444051",402,329
"75385",214,402
"114186",401,72
"29362",359,401
"96344",401,363
"29329",400,101
"3039116",400,246
"446679",400,218
"53335",296,400
"1873425",399,48
"2382165",350,399
"2576902",399,275
"2740405",348,399
"455364",399,170
"643214",399,105
"154288",398,309
"216938",398,85
"2683967",398,207
"3074146",243,398
"518738",398,310
"57704",183,398
"931099",248,398
"2282170",397,227
"2714947",397,326
"2962597",10,397
"3058432",397,203
"1241982",396,243
"48074",199,396
"713",396,135
"2322",395,111
"2571748",172,395
"2785911",395,352
"28111",318,395
"354356",331,395
"1389005",179,394
"2052660",394,155
"2066483",138,394
"2867264",331,394
"2893884",394,150
"29520",394,144
"1898684",294,393
"1677857",392,269
"2103230",313,392
"39664",392,202
"748770",347,392
"216942",391,185
"571256",371,391
"186803",300,390
"2728022",325,390
"2755562",390,377
"2909283",249,390
"2946593",390,364
"1069",289,389
"1235990",389,78
"2497863",389,325
"28025",79,389
"2917790",389,138
"3018036",389,46
"33877",389,365
"722472",195,389
"1245",388,171
"1852970",388,148
"2487065",388,209
"2852098",388,230
"2986951",185,388
"53359",114,388
"59734",388,195
"996",388,337
"2857059",178,387
"2908646",280,387
"3031802",387,248
"1579",386,159
"1592106",220,386
"40542",386,174
"208962",385,131
"2735436",385,155
"2756",385,256
"46632",385,131
"81032",102,385
"81459",385,76
"1028752",228,384
"1310165",220,384
"1532552",384,214
"192",143,384
"197482",384,242
"213",281,384
"2249356",384,139
"2569541",176,384
"28454",384,264
"89966",236,384
"2048283",383,248
"29553",383,138
"47835",383,109
"108080",382,71
"1763534",382,169
"2186",382,122
"221402",382,85
"222",202,382
"1849581",380,381
"2703885",226,381
"3061632",223,381
"871694",381,198
"1734049",380,172
"938406",323,380
"1006",379,257
"106648",379,139
"955",210,379
"2319844",378,144
"2713573",378,334
"2898149",196,378
"3062779",307,378
"504",87,378
"1869285",377,257
"2819290",377,210
"339",239,377
"42906",248,377
"724",377,174
"1160",305,376
"1714373",252,376
"2781961",376,275
"2793010",234,376
"1314",375,148
"2017685",289,375
"208224",128,375
"759811",375,176
"90964",375,123
"1407499",157,374
"171279",374,119
"2901869",230,374
"433",213,374
"112234",373,192
"2675524",373,331
"2994319",373,178
"1324350",372,172
"2202826",215,372
"2704654",372,154
"2903901",145,372
"2945587",372,84
"1798806",371,192
"28035",371,139
"1393",365,370
"152480",148,370
"1601",370,173
"33945",370,197
"67824",160,370
"930",222,370
"1353891",107,369
"170679",369,247
"2042961",369,101
"2735870",263,369
"2777186",369,148
"2829809",158,369
"2937442",369,116
"84567",350,369
"171437",186,368
"2904247",368,216
"40215",368,221
"406548",138,368
"554",368,170
"56458",163,368
"708186",368,220
"107637",266,367
"83526",367,359
"1292",366,82
"2546359",366,245
"2748",366,296
"38286",366,50
"443156",140,366
"729",366,212
"86265",366,245
"945",366,71
"1261031",365,205
"1977865",365,194
"2024608",365,96
"2419841",365,197
"2866193",228,365
"2875540",365,192
"2879939",365,186
"544580",138,364
"548",364,336
"57029",364,174
"155978",221,363
"2021234",363,325
"251540",363,104
"2887345",108,363
"461876",363,310
"92942",363,232
"1517554",101,362
"2884263",362,197
"3059078",362,295
"436114",362,282
"55080",240,362
"873191",362,144
"1537215",180,361
"1850250",133,361
"199683",250,361
"2137",361,215
"135621",141,360
"1977864",360,183
"2001",116,360
"220684",360,296
"2912824",348,360
"371601",360,208
"130049",258,359
"1581038",359,167
"313598",359,220
"33958",359,225
"33990",359,140
"28131",358,206
"2895483",358,0
"3025667",358,172
"1155388",320,357
"1492737",357,200
"1638",357,182
"2010992",349,357
"2738844",357,123
"2983215",357,150
"3048535",357,249
"673862",357,95
"188932",356,192
"216945",356,56
"2594269",356,168
"3052091",356,173
"371142",356,189
"42422",356,112
"489910",356,105
"1225769",355,315
"1881016",196,355
"1971",130,355
"2883126",156,355
"312279",355,285
"454",355,192
"2560057",354,256
"3026423",72,354
"1898042",162,353
"2005464",353,231
"2099387",353,103
"225991",154,353
"2518644",209,353
"2923364",353,125
"61015",353,138
"2562582",133,352
"985762",352,147
"1363",351,207
"1888890",351,115
"171549",350,119
"28894",350,294
"2903960",272,350
"2962659",350,214
"399176",312,350
"659",350,260
"73913",350,209
"1336796",349,120
"1366",349,214
"2130",349,125
"2810348",349,181
"2895472",349,0
"418008",349,270
"954",349,165
"1703338",13,348
"251699",335,348
"33035",348,209
"649756",348,152
"1206777",135,347
"3041619",347,62
"3072793",237,347
"435",235,347
"59814",227,347
"179879",249,346
"199596",51,346
"2180",346,142
"2731377",346,136
"357808",145,346
"616991",346,127
"663",346,201
"980251",151,346
"1404367",197,345
"2700081",345,217
"83552",174,345
"1628248",344,175
"413882",344,248
"55395",6,344
"114615",343,342
"1571",343,229
"2567934",253,343
"2675225",334,343
"2994496",343,295
"32046",343,294
"450",343,326
"882626",142,343
"1566358",342,196
"2420509",175,342
"2579250",342,183
"2675331",342,116
"2899121",342,132
"2906798",163,342
"421058",342,218
"1168034",193,341
"2977321",341,118
"547",222,341
"83654",157,341
"1076626",340,62
"214888",340,203
"3039158",120,340
"3070680",340,84
"449520",340,172
"698776",340,215
"83771",340,337
"995",340,315
"1176721",339,143
"1391653",81,339
"2986827",339,264
"831",339,237
"3003261",338,208
"3039155",146,338
"39491",338,201
"1019",337,321
"157692",337,120
"2005462",337,159
"2070463",337,221
"2755338",337,169
"2986838",337,135
"3061989",337,131
"319939",237,337
"1513297",336,145
"183417",336,142
"186490",336,182
"2049305",336,173
"2691913",283,336
"500",195,336
"665099",176,336
"1630693",249,335
"1869241",335,272
"2026188",335,113
"2709392",33,335
"1909395",334,126
"31958",285,334
"405",269,334
"56450",200,334
"674529",334,224
"946333",190,334
"1756150",333,217
"2745482",107,333
"463025",75,333
"782",333,128
"142649",332,101
"1646498",332,145
"224012",332,191
"224719",332,168
"2980107",332,194
"419476",140,332
"43657",332,327
"702745",332,121
"948",311,332
"14",331,213
"1588",331,98
"208479",226,331
"2213194",331,176
"2895495",249,331
"1387555",330,159
"2210",330,121
"2861282",165,330
"1247",329,158
"135740",61,329
"148814",329,142
"2762576",234,329
"28251",329,212
"2865833",172,329
"2998077",212,329
"306",224,329
"328812",329,213
"1176482",328,204
"1307761",166,328
"1451",328,303
"1637975",328,164
"2110",328,94
"2218628",328,136
"1081866",244,327
"1335",327,249
"180282",327,277
"2732249",225,327
"3031997",327,163
"3029174",326,145
"170573",325,109
"2706014",325,142
"2736252",325,233
"549",325,324
"2317",324,158
"2675229",324,166
"2815720",210,324
"586733",324,291
"1032242",323,163
"111831",140,323
"2847991",219,323
"29466",323,141
"3003259",323,229
"191303",322,228
"2120",322,57
"320324",322,259
"144",321,107
"1701758",132,321
"2115",321,110
"2267891",321,133
"2827233",321,136
"2921087",321,130
"33886",275,321
"66871",298,321
"1789762",320,170
"2782660",46,320
"554406",320,68
"69966",320,98
"755731",320,150
"83263",213,320
"1050174",50,319
"1307839",319,200
"2268451",319,89
"246787",319,246
"2870563",319,102
"43080",319,232
"109266",283,318
"200415",318,113
"232259",307,318
"2596890",318,169
"2898433",91,318
"2930213",318,190
"3070677",246,318
"1336",317,278
"2056258",191,317
"821",317,216
"1529069",316,139
"1596",316,120
"2483402",316,251
"2490855",316,237
"2801335",30,316
"28108",293,316
"2924033",199,316
"2929796",316,263
"342950",316,116
"212765",112,315
"2419774",291,315
"46126",315,152
"85643",189,315
"1176587",314,161
"1308",314,181
"165096",314,182
"28107",314,84
"2884482",314,130
"425",314,287
"1445505",223,313
"266748",313,163
"2918299",111,313
"2961598",219,313
"33952",313,192
"1141883",21,312
"171288",312,85
"1751056",312,197
"1954171",312,172
"2482728",264,312
"2672567",312,278
"28262",312,95
"2895947",312,279
"292414",161,312
"333962",312,100
"754515",312,98
"1097",172,311
"1448857",311,127
"1498228",311,141
"1576550",311,53
"191028",311,146
"206389",119,311
"206506",292,311
"363852",311,259
"40520",283,311
"944",311,95
"1170699",310,172
"1325107",67,310
"1935204",310,307
"2591145",234,310
"2932255",310,138
"2996035",266,310
"37734",310,151
"53462",180,310
"1357074",196,309
"1534348",95,309
"196914",309,282
"2779527",309,185
"3068633",186,309
"488546",309,118
"53345",309,252
"1573712",308,35
"2026191",308,280
"2048654",308,115
"249058",203,308
"2764720",308,161
"2892541",308,85
"2976459",308,204
"32013",69,308
"909656",308,307
"1410383",307,37
"2500532",234,307
"2528020",307,232
"2879938",307,215
"2893202",307,89
"2963434",219,307
"753",307,304
"935222",307,109
"129985",306,174
"184748",274,306
"2269",114,306
"284016",94,306
"58138",306,122
"59930",98,306
"773",306,230
"877455",306,121
"1639133",305,193
"2025349",143,305
"2871165",305,163
"1501662",304,165
"2588711",126,304
"2715679",304,181
"326329",304,223
"89059",262,304
"1628392",283,303
"2714926",303,114
"315358",303,57
"39496",303,251
"106649",302,100
"1284",302,93
"2421",302,190
"2686358",302,271
"2705471",302,161
"3047716",302,67
"55508",209,302
"92172",296,302
"1396826",184,301
"251538",301,73
"2912228",301,134
"45497",301,101
"1850526",300,80
"2742135",192,300
"2817969",300,113
"292461",300,92
"3028315",291,300
"71452",300,287
"1231049",299,109
"1413",299,231
"1467",299,207
"29554",299,106
"878220",299,220
"2112",298,77
"2234087",277,298
"2798724",183,298
"3047542",298,195
"430522",298,137
"1648923",297,119
"1886807",285,297
"270918",297,188
"102862",296,176
"2027405",248,296
"3038546",97,296
"387661",296,109
"397260",98,296
"43663",160,296
"1312364",51,295
"1521",295,191
"2213226",295,87
"2570468",295,116
"2969821",235,295
"436516",295,191
"51365",295,74
"594679",295,189
"1045317",294,210
"1176257",135,294
"1501392",294,204
"2602769",294,212
"2679963",294,167
"2781774",294,125
"304895",98,294
"32012",0,294
"93219",224,294
"1099853",293,152
"1336794",248,293
"1812112",293,89
"2040",2,293
"204286",288,293
"2045451",241,293
"2562892",293,281
"346",170,293
"468911",293,107
"499555",293,148
"239934",172,292
"264636",292,112
"28187",292,106
"2961619",116,292
"53558",292,117
"84022",292,120
"1084",245,291
"1323375",291,270
"2779360",291,151
"2828763",291,133
"2970925",157,291
"3025668",291,109
"420336",291,194
"556",291,228
"57863",291,57
"651",264,291
"169430",102,290
"1742359",290,204
"2126553",290,119
"216932",290,99
"2486578",290,174
"2820278",136,290
"29347",290,125
"29380",290,155
"2949997",149,290
"403957",290,171
"546871",203,290
"980254",196,290
"216964",289,66
"2779362",289,149
"2782004",48,289
"2932244",289,71
"332999",289,252
"1389922",230,288
"1828",133,288
"2777556",148,288
"163877",287,194
"1804624",146,287
"2169540",287,129
"83564",184,287
"1302",286,176
"1717717",263,286
"1872427",286,236
"2528021",196,286
"2735723",286,111
"2850441",211,286
"2979324",231,286
"3075605",157,286
"889453",286,187
"2529032",285,140
"2683272",285,231
"28112",175,285
"38323",285,253
"496057",249,285
"143223",284,95
"1547283",284,131
"2686078",284,70
"28135",284,164
"2814292",177,284
"2995658",272,284
"3024247",208,284
"3073563",284,161
"72274",284,132
"748280",212,284
"2768162",150,283
"28151",181,283
"2897181",283,212
"2908211",226,283
"754417",283,140
"13076",282,138
"2233851",86,282
"2233999",1,282
"2434",282,247
"2594005",282,72
"2608247",282,85
"2823875",282,174
"2864040",282,80
"2937786",282,190
"484770",282,172
"666686",282,190
"984991",282,67
"134821",281,81
"1372",176,281
"1426",281,159
"1513468",194,281
"187101",281,89
"216936",281,79
"2607656",101,281
"277",197,281
"29556",281,144
"3016000",126,281
"1476025",280,185
"1505652",280,78
"1580596",194,280
"1859475",280,98
"2360",265,280
"2781734",161,280
"2785908",192,280
"2856519",280,123
"318683",90,280
"48736",133,280
"550",280,148
"686597",84,280
"788",280,111
"837",226,280
"1678129",89,279
"1935446",279,241
"202747",279,163
"2782678",279,222
"2928154",279,49
"295596",279,43
"2980100",179,279
"3064278",75,279
"69656",279,87
