"","SRR17408286"
"2944810",1287
"2996782",1286
"2027911",1285
"2716227",1285
"95485",1285
"2759526",1284
"2760310",1283
"2774137",1282
"400770",1281
"1930058",1279
"1312364",1278
"436515",1278
"57975",1278
"1926868",1277
"282217",1275
"424800",1274
"1610493",1273
"1725",1272
"2599297",1272
"680248",1272
"169430",1271
"85021",1271
"1250539",1270
"217204",1270
"2211210",1270
"487698",1266
"60548",1266
"1609758",1265
"546160",1265
"2175648",1262
"3038773",1261
"293089",1260
"1005039",1259
"2493668",1259
"13689",1258
"2782167",1257
"3026420",1257
"1906742",1256
"2806347",1255
"71999",1255
"2014887",1253
"2546351",1252
"405212",1252
"146919",1251
"2501295",1251
"2175620",1249
"41977",1249
"199136",1248
"2898433",1248
"186817",1245
"2789856",1245
"540747",1245
"420952",1244
"2820808",1243
"322509",1241
"364317",1241
"2942909",1238
"3028312",1238
"68192",1238
"103816",1237
"2060",1237
"2743470",1236
"317",1235
"1804990",1234
"351604",1234
"2609257",1232
"2829815",1232
"1176533",1230
"1639348",1230
"2527984",1230
"2711231",1227
"2734618",1224
"2873270",1224
"2937787",1224
"111015",1223
"114687",1223
"435",1223
"249567",1222
"140098",1220
"34007",1220
"267128",1219
"2782166",1219
"1742992",1218
"1969821",1217
"33900",1217
"2799326",1216
"296591",1215
"2575374",1214
"69395",1214
"266062",1212
"2683590",1212
"2723776",1211
"193",1210
"3049073",1210
"311231",1210
"1659",1209
"110322",1207
"3049047",1207
"1906741",1206
"1620215",1205
"2268461",1205
"2822368",1205
"311180",1205
"2897773",1204
"53408",1204
"1644061",1202
"1729695",1202
"119981",1201
"2290923",1201
"2744521",1200
"2877941",1200
"1874630",1199
"2657486",1199
"2925843",1197
"2795387",1196
"2811424",1195
"56448",1194
"180282",1193
"2711215",1193
"1118379",1192
"1851",1192
"2806348",1192
"2183911",1191
"2048898",1190
"50338",1190
"1208324",1189
"281362",1189
"55508",1189
"190721",1188
"84292",1188
"1851544",1186
"1826607",1185
"286802",1184
"3026192",1184
"93221",1184
"158899",1183
"187137",1183
"2917991",1183
"2014534",1182
"1704044",1181
"69578",1178
"1230998",1177
"2070761",1177
"2175645",1177
"76115",1176
"2782660",1174
"2033869",1173
"307486",1173
"398",1173
"2527979",1171
"353",1171
"2482763",1170
"2698673",1169
"3074437",1167
"2801335",1166
"1082851",1165
"1522758",1164
"1881016",1164
"1740163",1162
"2082386",1162
"2493678",1162
"2949090",1162
"39645",1161
"2789739",1160
"2865837",1158
"670516",1158
"2795216",1155
"1084",1154
"2811423",1153
"716925",1153
"1296669",1152
"664962",1152
"1517551",1151
"615",1151
"2746961",1150
"2615214",1149
"2660554",1149
"556257",1149
"316612",1148
"2811415",1147
"1223565",1143
"1508451",1143
"2708084",1142
"75291",1142
"1981880",1140
"2843200",1140
"36808",1137
"329",1136
"2591463",1135
"2861285",1134
"2588711",1133
"3041175",1133
"35806",1133
"1760988",1131
"2735433",1131
"381",1128
"1207504",1127
"1315974",1127
"1561022",1127
"1582356",1123
"680247",1122
"1827195",1121
"200252",1121
"2017484",1120
"434014",1119
"62140",1119
"83262",1119
"2915130",1118
"3049071",1118
"748811",1118
"1030157",1117
"94624",1117
"2952477",1114
"3016094",1114
"332249",1114
"370622",1114
"2006110",1113
"2202149",1112
"74712",1112
"1335048",1111
"2060312",1111
"1353260",1110
"2765360",1110
"1211322",1109
"2986920",1109
"199591",1107
"3025663",1107
"2795974",1106
"225991",1105
"2578107",1105
"3015997",1105
"105560",1104
"2591633",1104
"3028808",1104
"76731",1101
"1357916",1100
"1896164",1100
"3019890",1098
"73919",1098
"2741720",1097
"2816454",1097
"173479",1096
"1795032",1094
"47885",1093
"94625",1092
"2528642",1091
"1897061",1090
"223392",1090
"3049072",1090
"555316",1090
"65656",1090
"748280",1090
"1842534",1089
"2591109",1087
"1050370",1086
"2565366",1086
"712122",1086
"2493679",1085
"2861283",1085
"60136",1085
"1546107",1083
"2841594",1083
"33051",1083
"139021",1081
"2060726",1081
"2486273",1081
"2860336",1081
"2759167",1080
"2596912",1078
"2735434",1078
"1564114",1077
"1643826",1077
"309887",1077
"2771430",1076
"2968500",1076
"125287",1074
"1756988",1073
"2824561",1073
"2835787",1073
"2021862",1072
"2508168",1072
"467975",1072
"488446",1072
"2565782",1070
"3015999",1070
"925818",1070
"2875729",1069
"2025349",1068
"2024551",1067
"147645",1065
"2795215",1065
"3017325",1065
"379684",1065
"2499144",1063
"191302",1062
"47880",1061
"1742993",1058
"2597659",1058
"2901164",1057
"43263",1057
"2969308",1054
"1561023",1053
"1978566",1053
"2976680",1053
"332055",1051
"2816950",1048
"273678",1047
"48935",1047
"1273",1046
"2807096",1046
"78587",1046
"2979468",1045
"2067960",1043
"2771436",1043
"225326",1042
"2338327",1042
"1671680",1041
"2775404",1041
"683047",1041
"1392877",1037
"639313",1037
"447217",1033
"679318",1032
"1842540",1031
"1913979",1030
"2483404",1029
"2698682",1029
"1579979",1027
"22",1023
"2527972",1022
"2950605",1022
"3065910",1021
"1434011",1020
"1495650",1019
"1715720",1019
"2017485",1019
"662",1019
"1938605",1018
"61624",1017
"2856555",1015
"2976533",1015
"376489",1015
"502394",1015
"1777866",1014
"2175655",1014
"1761016",1013
"712270",1011
"1302308",1010
"2799325",1010
"36873",1010
"2003315",1009
"2866627",1009
"1503055",1008
"2057246",1008
"2744516",1008
"2802975",1007
"56730",1007
"216465",1006
"52771",1006
"2736",1004
"2761107",1003
"1919",1002
"521689",1002
"2561924",1001
"293958",1001
"964",1001
"133453",1000
"2774189",1000
"1032851",999
"1486262",999
"1578165",999
"1850250",999
"2527982",999
"2066070",998
"2527978",997
"357808",996
"1849032",995
"292913",994
"3038927",994
"692370",994
"1389922",993
"2862331",993
"1792508",991
"237",991
"2773266",991
"2972479",987
"2054227",985
"1463158",980
"2762611",980
"2911495",980
"80866",980
"126",979
"1842537",979
"1921510",979
"1402135",978
"1943633",977
"536018",976
"549",976
"3016097",975
"92645",975
"93219",975
"204037",974
"2109913",974
"2041385",973
"1592790",972
"1620421",972
"857417",972
"146922",971
"2605946",971
"2774875",970
"2831106",969
"453230",967
"410837",966
"35554",965
"1715989",964
"31998",964
"2830997",963
"2918765",960
"458032",957
"2021234",955
"963",953
"980254",953
"317577",952
"1798193",951
"2059672",951
"2293838",951
"2812896",951
"28448",951
"415229",951
"125",950
"33008",950
"1914471",949
"3035531",949
"1353889",948
"2600159",948
"2560053",946
"394964",946
"408015",946
"279828",945
"2871820",944
"310581",944
"1077935",943
"279058",942
"120962",941
"1837283",941
"2991496",940
"2740807",938
"3057176",938
"434010",937
"536",937
"1571470",934
"2109914",934
"2995140",934
"656178",934
"72000",934
"312306",933
"499555",933
"58346",933
"33883",932
"270",931
"135719",930
"2726185",928
"69362",928
"2880932",927
"3016091",926
"347",925
"1108595",923
"123899",922
"377615",922
"2768071",921
"1515612",920
"1964449",920
"2800373",920
"67258",920
"2067415",919
"207340",919
"2175650",919
"2282397",919
"1871049",918
"2996261",918
"81475",916
"2606451",915
"2744515",915
"2813744",915
"100225",914
"266",913
"1138189",912
"2597701",912
"80880",912
"179879",909
"1962974",909
"2877940",909
"2823043",907
"2991074",907
"2806346",906
"3003272",905
"1936990",904
"2976459",904
"3021811",904
"108010",903
"2880219",903
"285",901
"2480810",900
"475662",900
"2220095",899
"2760307",899
"34004",899
"2175666",898
"1802",897
"2779671",897
"57480",897
"1288970",896
"2782004",896
"341045",896
"73141",896
"1390395",895
"2565556",894
"3003265",894
"80842",894
"2175646",893
"2721243",892
"2812648",891
"863372",891
"1915078",890
"238749",890
"2897342",889
"2943192",889
"150203",888
"190323",888
"1938334",888
"544",888
"758782",888
"120107",887
"2830667",887
"1664560",886
"1796921",884
"2840468",883
"2995142",883
"3019602",882
"1149133",881
"2714924",881
"2065379",880
"2829499",880
"49546",879
"33010",878
"134034",877
"3052086",877
"1914525",876
"2795488",876
"47960",876
"561184",876
"2987701",875
"2082188",873
"345370",873
"2996004",872
"186931",869
"256821",869
"2831968",868
"423349",868
"682798",868
"74829",867
"1773489",866
"28104",866
"3018929",866
"33069",866
"160699",865
"2603292",865
"279113",865
"2978392",865
"96773",864
"414",863
"244596",862
"2875777",862
"2995170",862
"37930",862
"659350",862
"1396826",858
"152682",858
"129337",857
"1652545",855
"2493681",855
"1416614",854
"2083786",854
"219687",854
"3039385",854
"1694",853
"1705399",852
"380021",852
"2496847",851
"2940492",851
"56454",851
"1053",849
"1105204",849
"1267768",849
"447588",849
"53335",849
"13134",847
"2527980",847
"2744522",847
"1874061",846
"351052",846
"404941",846
"644",846
"1855519",844
"215813",843
"1823759",842
"2116657",842
"2676077",842
"656179",841
"46352",840
"1917485",839
"162496",838
"2981137",838
"56464",838
"1972068",837
"2995138",837
"3031126",837
"1492898",836
"1503054",836
"3041765",835
"66428",835
"1033854",834
"1742989",834
"320497",832
"47",832
"500",832
"2259340",831
"506591",831
"2728835",830
"2894192",830
"204286",829
"2897772",829
"1295382",828
"1783348",828
"2603277",828
"1432792",827
"1765967",827
"2008794",826
"67308",826
"2777556",824
"354",824
"2571115",823
"55080",823
"93218",822
"453842",821
"60552",821
"2005885",820
"2071",820
"293088",820
"2831967",819
"290399",819
"2986919",819
"3061629",819
"1331258",818
"1759059",818
"2654249",818
"1532023",815
"156980",815
"1263728",814
"2493093",814
"1042",813
"2708079",813
"2828862",813
"300",813
"3068889",813
"3003271",812
"924",812
"1176536",811
"2970925",811
"296544",810
"656366",810
"1138383",809
"2792603",809
"2805590",809
"2895796",809
"3049774",808
"1273155",807
"59814",807
"1461694",806
"2879618",806
"553814",806
"2841257",805
"2962065",805
"531813",805
"1608628",804
"1843368",804
"2884874",803
"187304",801
"2704462",801
"186822",800
"1961713",800
"2161816",800
"2315862",800
"2982692",800
"2991715",799
"2744523",798
"2927975",798
"1830",797
"2853163",797
"39775",796
"1644131",795
"221822",794
"72557",794
"265976",793
"1870985",792
"2755559",792
"2842456",792
"1395951",790
"2780074",790
"654",790
"2881056",789
"670052",787
"1735038",786
"2817475",785
"3068640",785
"186802",783
"2715678",783
"2653850",782
"373",782
"2878391",781
"1138194",780
"2587844",780
"2851959",780
"768507",780
"1073",779
"186192",779
"2800818",779
"1245526",778
"1577075",778
"2712698",778
"85085",778
"2878152",777
"2847991",776
"392593",776
"121428",775
"2846775",775
"2878151",775
"85016",775
"2691357",773
"2861279",773
"1945662",772
"199683",771
"2051957",771
"2984530",771
"34003",771
"488731",771
"1603606",770
"1972846",770
"2320867",770
"106634",769
"1049",768
"1064539",768
"52774",766
"1288495",765
"59405",765
"89184",765
"1016987",764
"1526572",764
"2020312",764
"2831000",764
"342113",764
"2744517",763
"2806210",763
"346",763
"82367",761
"409290",758
"1229164",757
"157592",756
"2740185",755
"2587852",754
"1961362",753
"2714925",753
"3024400",753
"69823",753
"2547601",752
"370038",751
"1138190",749
"29404",749
"1982042",748
"2072936",748
"2886935",748
"2917691",748
"648995",748
"1267217",746
"158787",746
"2798724",746
"1891094",745
"2321403",745
"2023772",744
"38305",744
"1282737",743
"1609966",743
"2651199",743
"2789327",743
"46429",743
"2211108",742
"2571029",742
"436",742
"2930091",741
"575200",741
"2502779",740
"1548548",739
"2738142",739
"2982531",738
"84112",738
"2070337",736
"2766784",736
"728066",736
"75692",736
"117207",735
"2560010",735
"83614",735
"47671",734
"1223514",733
"2806442",733
"2847045",732
"3074897",732
"3041766",731
"518",731
"2483403",730
"2583377",730
"2814653",730
"59737",730
"2116510",729
"2737050",728
"2974552",728
"88138",727
"1734031",726
"2202254",726
"2840183",726
"138118",725
"2080419",725
"2109915",725
"1192162",724
"1634516",724
"53412",724
"74031",724
"2811108",723
"3034026",723
"3043847",722
"1727",720
"33888",720
"1121358",718
"1768242",718
"1538159",717
"3025315",717
"661488",717
"1075",716
"2079536",716
"926",716
"1940612",715
"2856823",715
"3049801",714
"1805478",713
"2733867",713
"2940488",713
"328692",712
"2879427",711
"442",711
"159346",710
"195105",710
"398053",710
"2829500",709
"321983",709
"35760",709
"488730",709
"2714945",708
"172043",707
"2952527",707
"1144307",706
"3025670",706
"980427",706
"165301",705
"2493674",705
"2663121",705
"42255",705
"1434191",704
"2995154",703
"178339",702
"83655",701
"1248727",700
"2744574",700
"28256",700
"345632",699
"2850561",698
"2961893",697
"2731096",696
"347534",696
"1494608",695
"1903704",694
"2735528",694
"2815343",694
"553982",694
"2587163",693
"2762729",693
"291594",692
"3026161",691
"1564506",690
"1872084",690
"2860258",690
"430679",690
"2907154",688
"363952",688
"2961596",687
"2494374",686
"2613965",686
"1414719",685
"122277",683
"1963268",683
"213422",683
"2169400",683
"1310165",682
"33887",682
"74426",681
"3045175",679
"2235",678
"2886938",678
"2604047",677
"2775080",677
"74318",677
"2604158",676
"2772401",676
"2979324",676
"432329",676
"1773",674
"2930199",674
"3032001",673
"2909673",672
"2821543",671
"3026162",671
"3036127",671
"3017783",670
"1908",669
"396595",669
"349751",668
"686597",667
"1902245",666
"74329",666
"1781",665
"192843",665
"76758",665
"1549850",664
"2079792",664
"2678260",663
"2859226",663
"358220",663
"361575",663
"151895",662
"2527990",662
"2607656",662
"675090",661
"1649453",660
"29447",660
"1458461",657
"1682490",657
"416",657
"158080",656
"2502843",656
"135613",655
"2583532",655
"2932250",655
"3030011",655
"3067904",655
"2760713",654
"2862880",654
"2884455",654
"56688",654
"70411",654
"153496",653
"1897729",653
"34002",653
"400061",653
"283878",652
"2919917",651
"308754",651
"573",651
"2692330",650
"41276",650
"1323948",649
"1335061",649
"2587849",649
"1411902",648
"2690837",648
"2995143",647
"358099",647
"1081866",646
"2604832",646
"220687",645
"2609255",645
"2930049",645
"1873716",644
"2691354",644
"2714923",644
"2971235",644
"1353136",643
"1547448",643
"1655",643
"2743090",643
"488729",643
"2081791",642
"2762576",642
"2782655",642
"2597769",641
"2651583",641
"853",641
"216816",640
"2493670",639
"31993",639
"1458426",638
"2497863",638
"2692125",638
"2722820",638
"2847992",638
"388408",638
"99",637
"1981173",636
"2589076",635
"2731112",635
"2771012",633
"150123",632
"1703",632
"240521",632
"2674997",632
"2851598",632
"2079227",631
"2697569",630
"2847989",630
"3028711",630
"551759",629
"1393",628
"2953657",628
"562",628
"2697563",627
"1112",626
"1184720",626
"1484116",626
"1484118",625
"1833",625
"1842533",625
"191028",625
"59930",625
"28901",624
"1307763",623
"1851167",623
"59282",623
"1161",622
"1183401",622
"2494550",622
"48664",622
"2962671",621
"2725477",620
"1872427",619
"2718938",619
"57497",619
"2590016",618
"1775881",617
"2961599",617
"130049",616
"2894187",616
"84993",616
"168471",615
"2653853",615
"2876939",615
"412963",615
"334542",613
"2770322",612
"2861288",612
"3068324",612
"1050",611
"119",610
"1854057",610
"2782568",610
"3055080",610
"311182",610
"3020843",609
"3058420",609
"31963",609
"461393",608
"1411621",607
"3034023",607
"1891926",606
"2840474",606
"1710540",605
"2867011",605
"2963432",605
"1883416",604
"556533",604
"1125847",603
"2495594",603
"2698828",603
"43927",603
"2080740",602
"2795779",602
"292800",602
"3032592",602
"629680",602
"2202141",601
"69964",601
"1853690",600
"2872646",600
"1225769",598
"2594795",598
"265959",598
"2953749",598
"32013",598
"1458425",597
"3026424",595
"2931382",594
"2058657",593
"2497861",593
"119484",592
"482",592
"56460",592
"1537215",591
"225194",591
"2983246",591
"2909283",590
"407020",590
"405559",589
"60035",588
"743836",588
"106591",587
"1661694",587
"20",587
"2708301",587
"2854260",587
"2605989",586
"2794089",586
"2743089",585
"702113",585
"1368430",584
"194924",584
"2973976",584
"3016341",584
"80869",584
"2675878",583
"2742",583
"2886936",583
"56453",583
"60890",583
"413",582
"55968",582
"2773299",581
"2893890",581
"451876",581
"81032",581
"59561",580
"88723",580
"1267766",579
"3015995",579
"56455",579
"1348774",578
"171865",577
"2518343",577
"2683284",577
"3031998",577
"3033386",577
"1234",576
"2931975",576
"2319844",574
"404432",574
"1299",573
"1644056",573
"38304",573
"2901142",572
"641491",572
"191610",571
"2909672",571
"2942204",571
"1856685",570
"216851",570
"2953890",570
"1040979",569
"1306787",568
"1670",568
"2761047",568
"1853699",567
"2587847",567
"2860285",567
"3032579",567
"645517",567
"873",567
"263913",566
"2835531",566
"2918299",566
"543877",566
"1684",565
"2697565",565
"2907343",565
"1009682",563
"1046",563
"206351",563
"33011",563
"1364945",562
"1453760",562
"2587855",562
"2819280",562
"83564",562
"3075121",561
"507",561
"573737",560
"1695218",559
"1930276",559
"157782",558
"2057800",557
"29543",557
"43306",557
"1401995",556
"2017482",556
"2025949",556
"2480625",556
"2956797",556
"2971236",556
"65958",555
"1890424",554
"191292",554
"2049",554
"2886940",554
"755307",553
"2908006",552
"94254",552
"1404244",551
"146937",551
"1853682",551
"2829501",551
"3029055",551
"869889",550
"1198301",549
"2764705",549
"2908651",549
"2057798",548
"2838157",548
"2769067",547
"3047478",547
"80868",547
"2528027",546
"2773308",546
"2803845",546
"1737425",545
"2251",545
"2931976",544
"1768108",543
"1798205",543
"2925841",543
"3029084",543
"71254",543
"1930273",542
"2674991",542
"2867233",542
"1529068",541
"1748965",541
"2962676",541
"33072",541
"1855416",540
"32012",540
"388463",540
"1281578",538
"1294143",538
"2184083",538
"2811422",538
"1637869",537
"2583822",537
"2675218",537
"2725414",537
"38302",537
"154981",536
"2023229",536
"2508289",534
"1072256",533
"2964616",533
"2982694",533
"544580",533
"68909",533
"89154",533
"1851505",532
"2527996",532
"2796927",532
"44750",532
"2758038",531
"38289",531
"1188315",529
"2917727",529
"658446",529
"203135",527
"3051137",527
"67351",527
"92945",526
"2752515",525
"2812658",525
"76947",525
"205844",524
"564137",524
"168934",523
"1716143",523
"3003247",523
"61647",523
"67294",523
"85017",523
"2904243",522
"3068275",522
"2739433",521
"2838156",521
"340320",521
"1548547",520
"215221",520
"2496837",520
"2565558",520
"1896196",519
"1331910",518
"3015150",518
"413496",518
"1949083",517
"2587842",517
"414371",517
"441500",517
"1309411",516
"206506",516
"75293",516
"79328",516
"91915",516
"134623",515
"1796606",515
"2961939",515
"2746",514
"1176649",513
"3016087",512
"33995",512
"141948",510
"1938604",510
"3002901",510
"3042299",510
"158822",509
"1763535",509
"2733571",509
"110539",507
"2599819",507
"434",507
"869886",507
"195913",506
"1637862",504
"2604537",504
"2681310",504
"2804758",504
"2993564",504
"3040943",504
"319501",504
"33918",504
"488732",504
"1758178",503
"2079535",503
"2816859",503
"299262",503
"1637853",502
"169176",502
"1851395",502
"2694929",502
"901",502
"2909249",501
"376170",500
"184748",499
"3031996",499
"477680",499
"74033",499
"2733487",498
"3050071",498
