"","SRR4142418","SRR4141180"
"2286",38,29
"2424",22,38
"2562451",38,23
"2704655",38,38
"2734195",11,38
"2767885",38,7
"2785331",16,38
"2799184",20,38
"28110",18,38
"286104",18,38
"2886040",19,38
"2904119",16,38
"29391",38,34
"2951137",13,38
"3060017",22,38
"394751",38,22
"56812",20,38
"644281",38,27
"693750",13,38
"722417",38,1
"754",14,38
"109790",37,23
"1177213",20,37
"135569",37,22
"1508420",25,37
"1653476",33,37
"1705394",11,37
"170861",24,37
"171284",23,37
"1778263",15,37
"1810868",13,37
"1811193",37,30
"1840293",6,37
"1882662",21,37
"190895",11,37
"1982900",7,37
"2029986",22,37
"2033438",13,37
"2107",37,28
"2126985",13,37
"254839",12,37
"2575699",24,37
"2652721",20,37
"2689102",7,37
"2767881",30,37
"2778057",24,37
"2792084",23,37
"2939731",20,37
"3070661",37,36
"3070814",25,37
"520056",20,37
"53558",37,34
"536044",17,37
"54252",19,37
"55603",25,37
"58290",11,37
"588",37,35
"594679",23,37
"735",22,37
"76517",28,37
"77608",24,37
"877455",15,37
"1041504",16,36
"1081631",20,36
"114090",36,24
"144",14,36
"1591088",33,36
"1756993",35,36
"1855910",32,36
"1940636",17,36
"194424",16,36
"2057791",36,2
"227945",36,22
"2317",23,36
"2682455",36,6
"2714948",13,36
"2734266",5,36
"2774154",19,36
"2778066",11,36
"2810348",36,17
"2904122",20,36
"2916816",13,36
"29329",36,21
"2954101",20,36
"29553",36,35
"2956579",7,36
"3041619",14,36
"3050324",17,36
"33951",24,36
"35773",36,22
"419257",36,25
"43660",8,36
"511746",6,36
"52764",36,22
"634113",36,19
"66821",17,36
"693153",20,36
"94122",17,36
"10683",35,5
"1147158",35,1
"1235990",22,35
"1244531",31,35
"129728",9,35
"13",16,35
"1338",28,35
"1408204",18,35
"1534743",22,35
"1547445",35,31
"1612",35,19
"1623281",15,35
"1628248",17,35
"165779",35,29
"1660078",20,35
"1679002",12,35
"1679449",13,35
"1758189",17,35
"176102",12,35
"1927128",16,35
"1985183",35,1
"2003121",17,35
"2008790",14,35
"2018044",3,35
"2226",13,35
"2479767",26,35
"2485784",35,18
"2570191",13,35
"2601575",35,33
"2681309",35,19
"2793708",18,35
"2806552",9,35
"2822846",17,35
"2843308",27,35
"2864218",29,35
"2916633",35,8
"29465",21,35
"2956061",35,14
"3031803",6,35
"3072977",35,23
"313590",21,35
"33045",9,35
"544718",20,35
"710648",35,6
"73913",34,35
"76860",35,14
"77022",8,35
"84135",35,23
"85034",7,35
"92793",14,35
"1160784",16,34
"118882",16,34
"1190813",15,34
"1199245",34,32
"1221880",34,7
"1269201",10,34
"1278212",30,34
"1318743",14,34
"1322",31,34
"1353246",8,34
"1381597",6,34
"1395624",22,34
"151081",12,34
"1574269",26,34
"1577791",9,34
"1656159",13,34
"170673",31,34
"1712654",18,34
"171281",33,34
"1813019",16,34
"1855331",34,34
"1983579",34,1
"2004644",25,34
"2004646",31,34
"2136",12,34
"2169658",17,34
"2259672",10,34
"2421",34,27
"254955",17,34
"2558174",23,34
"2719989",15,34
"2734127",1,34
"2772254",34,31
"2779363",19,34
"2880990",16,34
"2930198",25,34
"3047867",14,34
"3050336",9,34
"347208",5,34
"37372",34,28
"45667",34,12
"549298",23,34
"644410",10,34
"74706",31,34
"971279",34,24
"10294",10,33
"1163",33,25
"1266052",27,33
"1375",33,32
"1603",30,33
"1702097",13,33
"171286",33,24
"1825023",15,33
"1841651",7,33
"1852374",17,33
"1868794",33,15
"187101",22,33
"1884916",14,33
"1932669",17,33
"202",33,28
"2045200",31,33
"2053287",20,33
"2116",19,33
"212663",15,33
"2163644",18,33
"2301",13,33
"2587843",23,33
"265570",32,33
"2734053",33,1
"2740404",27,33
"2773264",29,33
"2778068",25,33
"2781390",16,33
"2787628",31,33
"2849641",10,33
"2856522",10,33
"2864101",19,33
"2864210",16,33
"2937985",6,33
"29520",13,33
"2956463",13,33
"2983232",33,19
"301585",12,33
"3045840",33,6
"53945",20,33
"54248",15,33
"621",17,33
"637",13,33
"650378",10,33
"762833",26,33
"1231049",24,32
"1232667",6,32
"1325083",7,32
"1346287",20,32
"1573704",13,32
"157688",32,28
"1629",32,32
"1647476",9,32
"1670455",3,32
"1705617",5,32
"1780362",31,32
"182262",16,32
"1945585",27,32
"1945588",25,32
"198252",25,32
"2049935",32,3
"2099",30,32
"2267891",21,32
"2304606",32,29
"247481",32,27
"2505970",32,22
"2592653",25,32
"2664091",32,10
"267889",32,30
"2681469",22,32
"269259",32,20
"2735436",30,32
"2749961",32,3
"2767358",21,32
"2777577",16,32
"2845816",13,32
"2878098",32,24
"2897176",12,32
"2929490",12,32
"2948573",32,26
"2948708",10,32
"2949614",22,32
"2955329",13,32
"2956352",6,32
"2956376",14,32
"2976343",31,32
"2983211",32,13
"3020715",24,32
"3050252",5,32
"3050334",12,32
"365348",32,16
"478",32,30
"51229",17,32
"53952",32,27
"61635",26,32
"645292",8,32
"648800",32,3
"67760",32,13
"766894",32,12
"770",8,32
"785",14,32
"803",19,32
"83683",32,24
"938288",21,32
"981330",7,32
"1056807",19,31
"1281486",31,21
"1330330",18,31
"1443036",13,31
"1643951",31,30
"1699623",17,31
"1837130",31,0
"1933904",19,31
"1982895",13,31
"1985180",31,0
"2004647",16,31
"2005262",14,31
"2104",25,31
"216427",31,15
"2173",31,29
"2321114",16,31
"2483368",14,31
"2517362",10,31
"2557993",11,31
"2734292",14,31
"2787706",31,6
"2820817",17,31
"2851015",31,1
"2864211",16,31
"2878390",14,31
"2893572",31,28
"2956386",9,31
"2993714",13,31
"3047343",18,31
"3056647",28,31
"342948",12,31
"348824",8,31
"35795",31,26
"379547",20,31
"483",19,31
"556259",9,31
"574697",9,31
"57665",26,31
"708186",19,31
"747548",5,31
"788",17,31
"81468",21,31
"883811",12,31
"1048758",15,30
"1085644",5,30
"109262",16,30
"1240404",11,30
"1529069",29,30
"155863",22,30
"1604335",30,23
"1636607",30,25
"185588",10,30
"195498",5,30
"2016373",15,30
"2039639",9,30
"2081042",22,30
"2110",17,30
"216937",12,30
"2478954",30,26
"2483366",12,30
"2561898",30,28
"2579791",7,30
"2587597",13,30
"2589990",8,30
"260714",27,30
"2678256",30,28
"2703794",17,30
"2709304",7,30
"2714930",30,28
"2770234",17,30
"2770636",18,30
"2772226",15,30
"2782231",17,30
"2817385",12,30
"29519",16,30
"3033384",5,30
"33043",11,30
"42879",21,30
"484",12,30
"51161",22,30
"53433",11,30
"54261",12,30
"55205",30,29
"72275",13,30
"751585",16,30
"75658",25,30
"1074467",22,29
"111504",24,29
"132604",26,29
"1400862",18,29
"1424653",17,29
"1505652",29,29
"157268",29,23
"162289",10,29
"1623280",10,29
"165096",27,29
"182141",15,29
"191411",22,29
"1921710",29,4
"2014541",11,29
"2018305",9,29
"2024608",16,29
"2099788",8,29
"2138",19,29
"2204145",26,29
"225084",29,27
"225148",29,22
"2482769",19,29
"2508687",14,29
"251535",29,24
"2576928",15,29
"2675786",29,10
"2695882",20,29
"2811091",21,29
"2815361",4,29
"282132",4,29
"2849642",7,29
"2940301",13,29
"2948772",15,29
"2956211",12,29
"3031999",13,29
"32011",16,29
"512749",21,29
"553981",29,27
"583357",29,22
"59195",9,29
"84590",29,25
"1294262",11,28
"133925",10,28
"1605",20,28
"1623285",5,28
"1631871",28,8
"165694",20,28
"171279",28,19
"1827481",28,2
"187218",28,8
"1884634",8,28
"206042",24,28
"2126984",17,28
"216931",25,28
"2216012",9,28
"227388",12,28
"249188",10,28
"255474",16,28
"2560778",5,28
"2683967",28,21
"2689110",17,28
"2738399",9,28
"2745512",9,28
"2806609",16,28
"2829816",15,28
"2843794",28,27
"2862870",10,28
"2866282",11,28
"2883998",28,19
"2932252",5,28
"29360",18,28
"29419",21,28
"2955491",28,8
"29555",18,28
"2955509",8,28
"2956529",8,28
"312539",18,28
"336988",15,28
"488546",14,28
"53444",28,27
"59512",17,28
"596095",28,26
"59754",12,28
"632",8,28
"640330",28,15
"649777",8,28
"754075",28,2
"76634",15,28
"84156",14,28
"89586",16,28
"92400",28,26
"97481",28,22
"1170711",7,27
"119394",20,27
"169402",15,27
"1741",16,27
"1945658",6,27
"2004650",10,27
"2083051",14,27
"2099789",20,27
"2187",27,25
"2210",9,27
"2322",12,27
"2382161",27,23
"2509341",14,27
"2591003",27,26
"2601668",24,27
"2709685",15,27
"2720720",17,27
"2732593",18,27
"2734194",9,27
"2734229",3,27
"2749996",17,27
"2762896",19,27
"2767879",27,27
"2785124",27,18
"2822137",11,27
"2831896",11,27
"2841656",27,2
"2955351",7,27
"2956123",5,27
"3033930",27,6
"60919",6,27
"754516",27,25
"754517",22,27
"76936",13,27
"841",15,27
"104628",15,26
"1050655",8,26
"1084719",20,26
"114528",26,12
"1177216",21,26
"129727",15,26
"142649",8,26
"155194",26,21
"168169",22,26
"171288",26,20
"1910931",26,4
"1945589",17,26
"195248",7,26
"1982899",17,26
"1982903",2,26
"1985284",11,26
"198832",10,26
"2275",14,26
"249402",20,26
"2512240",24,26
"2560485",5,26
"2584467",12,26
"2608867",10,26
"261524",5,26
"2656760",8,26
"2714036",26,23
"2725994",17,26
"2821140",19,26
"2956470",12,26
"3002962",13,26
"3004105",26,23
"3048188",11,26
"3048365",7,26
"3050277",10,26
"3050323",9,26
"3074145",13,26
"374982",6,26
"44001",26,14
"46541",18,26
"526525",26,3
"589873",26,24
"59748",26,20
"682410",12,26
"684066",19,26
"83559",10,26
"945",10,26
"10",10,25
"10258",6,25
"1032242",9,25
"111844",20,25
"112040",25,6
"1186051",25,7
"1194427",21,25
"1469144",9,25
"1840265",19,25
"1917158",25,18
"1987921",13,25
"2005473",7,25
"2025808",5,25
"2283483",9,25
"2315",10,25
"233181",18,25
"2419772",25,13
"2560785",10,25
"2565531",10,25
"2570468",15,25
"2732594",25,20
"2811482",8,25
"285729",8,25
"2867247",6,25
"2890406",25,12
"2908637",22,25
"2916693",8,25
"29389",25,16
"2955229",5,25
"2955429",25,2
"2956353",15,25
"2985324",7,25
"3015169",6,25
"3036300",22,25
"3040201",14,25
"334543",13,25
"34019",11,25
"364102",7,25
"39669",9,25
"446372",15,25
"45361",25,8
"472834",17,25
"489",20,25
"497724",25,23
"701257",25,1
"813",8,25
"86332",11,25
"92758",25,20
"93682",10,25
"949",12,25
"102886",20,24
"1301915",21,24
"1365176",24,14
"1390185",13,24
"1501269",10,24
"1550241",7,24
"1660080",7,24
"1789762",20,24
"1812115",7,24
"184912",24,2
"1945586",24,24
"1982358",8,24
"200415",13,24
"2039240",6,24
"2160",15,24
"2234087",19,24
"2277",5,24
"2319",12,24
"2423",24,5
"254785",23,24
"2560065",24,0
"2590895",1,24
"2726434",10,24
"2733169",9,24
"2734215",12,24
"2807620",12,24
"2836091",5,24
"2893471",11,24
"2894593",3,24
"2937909",17,24
"2948788",10,24
"2955912",6,24
"3056835",8,24
"3058373",21,24
"315358",14,24
"34021",14,24
"35817",15,24
"377315",11,24
"400060",6,24
"45498",24,15
"51049",24,20
"57863",10,24
"64898",24,11
"755175",24,23
"83816",20,24
"85701",24,11
"104204",7,23
"1101",12,23
"114885",13,23
"11786",6,23
"1532350",8,23
"1609968",17,23
"1623295",6,23
"1647",9,23
"1673428",23,14
"1699624",23,22
"1785996",23,21
"1848580",23,7
"1848766",16,23
"1940621",7,23
"2137",6,23
"214888",23,17
"222136",12,23
"233316",7,23
"2490635",8,23
"2560595",4,23
"2675713",6,23
"2675793",23,5
"2724469",16,23
"2734274",7,23
"2742626",7,23
"2761623",4,23
"2778063",10,23
"2778065",8,23
"2785123",23,9
"2840180",23,21
"2841264",8,23
"2866211",9,23
"2866570",8,23
"2879107",21,23
"290425",10,23
"2940300",7,23
"29433",15,23
"2948800",5,23
"29501",12,23
"2953809",3,23
"2954089",7,23
"2955604",7,23
"2955990",12,23
"2983210",23,20
"3047866",7,23
"3050256",12,23
"33046",12,23
"413888",20,23
"415001",7,23
"64897",23,6
"712368",23,12
"712633",15,23
"759620",23,8
"768",13,23
"83171",18,23
"10702",4,22
"113107",14,22
"118062",13,22
"1292359",7,22
"143",7,22
"150055",22,12
"1583100",10,22
"1623284",8,22
"1699622",5,22
"1888195",22,17
"1964448",17,22
"2107999",22,12
"2118",10,22
"2124",22,10
"2139",15,22
"216936",22,13
"2176",7,22
"2189",20,22
"2560588",6,22
"2565304",16,22
"2570911",12,22
"2575361",15,22
"2894202",12,22
"2912628",22,15
"2923352",22,9
"2929512",18,22
"2943841",7,22
"29461",19,22
"2948936",7,22
"2951085",5,22
"2967302",22,13
"3027470",22,20
"305899",9,22
"393005",9,22
"412965",12,22
"43990",1,22
"45363",5,22
"46632",13,22
"478807",22,5
"488142",8,22
"513223",20,22
"54254",10,22
"55802",18,22
"56877",14,22
"671211",7,22
"739",17,22
"795748",12,22
"81459",12,22
"81466",10,22
"86331",11,22
"93929",5,22
"1070130",19,21
"1085647",21,13
"1244",20,21
"1346829",7,21
"138853",18,21
"1448857",15,21
"1476901",9,21
"1608357",8,21
"1614",20,21
"1636608",2,21
"1749074",15,21
"1750535",5,21
"1982879",3,21
"2027290",20,21
"2066024",16,21
"2109",14,21
"216964",21,15
"2261",9,21
"2320140",21,13
"2479393",2,21
"2601646",11,21
"2675773",21,7
"2681470",3,21
"2681987",21,18
"2704652",7,21
"2749962",5,21
"2800128",21,6
"2843732",6,21
"2845650",6,21
"28898",18,21
"2948781",5,21
"2955344",10,21
"2972775",5,21
"32025",13,21
"32257",6,21
"33056",19,21
"33926",20,21
"351745",2,21
"37692",9,21
"391036",8,21
"411486",14,21
"413889",5,21
"56426",6,21
"669502",16,21
"67575",8,21
"68298",21,9
"691437",20,21
"712361",8,21
"76629",21,15
"76887",6,21
"786",3,21
"79601",7,21
"994692",19,21
"1136535",5,20
"128944",13,20
"1316941",9,20
"1340830",6,20
"1449788",7,20
"1500960",19,20
"1501268",11,20
"1542963",12,20
"1623292",6,20
"1778262",9,20
"1778653",7,20
"1855646",7,20
"2024974",8,20
"212790",3,20
"216945",20,11
"251538",20,13
"2588449",6,20
"2609418",4,20
"2614801",10,20
"272774",8,20
"2731220",11,20
"2762326",20,0
"2792978",7,20
"2795384",16,20
"28045",3,20
"2805750",6,20
"2824673",13,20
"28258",11,20
"2831894",13,20
"2843775",20,1
"2845589",2,20
"2866384",20,18
"2937790",7,20
"29518",17,20
"2956026",8,20
"29561",20,17
"2983299",2,20
"305976",5,20
"3068305",8,20
"314343",4,20
"330922",20,13
"342949",3,20
"470150",3,20
"50052",16,20
"522485",15,20
"538220",20,20
"548914",5,20
"60480",12,20
"82986",20,0
"84107",6,20
"92402",6,20
"1109711",4,19
"1111760",19,18
"1113728",4,19
"111770",9,19
"114881",12,19
"1220717",10,19
"12914",6,19
"164452",19,16
"1660063",19,18
"171285",4,19
"1720343",19,8
"1775403",7,19
"1827285",19,15
"188709",9,19
"1921016",19,0
"1945657",2,19
"1982357",5,19
"1983736",6,19
"2025351",8,19
"2025360",12,19
"213116",15,19
"216963",8,19
"2177",13,19
"2191",5,19
"219745",9,19
"2215",4,19
"235559",12,19
"251540",13,19
"2675741",19,12
"2675792",19,11
"2697019",11,19
"2719231",19,5
"2745558",7,19
"2749994",6,19
"2751179",10,19
"2770788",19,12
"2778053",5,19
"2801918",12,19
"2816910",12,19
"2821409",19,3
"2885981",12,19
"2894203",19,4
"2940302",14,19
"2942997",17,19
"2946815",5,19
"2948610",7,19
"2953752",15,19
"2955888",3,19
"2956110",7,19
"2956389",2,19
"2956429",4,19
"2983208",18,19
"2991054",8,19
"2993618",8,19
"3019889",6,19
"3033391",8,19
"3034029",12,19
"3050259",7,19
"333965",15,19
"33865",17,19
"33993",5,19
"39777",19,17
"44011",6,19
"624",19,5
"74968",10,19
"86660",11,19
"912801",1,19
"931100",5,19
"954",10,19
"994696",14,19
"100177",18,11
"1129",9,18
"1195070",6,18
"1287640",6,18
"129726",16,18
"1299429",3,18
"1316444",1,18
"1338689",14,18
"134821",9,18
"1364",18,9
"1406512",6,18
"1408194",10,18
"1503929",4,18
"1505597",8,18
"153135",6,18
"1582",6,18
"1623288",11,18
"1656823",1,18
"1850254",18,15
"188711",4,18
"1903416",4,18
"191393",11,18
"1914195",18,1
"1983110",8,18
"2023057",12,18
"2037915",15,18
"2113",18,15
"213121",4,18
"214",9,18
"216946",17,18
"2186",18,14
"223919",18,11
"2289",4,18
"2419611",4,18
"2560509",6,18
"2582914",4,18
"2594495",12,18
"2656554",2,18
"2675787",5,18
"2733154",3,18
"2733215",1,18
"2733866",7,18
"2767877",8,18
"2775245",9,18
"2778051",6,18
"2778055",2,18
"2792977",5,18
"28109",18,8
"2812025",4,18
"2846389",11,18
"29324",13,18
"2944252",1,18
"2945587",5,18
"2948963",8,18
"2956318",4,18
"2956713",7,18
"2979330",9,18
"3037654",8,18
"3050333",8,18
"334715",15,18
"353851",18,13
"408956",6,18
"41675",18,17
"41980",5,18
"550542",6,18
"57037",15,18
"571800",5,18
"644524",4,18
"69656",17,18
"873191",16,18
"1006005",11,17
"1073987",5,17
"108080",17,5
"110163",15,17
"111955",14,17
"114627",2,17
"114883",9,17
"116598",17,5
"120577",7,17
"1330546",17,2
"1406197",2,17
"1410383",14,17
"1439319",17,14
"1471399",8,17
"1501226",17,2
"1516159",9,17
"157339",2,17
"164514",6,17
"1655500",11,17
"1674923",7,17
"172049",6,17
"1917441",9,17
"1921582",5,17
"1980936",5,17
"1982590",1,17
"1982897",2,17
"2003316",11,17
"2014742",14,17
"2024614",7,17
"2145",11,17
"2223",11,17
"2282148",2,17
"2283",9,17
"2303",6,17
"246273",3,17
"2590020",14,17
"2601122",12,17
"2675726",17,16
"2733170",7,17
"2733194",5,17
"2734236",4,17
"2734239",7,17
"2734240",7,17
"2734286",17,15
"2738852",17,17
"2839744",17,4
"2841063",7,17
"2845253",4,17
"2845655",5,17
"2895470",6,17
"292486",6,17
"2940297",13,17
"2944251",17,14
"2948773",7,17
"2955353",2,17
"295596",17,12
"2972784",17,17
"2984146",8,17
"2985648",2,17
"3035452",6,17
"3050282",1,17
"3051419",9,17
"347202",4,17
"36853",17,12
"370623",4,17
"386487",17,17
"39664",13,17
"401619",16,17
"405041",7,17
"444612",8,17
"712150",13,17
"72273",7,17
"103690",16,16
"115782",4,16
"1415657",7,16
"1462",16,10
"1538",1,16
"1576550",13,16
"1579506",11,16
"1636606",6,16
"1702170",16,4
"175304",16,7
"1758179",2,16
"1812112",9,16
"1871109",8,16
"1892254",3,16
"1921187",16,5
"194195",6,16
"1983117",4,16
"2024616",1,16
"2097",16,15
"2120",12,16
"2128",9,16
"2133",7,16
"223356",2,16
"246875",4,16
"2560298",1,16
"2560506",4,16
"2652803",14,16
"269258",11,16
"2715962",16,0
"2732590",11,16
"2733202",4,16
"2734065",14,16
"2734285",16,13
"2734291",2,16
"2748316",2,16
"2759660",10,16
"2759692",16,9
"2778060",12,16
"283699",16,9
"2847299",5,16
"2849865",16,4
"2932492",9,16
"2942452",7,16
"2948679",6,16
"2948731",3,16
"2948833",4,16
"2955352",3,16
"2955364",7,16
"2955567",7,16
"2955737",5,16
"2956702",5,16
"3003392",11,16
"3045841",16,1
"3047801",6,16
"3050267",2,16
"32049",12,16
"35789",16,10
"39778",16,14
"455364",16,9
"46239",13,16
"47874",6,16
"508451",11,16
"529881",13,16
"720",6,16
"769",6,16
"83557",16,14
"83560",4,16
"85991",8,16
"1089121",4,15
"1109712",3,15
"1198980",5,15
"1204537",4,15
"1316593",5,15
"136609",15,15
"1434042",15,5
"149715",2,15
"164451",6,15
"1690818",5,15
"1720323",9,15
"1775140",15,0
"1840297",4,15
"1887657",4,15
"1933220",6,15
"1963360",6,15
"201500",10,15
"2126929",7,15
"2172",10,15
"2287",13,15
"2487929",6,15
"2560492",6,15
"2588937",7,15
"2594496",15,11
"264691",14,15
"2656551",3,15
"2656761",15,10
"267375",10,15
"2704651",9,15
"2724470",5,15
"2732587",12,15
"2733115",3,15
"2733196",1,15
"2734264",5,15
"2734268",6,15
"2742601",15,14
"2742656",15,5
"2745562",15,14
"2751176",12,15
"2778916",7,15
"2799680",15,6
"2811778",13,15
"2816912",3,15
"2818469",15,10
"2843318",15,11
"2853158",5,15
"2885951",7,15
"2886822",1,15
"2892396",6,15
"2911527",15,12
"2929488",10,15
"2940491",0,15
"2955338",8,15
"29554",13,15
"2955754",2,15
"2979331",14,15
"2991940",2,15
"3049084",2,15
"3052213",15,1
"33994",9,15
"357441",15,3
"373543",15,4
"39768",5,15
"417127",6,15
"428411",2,15
"458197",15,11
"548913",5,15
"582419",15,14
"620",14,15
"634",3,15
"69896",7,15
"712310",5,15
"72293",4,15
"74700",11,15
"74969",15,9
"787",5,15
"846",4,15
"933",5,15
"10257",6,14
"10719",6,14
"1091",2,14
"1146875",4,14
"1188795",6,14
"1224749",11,14
"135858",14,12
"1435347",11,14
"1450761",14,8
"1498228",1,14
"152267",5,14
"1660073",8,14
"1720344",2,14
"1845000",3,14
"1857890",14,1
"1982747",6,14
"1983734",8,14
"2058133",10,14
"207244",14,10
"2130",12,14
"215578",13,14
"2162",6,14
"2170745",1,14
"2370",10,14
"2420313",14,3
"2487150",14,0
"2560502",4,14
"2586965",9,14
"2589986",8,14
"2591216",4,14
"2591217",4,14
"2608247",5,14
"2609251",1,14
"2613771",1,14
"2675789",14,14
"2675790",14,8
"2675796",3,14
"2681986",5,14
"2743575",7,14
"2745561",4,14
"2745563",10,14
"2792979",5,14
"2831893",10,14
"2834348",14,4
"2843444",14,0
"2843733",4,14
"2845590",4,14
"2873296",14,9
"2879149",13,14
"2911526",7,14
"2920934",14,0
"2924888",14,1
"2954097",2,14
"2955343",7,14
"2955597",7,14
"2956033",4,14
"2956431",1,14
"2956557",5,14
"2956707",3,14
"298656",3,14
"3003393",2,14
"3040676",5,14
"3047716",10,14
"3050348",4,14
"315393",11,14
"34095",6,14
"39478",8,14
"47835",7,14
"54259",5,14
"558016",4,14
"58050",11,14
"657323",10,14
"74349",2,14
"766224",10,14
"782",14,9
"79206",14,14
"836",5,14
"950",1,14
"1183412",7,13
"1194088",1,13
"1233460",4,13
"1234680",5,13
"1263",6,13
"135742",6,13
"142650",6,13
"1434099",4,13
"1505596",5,13
"1548417",1,13
"1564681",13,9
"1609559",10,13
"1612150",10,13
"1660074",8,13
"1674146",1,13
"1812111",13,12
"1813595",13,6
"186805",13,4
"186807",8,13
"186828",13,8
"1869339",5,13
"188710",4,13
"1921018",13,3
"2003370",13,11
"2035399",1,13
"2081051",4,13
"2083300",9,13
"2129",13,13
"216944",5,13
"230666",11,13
"235899",4,13
"2419948",2,13
"2419957",1,13
"2490853",3,13
"2502431",4,13
"2510522",1,13
"2607662",13,9
"261963",3,13
"2656546",4,13
"2661583",8,13
"2708348",1,13
"2715232",7,13
"2734276",4,13
"2734581",0,13
"2742677",13,8
"2768133",4,13
"2778067",2,13
"2836007",0,13
"2837485",13,1
"2846435",13,2
"2846436",8,13
"2887345",4,13
"2888526",13,1
"2910754",4,13
"2912630",13,3
"292833",9,13
"2929509",13,13
"2936912",6,13
"2946794",3,13
"2948855",2,13
"2955392",9,13
"2955413",5,13
"2955577",3,13
"2956344",8,13
"2956396",1,13
"2956432",5,13
"299583",5,13
"3047431",13,0
"3050243",8,13
"3050261",5,13
"3050304",10,13
"3071081",13,10
"31899",7,13
"353852",7,13
"385025",2,13
"447467",4,13
"448181",4,13
"680118",6,13
"712623",13,6
"717609",12,13
"754514",4,13
"754515",6,13
"781",13,10
"83556",6,13
"87791",4,13
"88916",6,13
"893",3,13
"1100043",7,12
"120682",12,8
"1267277",12,0
"1302411",4,12
"1348611",1,12
"1377",12,12
"1457153",10,12
"1495331",0,12
"1522127",5,12
"1586715",2,12
"1633874",7,12
"1643513",4,12
"1659192",12,8
"1676142",8,12
"1703250",12,8
"171282",12,12
"1858563",3,12
"1890422",1,12
"191291",2,12
"1941347",12,0
"196118",7,12
"1982076",1,12
"1982102",2,12
"1982151",3,12
"1985178",12,2
"1993872",3,12
"2033844",6,12
"2079134",0,12
"2079570",4,12
"2133959",6,12
"2169812",4,12
"2203895",3,12
"2259",5,12
"2265",4,12
"2528203",6,12
"2560261",2,12
"2560484",12,12
"2563662",5,12
"2599847",0,12
"2675776",12,12
"2686014",6,12
"2686228",2,12
"2719988",12,10
"2726117",11,12
"2734140",12,2
"2734225",3,12
"2742678",12,1
"2746232",8,12
"2748871",2,12
"2776868",7,12
"2785630",8,12
"279006",2,12
"2810070",5,12
"2831895",11,12
"2843366",2,12
"2845591",3,12
"2850492",12,2
"2861801",12,0
"2875710",12,0
"2905879",5,12
"292461",12,12
"2927284",3,12
"29292",10,12
"2929515",12,11
"2942894",12,11
"2946813",4,12
"2948866",0,12
"2948917",7,12
"2955309",7,12
"2955340",7,12
"2955349",6,12
"2955374",12,1
"2955378",2,12
"2955428",2,12
"2955565",5,12
"2955566",3,12
"2955568",3,12
"2955862",4,12
"2955917",2,12
"2956029",4,12
"2956056",3,12
"2956122",6,12
"2956316",1,12
"2956533",5,12
"2956682",2,12
"2967301",5,12
"299568",2,12
"3021405",9,12
"3047865",1,12
"3050245",7,12
"3050254",7,12
"3050383",12,9
"323273",5,12
"392332",7,12
"45362",11,12
"46254",12,5
"48003",9,12
"510690",4,12
"54262",8,12
"543886",2,12
"56193",5,12
"563177",10,12
"57372",7,12
"62088",4,12
"648691",12,1
"65123",12,7
"65959",4,12
"664662",3,12
"669357",1,12
"69657",12,8
"728003",3,12
"807",5,12
"83555",5,12
"85011",3,12
"92713",6,12
"1179669",3,11
"1204525",6,11
"1217416",11,10
"1274351",8,11
"1305738",4,11
"141",3,11
"1433513",11,8
"1457141",10,11
"1474867",7,11
"155615",8,11
"1586713",1,11
"1621534",2,11
"1636603",0,11
"164516",11,6
"1703972",3,11
"1706372",6,11
"1737405",11,7
"186328",7,11
"189779",5,11
"1932881",4,11
"1937004",2,11
"1963026",11,5
"1980923",4,11
"1982745",1,11
"1983106",3,11
"1983119",1,11
"2049890",3,11
"213119",6,11
"2146",2,11
"2175",6,11
"2201427",4,11
"2419610",0,11
"2545800",5,11
"2560359",3,11
"2563669",5,11
"2594456",3,11
"2599870",2,11
"2665175",11,4
"2675797",6,11
"2733195",2,11
"2733220",2,11
"2734217",4,11
"2734243",2,11
"2734249",0,11
"2735321",2,11
"2740427",2,11
"2742625",11,5
"2765402",3,11
"2770776",6,11
"2834276",3,11
"2839759",11,3
"2843722",6,11
"2850078",11,2
"2883238",11,8
"2894335",4,11
"2906468",11,11
"2929157",9,11
"2940489",9,11
"2948939",11,6
"2955327",3,11
"2955592",1,11
"2956001",5,11
"2956015",5,11
"2956237",4,11
"2956319",4,11
"2991499",8,11
"2992843",3,11
"3019934",4,11
"3047366",1,11
"3050244",5,11
"3050295",4,11
"33042",5,11
"399726",9,11
"549779",1,11
"653940",7,11
"683846",8,11
"85108",0,11
"904",4,11
"929509",1,11
"93973",8,11
"1131316",5,10
"114880",7,10
"1157948",10,9
"1164882",8,10
"1193503",7,10
"1449781",3,10
"1514074",2,10
"1545702",6,10
"157673",4,10
"158898",1,10
"1589748",2,10
"1594731",6,10
"161213",6,10
"1706375",4,10
"171632",4,10
"1840303",1,10
"1843490",10,3
"1920749",10,9
"1937005",4,10
"1982560",4,10
"1993867",3,10
"2060094",3,10
"212",5,10
"2149",4,10
"224467",2,10
"225999",10,9
"2276",6,10
"236",4,10
"2419967",0,10
"2483794",4,10
"251542",5,10
"255248",10,2
"2560487",1,10
"2560500",1,10
"2560608",4,10
"2560792",7,10
"2563664",8,10
"2566012",3,10
"2589790",10,5
"2603260",1,10
"2654843",0,10
"2675794",5,10
"2678565",10,1
"2719987",10,8
"2734220",6,10
"2734279",7,10
"2734280",5,10
"2742655",10,0
