"","SRR4140275","SRR4140276"
"543886",10,14
"558016",14,14
"683846",14,8
"759620",14,14
"787",14,12
"83558",11,14
"933",12,14
"94694",14,14
"1070130",13,13
"1085647",13,10
"1109712",13,11
"111955",6,13
"1131316",6,13
"1186051",13,5
"1193503",13,12
"1329899",13,11
"1330545",13,6
"137732",13,11
"1406512",13,11
"1434046",13,8
"1476901",8,13
"1505596",13,6
"155615",5,13
"165096",13,11
"1656823",12,13
"1674923",13,12
"1703960",10,13
"1706372",13,11
"1737405",11,13
"1759399",13,3
"1812111",8,13
"1982590",13,0
"2005262",13,5
"2006671",13,6
"2120",13,10
"2123",13,7
"216937",13,12
"216946",13,10
"216963",8,13
"2172",13,8
"2269374",13,9
"2282148",8,13
"2304606",11,13
"2330",8,13
"242527",9,13
"2487150",1,13
"251535",13,8
"251538",9,13
"2560303",13,5
"2560407",7,13
"2590020",13,9
"2591118",11,13
"2599866",4,13
"2656761",13,8
"2666127",13,12
"267375",13,12
"269258",13,7
"2697019",13,10
"2719987",13,11
"2733152",9,13
"2733194",8,13
"2733208",5,13
"2733939",2,13
"2734263",8,13
"2734291",12,13
"2745563",13,11
"2768133",13,12
"2785630",9,13
"2801918",7,13
"2839759",13,4
"2843733",12,13
"2845589",9,13
"2845590",10,13
"2845651",13,8
"285729",9,13
"2866570",11,13
"2883998",13,6
"2884834",13,6
"2885951",13,11
"2894203",13,6
"29292",13,9
"293388",13,8
"2946819",13,13
"2955239",13,9
"2955413",11,13
"2955428",8,13
"2955566",13,11
"2955737",13,8
"2955893",13,6
"2955960",6,13
"2956084",0,13
"2956112",8,13
"2956533",6,13
"3026968",13,8
"3037457",13,0
"3037654",13,13
"3050245",10,13
"3050259",13,5
"33042",11,13
"353852",13,3
"392416",11,13
"412965",9,13
"42879",13,7
"45498",13,9
"512749",8,13
"550542",13,10
"57863",10,13
"582419",11,13
"712362",13,11
"712623",13,6
"717609",13,9
"72273",13,5
"775",13,3
"81466",9,13
"85108",13,12
"85701",13,13
"1111760",11,12
"114880",12,7
"114885",12,12
"1198980",9,12
"1224749",10,12
"12914",12,6
"1292",12,11
"1299429",6,12
"1305738",12,9
"1316444",12,7
"135858",12,9
"142650",12,9
"143",10,12
"149016",12,11
"150055",12,6
"1500960",12,5
"1524882",11,12
"155863",12,8
"160",12,12
"1655500",12,7
"1703250",12,6
"171285",12,5
"1761895",12,8
"1843491",12,9
"1848766",12,7
"1891280",12,12
"1935204",7,12
"1982108",10,12
"1982357",12,9
"1982567",11,12
"1983117",10,12
"2007306",12,9
"2023057",12,8
"2024616",12,8
"2058133",12,7
"2060094",12,4
"2081051",12,7
"2099",12,11
"2104",12,9
"2109686",12,2
"2138",12,10
"2162",12,9
"216942",12,12
"2170745",12,11
"227945",12,11
"238800",12,9
"2419",12,9
"2560298",12,5
"2560782",7,12
"2570468",8,12
"2582914",12,10
"2656554",12,9
"2662034",8,12
"2681469",12,9
"2732530",7,12
"2734243",12,11
"2734251",7,12
"2734280",12,9
"2734284",4,12
"2740427",12,7
"2749994",9,12
"2758906",5,12
"28045",4,12
"2811482",9,12
"2816910",12,1
"2840371",11,12
"2843722",11,12
"2861802",9,12
"2879149",11,12
"2894593",12,11
"2916633",8,12
"2920384",7,12
"29520",12,11
"2955339",12,3
"2955343",5,12
"2955513",5,12
"2955565",12,8
"29556",11,12
"2956030",12,10
"2956385",7,12
"2956702",11,12
"2964608",12,4
"3003392",12,4
"3004096",12,10
"301585",12,5
"3015952",12,2
"3047865",12,12
"3050311",3,12
"332157",8,12
"33964",12,8
"347202",12,10
"37665",12,7
"39478",12,12
"413889",12,7
"59748",12,6
"634",12,6
"634113",12,12
"64898",12,12
"653940",12,9
"669357",12,4
"671211",4,12
"781",12,11
"78526",3,12
"80850",12,10
"81852",12,9
"83560",12,7
"849864",3,12
"10719",9,11
"1085644",11,8
"1100891",11,8
"1109711",4,11
"1346",7,11
"134821",11,10
"1390132",1,11
"1432056",11,6
"145262",11,10
"1583100",11,8
"171282",11,6
"1720343",11,9
"1755682",11,10
"1778264",6,11
"1840297",10,11
"1903416",11,6
"1920110",11,5
"1923",11,11
"1925021",11,8
"1982560",11,11
"1982570",11,4
"1982746",11,6
"1982881",11,5
"1982902",11,6
"1982903",8,11
"1993872",11,11
"201828",11,9
"2025351",11,8
"2035399",11,4
"2107",11,11
"2112",11,6
"2133959",11,10
"2145",11,7
"215578",11,7
"216945",11,9
"224027",8,11
"224467",7,11
"2267",11,7
"229545",6,11
"2321114",11,11
"246273",9,11
"2502431",10,11
"2505970",7,11
"2560214",11,10
"2560492",11,10
"2560688",11,10
"2560783",5,11
"257758",11,6
"2591216",9,11
"2594456",11,11
"2609251",8,11
"2656550",10,11
"267890",6,11
"2681986",11,10
"2682455",11,6
"2686014",11,9
"2733196",11,10
"2734125",11,9
"2734242",11,8
"2734247",3,11
"2734261",11,9
"2734271",9,11
"2742195",11,10
"2742625",11,5
"2742677",11,3
"2743910",9,11
"2745558",11,7
"2749961",11,6
"2759692",11,8
"2766470",11,8
"2785123",10,11
"2795389",5,11
"2816912",11,2
"2832317",10,11
"2834378",11,8
"2843389",6,11
"2843732",11,5
"2846050",11,4
"2867247",11,10
"2887345",11,5
"2894587",11,1
"2910754",9,11
"2911527",11,10
"2923364",8,11
"2948705",11,1
"2948731",10,11
"2955346",11,11
"2955353",8,11
"2955842",11,4
"2955942",8,11
"2956318",10,11
"2956432",11,9
"2956476",11,3
"2967302",10,11
"2984146",6,11
"299568",10,11
"299583",11,11
"3047786",8,11
"3050258",3,11
"31984",6,11
"323273",11,10
"324079",11,11
"33991",11,10
"351745",11,10
"362837",11,7
"373543",11,2
"408956",8,11
"417127",11,8
"444163",9,11
"459532",0,11
"477967",11,2
"50052",6,11
"522485",11,11
"53953",11,6
"554406",11,10
"558314",7,11
"56811",11,8
"67760",11,4
"712150",9,11
"754516",11,8
"77608",11,10
"904",11,9
"931100",11,9
"951",11,7
"1089121",6,10
"109232",5,10
"110163",10,9
"1145276",6,10
"1218495",10,6
"1233873",10,10
"1244",10,8
"1301915",10,8
"1343",10,9
"1377",9,10
"1414737",3,10
"1434099",10,8
"1495331",10,8
"1548417",2,10
"1586715",10,8
"158898",10,9
"161213",6,10
"1643512",10,6
"1654388",10,9
"174708",2,10
"1785996",4,10
"1827481",10,5
"1848399",5,10
"1858563",10,7
"186828",10,4
"1890450",10,7
"1933220",10,10
"194195",10,7
"1980944",10,8
"1982557",10,8
"1982883",10,8
"2107999",7,10
"2109",10,4
"2110",10,7
"211464",10,5
"2124",10,5
"2133",10,3
"213421",9,10
"2137",7,10
"2143",9,10
"216934",10,7
"2170239",10,8
"2203895",8,10
"225842",7,10
"225999",9,10
"2267655",10,9
"230709",10,9
"2419772",9,10
"2419842",9,10
"2485839",10,7
"2529843",10,5
"2545797",4,10
"2560359",10,9
"2560505",10,8
"2560592",2,10
"2560848",7,10
"2563668",5,10
"2565781",9,10
"2571246",10,8
"2586965",3,10
"2598453",10,8
"2607662",10,4
"261963",9,10
"2652803",9,10
"267",10,7
"2675797",1,10
"2686210",10,7
"2726117",10,3
"2733153",8,10
"2733195",8,10
"2734065",4,10
"2734238",5,10
"2734581",10,6
"2735723",10,10
"2742655",4,10
"2742673",10,4
"2745561",6,10
"2756107",10,6
"2785913",10,4
"2792084",10,9
"2799495",10,5
"2803850",8,10
"2811503",8,10
"2843366",6,10
"2843726",10,5
"2843793",10,3
"2910589",10,3
"292461",10,9
"2927281",5,10
"2939127",10,7
"294671",10,9
"29553",7,10
"2955345",10,6
"2955377",10,6
"29555",10,7
"2955572",10,5
"2955753",3,10
"2956025",9,10
"2956056",10,10
"2956059",10,8
"2956116",6,10
"2956120",4,10
"2956191",10,3
"2956314",2,10
"2956319",6,10
"2956396",10,9
"2956440",7,10
"2956577",10,5
"2956580",4,10
"3026425",10,3
"3035288",10,6
"3047868",9,10
"3050136",10,2
"3058374",10,8
"315358",10,5
"362534",10,5
"401619",6,10
"413888",7,10
"45361",8,10
"45362",10,4
"45363",10,9
"46354",10,6
"51668",6,10
"573569",10,1
"624186",10,6
"630749",10,5
"657323",6,10
"712310",6,10
"728003",10,7
"754514",7,10
"83557",10,8
"84599",10,8
"86331",10,7
"893",10,6
"92400",10,9
"93973",10,5
"944547",10,5
"114627",9,3
"114881",8,9
"1164882",9,8
"119164",4,9
"120682",8,9
"1234680",9,7
"1329200",9,2
"135727",4,9
"137779",5,9
"1390119",9,2
"1514074",8,9
"1589748",9,8
"1609559",8,9
"1648",9,8
"167957",9,5
"171288",9,7
"179237",5,9
"1805459",4,9
"1902136",9,2
"1903686",8,9
"191291",9,4
"1937004",9,9
"1967783",9,5
"1982368",9,4
"1982562",8,9
"1982879",7,9
"2024979",9,3
"2053669",3,9
"2058174",9,8
"207921",5,9
"2083300",9,6
"2097",8,9
"2129",9,6
"216427",7,9
"2175",9,4
"2206",9,6
"2261",9,4
"2265",9,8
"2287",7,9
"229155",6,9
"2419968",9,0
"2490853",7,9
"251540",9,7
"2517899",9,4
"2560360",2,9
"2560388",9,9
"2560487",8,9
"2560700",9,6
"2560784",5,9
"2571252",9,3
"2576356",9,1
"2578113",9,6
"2582419",3,9
"2653271",9,3
"2656546",9,5
"2675794",9,9
"2686228",9,8
"2704652",9,5
"2709390",9,6
"2715232",9,4
"271881",9,4
"2719231",9,3
"2733215",9,8
"2734189",3,9
"2734221",6,9
"2734272",9,4
"2735",9,4
"2742657",9,2
"2746072",6,9
"2746232",9,4
"2770776",6,9
"279280",9,9
"279383",1,9
"2794998",9,1
"2810348",9,7
"2831893",8,9
"2832315",6,9
"2834276",9,3
"283699",9,5
"2843841",9,1
"2844675",3,9
"2848886",9,7
"2853158",9,7
"2859633",9,6
"2866384",9,9
"2885974",9,6
"2885983",5,9
"2886822",8,9
"2913506",9,1
"2927284",9,9
"2929509",9,7
"2933293",9,7
"2933796",9,9
"2939131",1,9
"2939492",9,8
"2946160",9,6
"2948926",9,6
"29501",9,5
"2954081",9,3
"2955309",4,9
"2955317",9,5
"2955342",6,9
"2955514",6,9
"2955575",9,6
"2955710",9,2
"2955994",9,8
"2956000",9,6
"2956200",2,9
"2956315",9,4
"2956377",9,3
"2972784",9,6
"2985648",9,9
"298656",9,4
"2993937",9,8
"3003393",9,8
"3035514",9,2
"3039426",9,0
"3047366",7,9
"3050281",6,9
"3050301",9,6
"3058373",7,9
"3059992",4,9
"315393",9,5
"31899",7,9
"32069",9,7
"33992",9,6
"34064",9,8
"353851",9,9
"35773",9,7
"359407",9,4
"385025",7,9
"39768",9,9
"428411",8,9
"44822",6,9
"50339",7,9
"508451",7,9
"53558",5,9
"547987",6,9
"563177",9,9
"621376",9,5
"624",9,2
"644281",6,9
"680118",9,7
"682314",9,6
"74700",9,4
"74968",6,9
"754517",9,6
"83556",8,9
"929509",9,9
"985052",3,9
"10704",8,6
"1116375",8,7
"1129771",7,8
"1146875",6,8
"1179669",5,8
"1183377",8,7
"1195075",1,8
"1211644",1,8
"123",8,7
"1233460",2,8
"126738",8,6
"136241",8,4
"1378",3,8
"1390131",8,6
"141391",1,8
"1458492",3,8
"1463809",8,3
"1539298",5,8
"157673",8,7
"1586713",8,5
"160795",8,2
"171279",8,8
"1750719",8,5
"1819736",6,8
"1845000",8,7
"1854574",4,8
"1868794",5,8
"1903056",8,4
"1920107",8,6
"1982098",8,8
"1982888",2,8
"1983119",8,7
"1983751",4,8
"1993867",7,8
"2049890",8,3
"205870",3,8
"2066491",8,8
"2079570",8,8
"2108123",8,6
"213119",8,7
"213465",8,7
"2136",8,8
"2146",8,6
"2163016",6,8
"216933",8,2
"216935",8,4
"216944",8,7
"216964",8,5
"2187",8,7
"2201427",8,5
"2215",8,7
"227979",8,1
"2280",4,8
"2283",3,8
"2301",8,4
"2320140",5,8
"2337",8,5
"2341050",8,1
"234831",6,8
"2419609",5,8
"2419611",6,8
"2420",5,8
"2560495",8,1
"2560506",5,8
"2560608",8,7
"2560611",8,7
"2565509",8,4
"2571250",8,6
"2588512",4,8
"2590021",8,0
"2594495",7,8
"2599847",6,8
"2599870",8,5
"2601122",5,8
"2608247",8,5
"2610896",8,8
"2663241",5,8
"2675774",8,2
"2675787",8,6
"267888",8,8
"2686235",2,8
"2732368",4,8
"2734089",8,5
"2734214",8,5
"2734220",6,8
"2734222",8,6
"2734241",3,8
"2734250",8,7
"2734253",8,1
"2734255",8,4
"2734286",3,8
"2762410",6,8
"2766982",8,3
"2767886",5,8
"279006",6,8
"281",7,8
"2810196",8,5
"2819099",4,8
"2819619",8,4
"2822847",8,8
"2843897",8,5
"2844661",2,8
"2846436",8,4
"2848881",3,8
"288793",8,5
"2894335",8,4
"2906468",2,8
"2910755",8,7
"2912654",8,1
"2929515",8,2
"2948726",8,6
"2948808",6,8
"2951084",8,8
"2954102",8,8
"2955318",8,8
"2955391",5,8
"29554",1,8
"2955755",7,8
"2955878",4,8
"2955894",8,1
"2955963",8,5
"2955979",8,7
"2956042",8,6
"2956090",8,3
"2956210",4,8
"2956398",8,6
"2956401",8,8
"2956433",3,8
"2956441",8,1
"2956443",5,8
"2956537",5,8
"2956682",8,7
"2993656",5,8
"3019889",8,6
"3047716",5,8
"3047752",2,8
"3058433",3,8
"33037",8,6
"33055",8,4
"338644",8,5
"37692",8,3
"430531",8,5
"451514",8,4
"497724",8,8
"53435",8,3
"53444",8,7
"663275",3,8
"69656",8,6
"69896",8,5
"712368",8,3
"74969",8,3
"754515",8,5
"83171",8,8
"90426",6,8
"950",7,8
"1034114",2,7
"10358",5,7
"10375",7,5
"108080",7,5
"108150",7,7
"1109716",5,7
"1109717",7,5
"114185",7,4
"1178537",6,7
"1179817",3,7
"1184396",5,7
"120576",6,7
"120577",4,7
"1301279",7,0
"1330546",4,7
"1345117",7,4
"142649",4,7
"1434042",2,7
"1450761",7,2
"1501269",7,4
"150340",2,7
"1582879",7,5
"1621534",1,7
"1623290",7,0
"1636603",7,3
"1647473",7,3
"1658781",3,7
"1660074",3,7
"171632",7,6
"1778601",4,7
"1779134",3,7
"180170",1,7
"1815972",7,3
"1835721",7,5
"186328",7,6
"1869285",7,3
"1904",3,7
"1911587",7,3
"1921526",7,1
"1955558",7,0
"196118",4,7
"1964448",4,7
"1980925",7,1
"1982571",7,6
"1982755",6,7
"1982882",5,7
"1982889",5,7
"1983120",7,2
"1985183",7,0
"1993879",2,7
"2005060",7,4
"2005520",7,6
"203491",7,5
"2060307",7,4
"2072025",4,7
"2079134",7,6
"2079596",3,7
"2111",7,5
"212",7,6
"2126929",6,7
"216936",7,3
"2169536",7,3
"2169652",5,7
"2169812",5,7
"2180",4,7
"2182400",7,3
"223785",7,0
"225588",3,7
"2267618",7,2
"227470",7,0
"2336",1,7
"2382163",7,7
"2419610",7,5
"2560134",2,7
"2560493",7,6
"2560514",7,6
"2560589",2,7
"2560683",2,7
"2563662",7,7
"2563669",7,3
"2597167",7,4
"2607407",3,7
"264691",7,6
"2661583",7,6
"2675793",7,7
"2675796",7,6
"2682456",7,6
"2723402",7,6
"2731207",1,7
"2731208",7,4
"2733171",5,7
"2734217",7,7
"2734230",7,6
"2734246",1,7
"2734249",6,7
"2734277",7,6
"2734281",7,7
"2743575",7,6
"2745562",7,3
"2759392",7,2
"2759662",7,7
"2776856",7,6
"2782229",7,3
"2806008",7,5
"2813165",0,7
"2829498",7,7
"2843318",7,1
"2843355",2,7
"2843385",2,7
"2843421",5,7
"2843450",7,5
"2843896",3,7
"2850492",7,3
"2870563",7,3
"2883075",6,7
"2885973",7,7
"2886031",7,1
"289201",7,4
"2894293",3,7
"2905879",7,7
"2923352",7,7
"2948771",6,7
"2948873",7,7
"29518",5,7
"2955337",7,3
"2955496",7,2
"2955574",4,7
"2955724",6,7
"2955862",6,7
"2955917",7,4
"2955983",7,4
"2956029",6,7
"2956055",7,7
"2956119",4,7
"2956132",2,7
"2956196",7,4
"2956316",7,7
"2956326",7,4
"2956475",7,4
"2956559",7,2
"2956578",7,4
"2956638",2,7
"2956641",2,7
"2956655",7,4
"2956662",5,7
"2967301",7,7
"2992805",5,7
"3047354",7,2
"3047737",7,6
"3048338",3,7
"3050319",6,7
"3050345",6,7
"3052000",1,7
"3078438",7,6
"31977",3,7
"35791",4,7
"381899",6,7
"391036",5,7
"400947",7,6
"409316",6,7
"44449",6,7
"45654",7,4
"46239",5,7
"47251",7,6
"48003",4,7
"538220",6,7
"540068",7,4
"54259",4,7
"549779",7,5
"570266",4,7
"701045",6,7
"720",7,7
"766894",7,6
"76860",7,7
"86840",7,6
"873191",7,6
"88916",7,6
"925984",7,0
"939",3,7
"1006005",6,6
"112040",5,6
"1183410",2,6
"1193515",6,4
"1194088",4,6
"1211282",6,3
"1273748",6,2
"1348611",6,5
"1390116",2,6
"141",2,6
"1433513",6,5
"1465751",6,0
"1471398",6,6
"1501348",4,6
"1518149",6,4
"1570339",6,3
"164516",6,5
"1647470",6,5
"1647471",6,5
"1660076",6,1
"1697349",6,1
"1701853",5,6
"1720344",6,6
"1737406",6,0
"1821559",4,6
"1840239",6,6
"1898474",6,1
"1929477",3,6
"1972867",6,6
"1982236",6,3
"1982369",1,6
"1982745",6,6
"1982751",6,5
"1983108",1,6
"1983118",6,5
"1983742",6,6
"1983750",5,6
"1985182",6,2
"2003504",3,6
"2009331",6,0
"2015370",6,0
"2083214",6,5
"2113",4,6
"2115",5,6
"2169613",6,1
"2169730",2,6
"2169731",3,6
"2169910",5,6
"2170042",6,1
"2170091",6,2
"219745",6,6
"2212850",6,3
"223919",6,5
"225143",6,4
"2419963",2,6
"2483367",4,6
"2510522",6,5
"251749",6,4
"255527",5,6
"2560150",2,6
"2560261",2,6
"2560387",6,2
"2560406",3,6
"2560500",6,5
"2563664",2,6
"2589790",6,5
"2591226",2,6
"2593335",6,1
"2601574",6,5
"2601632",1,6
"2601695",4,6
"2603260",6,6
"2603820",5,6
"2652879",4,6
"2675780",6,4
"2675785",6,4
"2675789",4,6
"2675791",2,6
"2675792",5,6
"2675795",6,5
"2683680",6,5
"2692624",6,1
"2704034",4,6
"2713263",1,6
"2733220",6,6
"2733331",0,6
"2733946",6,1
"2734160",1,6
"2734258",6,6
"2734285",4,6
"2734289",0,6
"2742675",6,4
"2743404",2,6
"2767353",6,2
"2767577",4,6
"2767878",6,5
"2767885",6,6
"2767893",6,1
"2772432",6,5
"2776839",6,2
"2796140",5,6
"2836007",6,6
"2843403",4,6
"2843724",3,6
"2843725",3,6
"2843729",6,5
"2844019",6,3
"2844671",3,6
"2845108",6,1
"2846044",5,6
"2856180",5,6
"2861801",3,6
"2863583",4,6
"2866193",1,6
"288",3,6
"2925837",6,6
"2930315",3,6
"2931039",6,3
"2944951",6,5
"2945587",6,6
"2948833",3,6
"2948866",3,6
"2951104",5,6
"2955324",5,6
"2955406",1,6
"2955573",4,6
"2955577",5,6
"2956082",4,6
"2956092",3,6
"2956095",6,5
"2956109",2,6
"2956121",4,6
"2956235",5,6
"2956238",6,6
"2956310",4,6
"2956344",5,6
"2956437",4,6
"2956477",5,6
"2956531",1,6
"2956535",6,4
"2956560",3,6
"2956635",2,6
"2956700",3,6
"2975532",6,2
"2976237",2,6
"2981578",6,2
"2992243",5,6
"3018276",2,6
"3025755",6,5
"3030529",6,2
"3047352",2,6
"3047355",4,6
"3047794",6,4
"3050272",6,4
"3050282",6,6
"3050321",6,6
"310769",6,2
"32014",6,5
"342409",1,6
"35762",6,3
"43687",6,3
"44746",6,6
"455364",6,4
"47834",6,4
"47835",5,6
"485256",2,6
"51364",6,2
"51365",6,5
"515417",6,4
"54526",2,6
"56146",5,6
"56635",1,6
"62088",6,3
"65123",3,6
"665097",6,0
"706422",6,1
"76887",6,6
"83554",1,6
"85011",6,3
"868",3,6
"907197",6,3
"92401",6,5
"10486",5,0
"10506",5,2
"10509",5,2
"108015",2,5
"1089135",5,4
"1109713",3,5
"1146873",1,5
"1157947",5,0
"1160795",0,5
"1211641",4,5
"122866",5,2
"1273699",0,5
"130369",4,5
"1340709",5,1
"134375",1,5
"1415145",5,1
"1420727",4,5
"1527513",2,5
"1545835",5,1
"1564681",5,2
"1565532",5,4
"1603038",4,5
"1623278",5,4
"1623283",4,5
"1623289",3,5
"1643949",5,2
"1643950",5,3
"1674146",5,2
"1702238",5,4
"1706375",3,5
"1712675",5,4
"1740",4,5
"1785960",1,5
"181083",3,5
"1838072",4,5
"186827",5,2
"1871321",0,5
"1892254",5,5
"189779",4,5
"1918540",5,0
"1921713",5,5
"1970189",5,2
"1980948",4,5
"1982086",5,5
"1982095",5,3
"1982225",1,5
"1982365",4,5
"1982374",5,1
"1982918",5,1
"1983116",5,2
"1983735",5,4
"1984776",3,5
"1984781",1,5
"1984783",3,5
"2024265",3,5
"2033844",3,5
"2049886",5,2
"2079257",5,4
"2105",5,2
"2149",5,4
"2163605",3,5
"2169611",5,4
"2169657",5,1
"2171497",5,2
"2171499",3,5
"2171500",4,5
"221065",5,2
"2259647",3,5
"2259883",2,5
"2375",0,5
"2419948",5,3
"2419952",3,5
"2423",5,2
"244310",5,4
"2490633",4,5
"2509662",5,3
"2509666",5,3
"2518322",5,5
"2518495",5,5
"2528203",5,3
"2560158",5,1
"2560220",5,3
"2560334",1,5
"2560499",5,5
"2560511",2,5
"2560590",5,3
"2560591",5,3
"2560625",2,5
"2560802",5,4
"2560847",5,5
"2565304",5,5
"2565372",2,5
"2566012",4,5
"2591214",5,2
"2594458",2,5
"2606912",5,3
"2652405",2,5
"2652880",5,0
"2661587",5,1
"2663019",5,3
"2675101",5,3
"2675741",5,1
"2675773",3,5
"2675779",5,3
"2675781",5,4
"2675786",4,5
"2675790",5,3
"2678565",5,5
"2686378",5,4
"2699396",5,5
"2704035",2,5
"2704413",5,0
"2708110",5,2
"2713258",0,5
"2733348",2,5
"2733590",5,5
"2733591",3,5
"2733596",5,5
"2733892",5,0
"2733922",2,5
"2734158",5,1
"2734190",2,5
"2734203",5,2
"2734216",2,5
"2734219",5,5
"2734252",5,4
"2734571",1,5
"2739834",5,2
"2740298",5,2
"2759705",4,5
"2762329",2,5
"2766781",5,0
"2782213",5,3
"2782653",5,3
"2785910",3,5
"2795692",5,2
"2800128",5,4
"2805839",3,5
"28109",2,5
"2813673",5,1
"28321",5,4
"2832319",4,5
"2834348",5,5
"2839744",1,5
"2842852",5,0
"2843352",4,5
"2843381",4,5
"2843625",5,3
"2844018",3,5
"2844665",4,5
"2845093",1,5
"2845593",3,5
"2846398",4,5
"2846689",5,1
"2849666",5,5
"2883238",4,5
"2886042",5,1
"2896845",5,3
"2899077",1,5
"2929157",5,3
"2940491",3,5
"2942480",5,2
"2953997",5,1
"2954019",5,2
"2954031",5,3
"2954053",0,5
"2955228",5,2
"2955326",4,5
"2955332",5,0
"2955390",5,4
"2955539",5,2
"2955676",5,1
"2955840",5,3
"2955845",4,5
"2955880",3,5
"2955887",2,5
"2955890",1,5
"2955961",5,4
"2956031",3,5
"2956044",5,2
"2956057",4,5
"2956087",5,4
"29561",2,5
"2956126",4,5
"2956136",5,3
"2956192",5,2
"2956309",5,3
"2956311",5,4
"2956358",5,5
"2956367",5,2
"2956571",5,3
"2956573",5,2
"2956637",0,5
"2956656",5,0
"2956657",5,4
"2956689",5,3
"2956692",1,5
"2956711",1,5
"2956712",5,5
"2989727",5,4
"3034648",5,4
"3047383",1,5
"3048181",5,1
"3048336",2,5
"3050270",3,5
"3050299",3,5
"3050332",5,3
"3050347",5,5
"3074130",5,4
"307466",5,4
"324078",5,3
"327511",5,2
"345201",3,5
"358023",3,5
"36855",5,4
"39640",3,5
"399726",5,3
"404583",2,5
"458639",0,5
"465797",2,5
"47589",1,5
"478807",3,5
"526525",4,5
"545123",4,5
"570156",3,5
"57372",5,4
"59277",5,4
"599",5,4
"62099",5,1
"664662",5,1
"69655",3,5
"710648",3,5
"73780",1,5
"745410",4,5
"747763",3,5
"82986",5,4
"830",5,3
"84023",3,5
"866790",1,5
"909930",5,3
"92402",5,5
"936902",4,5
"96942",5,4
"100177",4,3
"1034142",4,1
"1034152",4,4
"10454",4,3
"1051143",1,4
"106578",1,4
"10663",2,4
"1076630",1,4
"115987",1,4
"1165908",0,4
"116598",4,3
"1187849",4,1
"1235689",4,3
"1240483",3,4
"125593",4,4
"129954",2,4
"130308",3,4
"1329969",3,4
"1333713",4,4
"136609",4,1
"1389960",4,0
"142",4,2
"145263",1,4
"1458846",4,2
"1468409",4,4
"149715",4,4
"152297",2,4
"1538",3,4
"1567466",4,1
"1569353",1,4
"1586712",4,0
"1612150",2,4
"1623301",4,2
"1636182",4,4
"1643948",2,4
"1647472",4,4
"1703970",4,3
"1718166",2,4
"175304",4,2
"1775248",4,0
"1798221",4,2
"1813595",4,2
"1815969",2,4
"1839785",4,2
"1843490",4,2
"1848580",3,4
"190062",2,4
"190065",4,2
"1903266",1,4
"1905288",4,1
"1917232",0,4
"1917441",4,3
"1920749",1,4
"1920762",4,2
"1923422",4,1
"1930557",1,4
"1945582",2,4
"1966265",4,4
"1971488",4,2
"197614",4,4
"1980926",4,2
"1980937",1,4
"1982085",1,4
"1982093",4,0
"1982148",3,4
"1982251",4,1
"1982373",1,4
"1982891",0,4
"1982892",2,4
"1983107",4,1
"1985180",4,1
"1985736",2,4
"1986018",4,0
"1986019",0,4
"1993630",4,0
"1993631",1,4
"1993859",4,1
"1993863",1,4
"2006134",2,4
"2011078",1,4
"2029293",2,4
"2033437",1,4
"204456",3,4
"205879",3,4
"2082385",4,2
"2094720",4,3
"2134",3,4
"2169799",4,1
"2169811",4,2
"2169990",1,4
"2170099",4,4
"2182395",2,4
"2218618",3,4
"2282409",1,4
"231992",4,0
"233067",1,4
"2419957",3,4
"2490813",0,4
"2494525",4,1
"2497644",4,3
"2509787",2,4
"251542",3,4
"255248",2,4
"2560122",4,3
"2560139",4,0
"2560286",4,2
"2560300",3,4
"2560301",1,4
"2560435",1,4
"2560501",4,2
"2560507",1,4
"2560594",4,1
"2560628",4,1
"2560686",0,4
"2571247",4,2
"2578110",3,4
"2596974",4,3
"2599927",1,4
"262968",4,1
"2656530",4,2
"2663020",4,4
"2675776",4,4
"2675783",1,4
"267893",4,4
"2681861",3,4
"2697370",1,4
"2713260",4,2
"272136",1,4
"2725684",4,4
"273135",4,3
"2733334",1,4
"2733353",4,2
"2733354",3,4
"2733592",4,4
"2734031",4,2
"2734153",4,1
"2734188",4,3
"2734213",1,4
"2734228",4,0
"2734260",4,0
"2734282",4,1
"2734283",4,4
"2734583",4,1
"2749809",4,4
"2776851",3,4
"2776867",4,3
"2782652",4,3
"2785518",4,0
"2785531",4,4
"28070",4,3
"2829393",3,4
"2836011",0,4
"2843362",2,4
"2843400",3,4
"2843412",4,4
"2843414",4,0
"2843478",4,2
"2843721",2,4
"2843734",4,3
"2844071",2,4
"2844163",4,1
"2844669",0,4
"2845587",4,1
"2845588",4,2
"2845594",3,4
"2845596",1,4
"2845758",2,4
"2846046",1,4
"2846047",4,3
"2846200",4,0
"2846389",4,2
"2846396",4,1
"2859476",3,4
"2859488",4,0
"2859655",4,4
"286130",2,4
"2866192",2,4
"2869547",4,2
"2871520",4,0
"2871538",4,4
"288021",4,3
"2881426",4,3
"2886375",0,4
"2894788",4,1
"2909581",4,3
"291183",1,4
"2912630",0,4
"2914443",1,4
"2930259",4,4
"2943015",0,4
"2944392",4,4
"2946170",4,1
"2946834",4,3
"2948647",4,4
"2948807",4,1
"2954008",4,4
"2955325",4,1
"2955328",2,4
"2955348",4,4
"2955380",4,0
"2955403",1,4
"2955515",1,4
"2955537",2,4
"2955592",4,3
"2955764",2,4
"2955877",4,4
"2955913",0,4
"2955920",0,4
"2955956",4,0
"2955957",1,4
"2955962",4,3
"2955966",4,4
"2955989",4,0
"2956032",1,4
"2956043",1,4
