name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Saccharomycetales	4892	O	984	97	1081	0.00008
Schizosaccharomycetales	34346	O	45	0	45	0.00000
Ustilaginales	5267	O	2186	35	2221	0.00016
Malasseziales	162474	O	119	15	134	0.00001
Polyporales	5303	O	408	2	410	0.00003
Cantharellales	36064	O	66	2	68	0.00001
Agaricales	5338	O	53	1	54	0.00000
Tremellales	5234	O	114	24	138	0.00001
Peronosporales	4776	O	5510	378	5888	0.00044
Pythiales	121069	O	313	3	316	0.00002
