"","SRR5829600"
"2884874",30
"2895494",30
"2908651",30
"2934158",30
"2953657",30
"3020715",30
"3025672",30
"3050360",30
"311231",30
"33010",30
"37330",30
"381751",30
"55148",30
"563798",30
"570267",30
"59310",30
"627192",30
"658642",30
"710705",30
"75294",30
"84112",30
"96241",30
"1016987",29
"1092",29
"1128151",29
"114185",29
"1173297",29
"118126",29
"131111",29
"141391",29
"1436133",29
"1550733",29
"1561005",29
"1586713",29
"1679002",29
"169292",29
"181663",29
"186814",29
"1890",29
"1913654",29
"1914861",29
"1932669",29
"2079792",29
"2282148",29
"2495430",29
"2496028",29
"2496836",29
"2518370",29
"2559073",29
"2560132",29
"2576932",29
"2584944",29
"2598453",29
"2609254",29
"2653853",29
"2675099",29
"2678257",29
"2716227",29
"2732594",29
"2745509",29
"2751177",29
"2753607",29
"2785785",29
"28068",29
"28091",29
"2815358",29
"2831895",29
"2837956",29
"2845388",29
"2849641",29
"2853158",29
"2857060",29
"2906062",29
"2923352",29
"2999067",29
"300876",29
"3016096",29
"3026420",29
"304207",29
"3051614",29
"3064001",29
"322009",29
"342948",29
"461393",29
"49899",29
"555573",29
"577492",29
"60137",29
"66880",29
"739141",29
"85009",29
"1064539",28
"1150991",28
"138118",28
"1442551",28
"146785",28
"1513273",28
"157920",28
"1619308",28
"1680",28
"173860",28
"1751046",28
"1778",28
"1778263",28
"1778675",28
"181486",28
"1855652",28
"187878",28
"1913578",28
"1918720",28
"194197",28
"1971488",28
"199591",28
"2026187",28
"2129",28
"231455",28
"244566",28
"2509457",28
"256319",28
"2572921",28
"2650975",28
"2675774",28
"2675776",28
"2721244",28
"2726434",28
"2733488",28
"2734127",28
"273677",28
"2741953",28
"2770776",28
"2792979",28
"2845949",28
"2853163",28
"2864212",28
"2891210",28
"2893889",28
"2895559",28
"2909672",28
"2954078",28
"2956048",28
"2961571",28
"2961939",28
"3025670",28
"3047801",28
"3050331",28
"3052090",28
"307643",28
"320778",28
"332411",28
"334543",28
"362257",28
"374981",28
"419257",28
"431057",28
"483547",28
"487173",28
"640205",28
"650003",28
"680118",28
"762833",28
"80816",28
"85154",28
"93678",28
"1033854",27
"1141883",27
"1226757",27
"1227",27
"126673",27
"1331682",27
"1461582",27
"147206",27
"152142",27
"1532023",27
"1548548",27
"1572645",27
"1660083",27
"1661",27
"1718",27
"1750535",27
"1771309",27
"1777491",27
"1905847",27
"1924733",27
"1961362",27
"2033033",27
"2044467",27
"2081041",27
"2094151",27
"2111",27
"2420135",27
"2585118",27
"2597515",27
"2599641",27
"2606451",27
"2675780",27
"2683193",27
"2711328",27
"2722751",27
"2730847",27
"2734088",27
"2745482",27
"2745561",27
"2776706",27
"28113",27
"2840373",27
"2843987",27
"2847299",27
"2851540",27
"2855503",27
"2861750",27
"2895522",27
"2899133",27
"2907154",27
"2940299",27
"2946797",27
"2954083",27
"3003392",27
"3028314",27
"3034675",27
"3052667",27
"3057550",27
"309887",27
"336261",27
"355243",27
"35701",27
"370777",27
"421",27
"42684",27
"446372",27
"453783",27
"459472",27
"47886",27
"488",27
"520056",27
"54006",27
"546160",27
"55968",27
"58050",27
"59195",27
"722417",27
"781",27
"83614",27
"10261",26
"1076550",26
"1161942",26
"1166950",26
"1262452",26
"1378",26
"1385715",26
"146474",26
"1508451",26
"1508644",26
"152260",26
"1579979",26
"1586712",26
"162289",26
"1732180",26
"1743173",26
"1838286",26
"1855617",26
"1907",26
"1914233",26
"1915",26
"192843",26
"1936021",26
"1963025",26
"1968775",26
"1972134",26
"1974213",26
"1982042",26
"2022656",26
"2029986",26
"2049589",26
"2183582",26
"2292255",26
"2502979",26
"2562449",26
"2585717",26
"2663019",26
"2681861",26
"2724914",26
"273384",26
"2740515",26
"2746",26
"2747817",26
"2751189",26
"2829500",26
"2841283",26
"2842586",26
"2857058",26
"286802",26
"2878542",26
"2907205",26
"2932251",26
"2953752",26
"2954008",26
"2954085",26
"2956355",26
"2962672",26
"2970464",26
"2992242",26
"3015166",26
"33903",26
"358099",26
"387661",26
"39647",26
"401472",26
"404405",26
"50340",26
"638849",26
"650378",26
"65959",26
"680114",26
"75906",26
"766894",26
"81028",26
"86170",26
"10663",25
"1078471",25
"111769",25
"12232",25
"1274",25
"1286180",25
"1343",25
"1356852",25
"1590041",25
"1636617",25
"1643322",25
"1699622",25
"181487",25
"1827305",25
"1843210",25
"186189",25
"1870985",25
"1911587",25
"1917441",25
"1955558",25
"235",25
"242605",25
"2487276",25
"2518989",25
"2527691",25
"2527983",25
"2563669",25
"2582830",25
"2591635",25
"2598457",25
"2603215",25
"2609667",25
"2662261",25
"2666183",25
"267212",25
"2714934",25
"2734204",25
"2734570",25
"2749991",25
"2796470",25
"28028",25
"2822844",25
"2834819",25
"2843794",25
"2846779",25
"2861285",25
"28873",25
"2898581",25
"2933563",25
"2940300",25
"2954046",25
"2956240",25
"2956255",25
"2963127",25
"2991728",25
"3003271",25
"3004096",25
"3038927",25
"3039851",25
"3047794",25
"3049953",25
"3051998",25
"326523",25
"339617",25
"356852",25
"38301",25
"39688",25
"399726",25
"41980",25
"44822",25
"51671",25
"536044",25
"54299",25
"556499",25
"561184",25
"56636",25
"56812",25
"588898",25
"634157",25
"743009",25
"743836",25
"869806",25
"1050638",24
"1080068",24
"1178537",24
"1190451",24
"1391653",24
"1433513",24
"1442136",24
"1550241",24
"1604335",24
"1644056",24
"1800",24
"1821621",24
"1825023",24
"1860122",24
"1874630",24
"1909699",24
"1921086",24
"1922962",24
"1924732",24
"2041036",24
"2067960",24
"2079793",24
"215743",24
"2211108",24
"227942",24
"2282475",24
"2293571",24
"2508307",24
"2588449",24
"260364",24
"261825",24
"2676871",24
"2681983",24
"2686360",24
"2704467",24
"2736",24
"2761579",24
"2796140",24
"2819099",24
"2837506",24
"2846093",24
"2846435",24
"285578",24
"2871174",24
"2875948",24
"2885078",24
"2895480",24
"2939731",24
"2955579",24
"2992843",24
"3015156",24
"3018339",24
"3034648",24
"3038653",24
"3055079",24
"365617",24
"381899",24
"38305",24
"387343",24
"465797",24
"556288",24
"65058",24
"67581",24
"67780",24
"697331",24
"84292",24
"92245",24
"1032851",23
"103855",23
"116759",23
"1176536",23
"1178516",23
"1183411",23
"1268041",23
"1472345",23
"1496080",23
"149715",23
"157339",23
"1785128",23
"1798193",23
"1835254",23
"1839799",23
"1863",23
"1888308",23
"1923469",23
"1985688",23
"203263",23
"2044610",23
"2059884",23
"2069255",23
"2109913",23
"2355",23
"2496867",23
"2500132",23
"2500533",23
"2558361",23
"2560751",23
"2565782",23
"2575440",23
"2660750",23
"2718620",23
"2729423",23
"2734111",23
"2738983",23
"2763008",23
"2767893",23
"2813780",23
"2814293",23
"2822368",23
"2841302",23
"2867021",23
"2898793",23
"290399",23
"2913506",23
"2955233",23
"2955907",23
"2975049",23
"3016341",23
"302406",23
"3034022",23
"3048276",23
"3050320",23
"3060016",23
"33024",23
"330922",23
"379895",23
"404432",23
"446660",23
"485880",23
"53410",23
"535744",23
"54911",23
"580",23
"65123",23
"658644",23
"679318",23
"76892",23
"795665",23
"914150",23
"97393",23
"1041",22
"1111069",22
"120831",22
"1297617",22
"133926",22
"1357915",22
"1458425",22
"146017",22
"1522671",22
"1545702",22
"159191",22
"167375",22
"1675686",22
"1740262",22
"1796613",22
"1796620",22
"186532",22
"1868655",22
"1888",22
"1902245",22
"1913653",22
"1913979",22
"1930557",22
"1985254",22
"2020377",22
"2047767",22
"2080759",22
"214851",22
"214856",22
"2173831",22
"2203895",22
"2282738",22
"2303332",22
"2489213",22
"252307",22
"2528022",22
"2546350",22
"2560814",22
"2572577",22
"2604941",22
"2614442",22
"2697569",22
"2714935",22
"2734001",22
"2742598",22
"2743575",22
"274537",22
"2763068",22
"2773266",22
"2785909",22
"2789857",22
"2795031",22
"2796141",22
"28109",22
"2870346",22
"2895487",22
"2897335",22
"2956221",22
"2963434",22
"3002901",22
"3015163",22
"3020906",22
"3035288",22
"3035454",22
"3047831",22
"3048235",22
"3048346",22
"3052846",22
"316277",22
"345632",22
"35789",22
"35798",22
"358023",22
"370405",22
"411486",22
"413501",22
"43765",22
"538",22
"68232",22
"75291",22
"76123",22
"90245",22
"96495",22
"10358",21
"1094342",21
"110163",21
"1199245",21
"1295392",21
"1320552",21
"1442557",21
"1508224",21
"151081",21
"1609967",21
"161493",21
"1620392",21
"163604",21
"1637869",21
"164451",21
"164759",21
"1720526",21
"1725",21
"1826170",21
"1827195",21
"1855352",21
"1858609",21
"1914",21
"1932881",21
"2290922",21
"2419771",21
"2480625",21
"2494550",21
"2589797",21
"2599401",21
"2609253",21
"2652443",21
"2716812",21
"2725477",21
"2731680",21
"2733092",21
"2742639",21
"2745503",21
"2745519",21
"2749994",21
"2769351",21
"2785295",21
"2829815",21
"2836181",21
"2845403",21
"2851650",21
"2866381",21
"2866626",21
"2876194",21
"2878098",21
"2904252",21
"2908642",21
"2911495",21
"2930091",21
"2933797",21
"2953984",21
"2955725",21
"2962047",21
"2963940",21
"2991729",21
"2995154",21
"3023076",21
"302484",21
"3027470",21
"3047769",21
"3048338",21
"3050247",21
"3056937",21
"3075825",21
"312285",21
"33074",21
"33995",21
"35814",21
"360911",21
"38310",21
"396359",21
"450734",21
"463040",21
"484",21
"487184",21
"498846",21
"529884",21
"54914",21
"573569",21
"59932",21
"646637",21
"653940",21
"69223",21
"712270",21
"755175",21
"84565",21
"1038856",20
"106578",20
"107",20
"1133546",20
"120959",20
"1336806",20
"1353147",20
"1432056",20
"150203",20
"1520670",20
"1536772",20
"158080",20
"1628086",20
"1630135",20
"1666906",20
"1691904",20
"172043",20
"1769779",20
"1795043",20
"184917",20
"1903186",20
"1914471",20
"2044521",20
"2071710",20
"2094119",20
"214",20
"2169990",20
"2518994",20
"2529408",20
"2576928",20
"2582419",20
"2684405",20
"2708079",20
"2735317",20
"2749808",20
"2778052",20
"2781022",20
"2784880",20
"2811788",20
"2836432",20
"2840467",20
"2843793",20
"2844187",20
"2853258",20
"2879620",20
"2895476",20
"2926710",20
"2932245",20
"2936507",20
"2955291",20
"2968084",20
"2975441",20
"299146",20
"2994495",20
"2994951",20
"3022791",20
"3026192",20
"3049072",20
"3050341",20
"3052374",20
"310575",20
"319501",20
"33008",20
"33991",20
"34064",20
"36813",20
"376175",20
"38303",20
"39420",20
"47857",20
"481743",20
"505",20
"522259",20
"53522",20
"550542",20
"566",20
"572290",20
"60847",20
"664426",20
"706438",20
"70863",20
"71655",20
"75293",20
"865757",20
"882104",20
"886343",20
"920",20
"1194427",19
"122420",19
"1248727",19
"1302411",19
"1334193",19
"1349409",19
"137779",19
"1382237",19
"1442032",19
"1444770",19
"145262",19
"146827",19
"146922",19
"1508419",19
"1567404",19
"1573",19
"1577685",19
"1623302",19
"1764",19
"1839798",19
"1873698",19
"1877",19
"1896164",19
"1917158",19
"1924730",19
"1985292",19
"2040586",19
"2079791",19
"2108470",19
"213419",19
"2144175",19
"2264",19
"2419619",19
"2527775",19
"2528017",19
"2558174",19
"2558360",19
"2576919",19
"2596911",19
"2675726",19
"2675788",19
"2708301",19
"2708348",19
"273376",19
"2733866",19
"2742653",19
"2770772",19
"2782176",19
"2797167",19
"2812551",19
"2842350",19
"2864209",19
"2864213",19
"2886046",19
"2894079",19
"2894187",19
"2905566",19
"2925842",19
"29292",19
"2933290",19
"2955561",19
"2968831",19
"2976335",19
"2991545",19
"2996112",19
"3028878",19
"3031999",19
"3047353",19
"3047695",19
"3047764",19
"3050269",19
"3052224",19
"3057057",19
"33071",19
"35792",19
"37923",19
"43674",19
"470932",19
"486",19
"502682",19
"519081",19
"57494",19
"582680",19
"61434",19
"77698",19
"84156",19
"870",19
"888436",19
"1129704",18
"113",18
"1176145",18
"1176198",18
"121277",18
"1273",18
"1300",18
"1499308",18
"156978",18
"1581680",18
"1623305",18
"1634516",18
"1671680",18
"1686313",18
"1702170",18
"1710541",18
"1806891",18
"1849032",18
"1882918",18
"1893",18
"1940789",18
"1979527",18
"2016361",18
"2081042",18
"2081049",18
"2170005",18
"2177",18
"2200830",18
"2222",18
"2321115",18
"234828",18
"240865",18
"2490635",18
"2527982",18
"2598455",18
"2609257",18
"2653850",18
"2663121",18
"2675775",18
"2675779",18
"2689110",18
"2717374",18
"2719989",18
"2734126",18
"2734152",18
"2745495",18
"2749962",18
"2770551",18
"2775159",18
"2812000",18
"28152",18
"2829816",18
"2844013",18
"2854260",18
"2861801",18
"2863583",18
"2886044",18
"2886932",18
"2906474",18
"2937985",18
"2953749",18
"2954030",18
"2955549",18
"2956798",18
"2961574",18
"2965074",18
"2967300",18
"299308",18
"2996826",18
"3031408",18
"3047686",18
"3047777",18
"3051617",18
"3052550",18
"3052629",18
"3068640",18
"3075221",18
"357441",18
"361575",18
"362830",18
"37326",18
"388459",18
"40222",18
"437900",18
"47589",18
"47875",18
"502",18
"558537",18
"560555",18
"56112",18
"656",18
"675864",18
"702967",18
"70775",18
"720",18
"73044",18
"81475",18
"83558",18
"844",18
"847",18
"88190",18
"88724",18
"10260",17
"10266",17
"104102",17
"110662",17
"1375",17
"1435008",17
"1442556",17
"1547487",17
"157782",17
"1636618",17
"1643513",17
"1658671",17
"1675029",17
"1704044",17
"1805953",17
"1807790",17
"1835721",17
"1927",17
"1931275",17
"1932360",17
"1935379",17
"2015348",17
"2025808",17
"2077306",17
"2083214",17
"2174846",17
"2203204",17
"2233998",17
"2420306",17
"244582",17
"2500548",17
"2509787",17
"2529386",17
"2597660",17
"2605945",17
"2675778",17
"2703794",17
"2705439",17
"2705458",17
"2705472",17
"2714942",17
"2715678",17
"2733676",17
"2748760",17
"2813545",17
"2816956",17
"2822846",17
"2845436",17
"2867236",17
"2871694",17
"2886045",17
"28896",17
"2894790",17
"2895509",17
"2904120",17
"292486",17
"2939437",17
"2952527",17
"2964606",17
"2964670",17
"2971235",17
"2974552",17
"2986514",17
"300186",17
"3021710",17
"3047754",17
"3047867",17
"3048179",17
"3050282",17
"3064529",17
"328615",17
"337191",17
"35746",17
"365150",17
"390989",17
"407217",17
"444",17
"444597",17
"44750",17
"45663",17
"46355",17
"553814",17
"55395",17
"558541",17
"574697",17
"66374",17
"712435",17
"76862",17
"769",17
"81479",17
"83554",17
"83986",17
"857252",17
"10286",16
"1073",16
"119981",16
"1204525",16
"1232575",16
"1234606",16
"123899",16
"1302308",16
"1381133",16
"1460244",16
"1495650",16
"1506334",16
"1508228",16
"152682",16
"159183",16
"1683",16
"1729695",16
"1761794",16
"1911006",16
"1912795",16
"1926494",16
"1930274",16
"1932",16
"1982246",16
"200452",16
"2053832",16
"2094259",16
"2100760",16
"215689",16
"2202254",16
"2219217",16
"2237",16
"227319",16
"2283483",16
"2479547",16
"2489010",16
"2505979",16
"2560839",16
"2565914",16
"2583822",16
"2653857",16
"2654238",16
"2662361",16
"2663020",16
"2665643",16
"2675713",16
"2682455",16
"2684469",16
"2714355",16
"2735554",16
"2736649",16
"2742136",16
"2749906",16
"2762328",16
"2782167",16
"2794344",16
"2841925",16
"2857077",16
"2864101",16
"2867408",16
"2870840",16
"2872646",16
"2895472",16
"2895475",16
"2898796",16
"2918899",16
"293",16
"2943498",16
"2946170",16
"2955533",16
"2955861",16
"2969431",16
"2971912",16
"3018036",16
"3019889",16
"3019968",16
"3035470",16
"3035514",16
"3036374",16
"3046670",16
"3047749",16
"3047795",16
"3047828",16
"3057176",16
"327511",16
"338190",16
"33941",16
"35790",16
"376170",16
"394964",16
"409290",16
"53457",16
"54120",16
"67282",16
"694009",16
"78258",16
"83556",16
"901",16
"92644",16
"94624",16
"103690",15
"1038928",15
"1042",15
"1050",15
"1105204",15
"1236046",15
"1245526",15
"1307763",15
"1465751",15
"158627",15
"1592576",15
"161879",15
"1664560",15
"1712675",15
"1805952",15
"1841249",15
"1907662",15
"1920",15
"1922832",15
"1930593",15
"1930622",15
"1960",15
"1980928",15
"2005509",15
"2021971",15
"2026885",15
"216142",15
"2283195",15
"238749",15
"2420310",15
"2485124",15
"2487892",15
"2498135",15
"254785",15
"2560541",15
"2567881",15
"2610902",15
"2660638",15
"2684406",15
"2685905",15
"2712971",15
"2714939",15
"2732038",15
"2733099",15
"2737050",15
"2739057",15
"2743089",15
"2743470",15
"2752515",15
"2760308",15
"2768071",15
"2778060",15
"2785531",15
"2843681",15
"2843874",15
"2847989",15
"2866279",15
"286727",15
"2867409",15
"2876193",15
"2880651",15
"2881377",15
"2919578",15
"292462",15
"2931399",15
"2933816",15
"2939495",15
"2953991",15
"2955711",15
"2956060",15
"2956151",15
"2956797",15
"2961531",15
"2976883",15
"2987688",15
"2999062",15
"3003229",15
"3016093",15
"3020055",15
"3032592",15
"3046383",15
"3047387",15
"3050299",15
"3050300",15
"307486",15
"334542",15
"38286",15
"38289",15
"39687",15
"418719",15
"489632",15
"543877",15
"558690",15
"574987",15
"634",15
"65496",15
"660522",15
"67367",15
"700274",15
"712150",15
"72763",15
"745377",15
"77635",15
"783",15
"864596",15
"999883",15
"112040",14
"1177211",14
"12253",14
"1332188",14
"1386941",14
"1471399",14
"156980",14
"1655",14
"1711",14
"1727196",14
"1773",14
"1855646",14
"1938604",14
"1945560",14
"1967",14
"2055947",14
"2057800",14
"2093823",14
"2093824",14
"2126346",14
"2211106",14
"2242",14
"225992",14
"232537",14
"2447890",14
"249402",14
"2560094",14
"2571115",14
"2587842",14
"2587855",14
"2594454",14
"2601632",14
"264691",14
"2653200",14
"266062",14
"2675772",14
"2682456",14
"2683043",14
"269259",14
"269261",14
"2734135",14
"2739433",14
"2755405",14
"2772254",14
"2775245",14
"2779361",14
"28264",14
"2831662",14
"2834406",14
"2842346",14
"2846069",14
"2846401",14
"2846600",14
"2864203",14
"2867010",14
"2872154",14
"2872158",14
"2878391",14
"2894786",14
"2907159",14
"292691",14
"2932250",14
"2955515",14
"2955538",14
"2955582",14
"2955593",14
"2955738",14
"2972479",14
"3024246",14
"3034026",14
"3039385",14
"3047860",14
"3050140",14
"3051995",14
"3074430",14
"3074897",14
"33907",14
"396811",14
"406552",14
"427923",14
"446692",14
"447471",14
"46257",14
"56811",14
"57487",14
"590652",14
"59405",14
"81682",14
"85968",14
"951",14
"104623",13
"107709",13
"1114970",13
"1129771",13
"115561",13
"1164882",13
"1240404",13
"1306993",13
"1335613",13
"1561022",13
"163202",13
"1643824",13
"1720344",13
"1749",13
"1775411",13
"1871109",13
"190062",13
"1921510",13
"1923559",13
"1971485",13
"198107",13
"2055160",13
"2169878",13
"2201999",13
"225842",13
"2320",13
"234831",13
"2529843",13
"2560733",13
"2590869",13
"2609252",13
"2653852",13
"2678259",13
"2711215",13
"2714948",13
"2721243",13
"2733996",13
"2738852",13
"2742626",13
"2748080",13
"2751179",13
"2761578",13
"2762329",13
"2768165",13
"2780922",13
"2793103",13
"2794089",13
"2811424",13
"2819619",13
"2828862",13
"2843436",13
"2844309",13
"2845590",13
"2851648",13
"2872648",13
"2874284",13
"2886360",13
"2897177",13
"2901189",13
"290400",13
"2904242",13
"2914983",13
"2935450",13
"2954003",13
"2956223",13
"2956442",13
"2963939",13
"2968500",13
"297",13
"2989769",13
"301375",13
"3015169",13
"3035453",13
"3070658",13
"3074101",13
"33938",13
"36861",13
"37914",13
"39689",13
"470933",13
"481",13
"512402",13
"526525",13
"56689",13
"575200",13
"59509",13
"61",13
"626932",13
"645292",13
"671077",13
"67575",13
"75588",13
"78448",13
"85085",13
"875328",13
"911",13
"941907",13
"942",13
"958",13
"1003114",12
"109232",12
"1124849",12
"1188315",12
"120576",12
"1353246",12
"135613",12
"1473",12
"1486991",12
"1516159",12
"1550728",12
"155866",12
"160826",12
"1618207",12
"1637837",12
"1646",12
"1699371",12
"1705353",12
"1774743",12
"1795630",12
"1837283",12
"1848399",12
"187137",12
"1874277",12
"188770",12
"1913652",12
"1923129",12
"1925021",12
"1931241",12
"1972626",12
"1980931",12
"2008794",12
"2018052",12
"2025658",12
